Date,Singles,Doubles
2020.11.30,68,644
2020.11.23,68,638
2020.11.16,68,633
2020.11.09,67,632
2020.11.02,66,630
2020.10.26,66,630
2020.10.19,66,627
2020.10.12,67,623
2020.09.28,68,614
2020.09.21,75,609
2020.09.14,72,607
2020.08.31,67,605
2020.08.24,65,603
2020.03.16,65,604
2020.03.09,65,591
2020.03.02,64,581
2020.02.24,71,581
2020.02.17,74,572
2020.02.10,72,569
2020.02.03,107,570
2020.01.20,109,579
2020.01.13,108,579
2020.01.06,102,575
2019.12.30,105,584
2019.12.23,105,585
2019.12.16,105,584
2019.12.09,105,582
2019.12.02,106,586
2019.11.25,106,585
2019.11.18,107,584
2019.11.11,105,584
2019.11.04,104,589
2019.10.28,119,578
2019.10.21,121,585
2019.10.14,120,584
2019.10.07,128,582
2019.09.30,125,585
2019.09.23,125,590
2019.09.16,131,591
2019.09.09,131,596
2019.08.26,140,598
2019.08.19,140,593
2019.08.12,142,592
2019.08.05,133,596
2019.07.29,135,418
2019.07.22,142,420
2019.07.15,142,242
2019.07.01,124,243
2019.06.24,108,246
2019.06.17,106,244
2019.06.10,107,218
2019.05.27,105,233
2019.05.20,105,233
2019.05.13,99,235
2019.05.06,100,235
2019.04.29,91,237
2019.04.22,94,241
2019.04.15,95,242
2019.04.08,101,241
2019.04.01,100,242
2019.03.18,100,248
2019.03.11,98,248
2019.03.04,98,248
2019.02.25,96,248
2019.02.18,94,223
2019.02.11,95,222
2019.02.04,97,221
2019.01.28,97,221
2019.01.14,90,221
2019.01.07,87,220
2018.12.31,89,177
2018.12.24,89,177
2018.12.17,90,193
2018.12.10,90,194
2018.12.03,90,194
2018.11.26,90,195
2018.11.19,89,195
2018.11.12,88,196
2018.11.05,90,198
2018.10.29,94,202
2018.10.22,90,204
2018.10.15,93,185
2018.10.08,92,182
2018.10.01,90,183
2018.09.24,90,182
2018.09.17,91,181
2018.09.10,91,183
2018.08.27,87,180
2018.08.20,87,181
2018.08.13,89,184
2018.08.06,92,182
2018.07.30,89,184
2018.07.23,74,180
2018.07.16,73,255
2018.07.02,93,255
2018.06.25,103,229
2018.06.18,102,223
2018.06.11,106,285
2018.05.28,80,175
2018.05.21,79,173
2018.05.14,81,171
2018.05.07,80,167
2018.04.30,84,122
2018.04.23,78,124
2018.04.16,72,126
2018.04.09,65,122
2018.04.02,65,122
