Date,Singles,Doubles
2020.11.30,20,80
2020.11.23,20,80
2020.11.16,20,80
2020.11.09,20,79
2020.11.02,19,77
2020.10.26,18,80
2020.10.19,17,78
2020.10.12,17,89
2020.09.28,16,85
2020.09.21,16,84
2020.09.14,16,82
2020.08.31,16,81
2020.08.24,16,76
2020.03.16,15,76
2020.03.09,15,76
2020.03.02,15,76
2020.02.24,17,79
2020.02.17,17,81
2020.02.10,17,80
2020.02.03,17,81
2020.01.20,17,83
2020.01.13,16,81
2020.01.06,17,83
2019.12.30,17,86
2019.12.23,17,86
2019.12.16,17,86
2019.12.09,17,86
2019.12.02,17,86
2019.11.25,17,86
2019.11.18,17,86
2019.11.11,17,88
2019.11.04,17,89
2019.10.28,8,194
2019.10.21,9,191
2019.10.14,8,190
2019.10.07,9,190
2019.09.30,9,297
2019.09.23,9,291
2019.09.16,9,249
2019.09.09,9,248
2019.08.26,9,247
2019.08.19,9,247
2019.08.12,9,247
2019.08.05,8,246T
2019.07.29,8,231
2019.07.22,8,234
2019.07.15,8,235
2019.07.01,9,236
2019.06.24,9,237
2019.06.17,9,235
2019.06.10,9,237
2019.05.27,11,237
2019.05.20,12,237
2019.05.13,13,296
2019.05.06,13,300
2019.04.29,13,300
2019.04.22,13,302
2019.04.15,12,458
2019.04.08,12,459
2019.04.01,12,456
2019.03.18,12,122
2019.03.11,13,125
2019.03.04,13,125
2019.02.25,12,121
2019.02.18,11,126
2019.02.11,11,113
2019.02.04,11,113
2019.01.28,11,112
2019.01.14,11,112
2019.01.07,11,112
2018.12.31,11,112
2018.12.24,11,112
2018.12.17,11,114
2018.12.10,11,114
2018.12.03,11,114
2018.11.26,11,115
2018.11.19,11,114
2018.11.12,11,113
2018.11.05,11,112
2018.10.29,18,113
2018.10.22,19,92
2018.10.15,26,92
2018.10.08,27,91
2018.10.01,24,92
2018.09.24,24,91
2018.09.17,24,94
2018.09.10,25,94
2018.08.27,26,81
2018.08.20,27,81
2018.08.13,27,81
2018.08.06,38,75
2018.07.30,37,76
2018.07.23,35,76
2018.07.16,34,73
2018.07.02,40,70
2018.06.25,40,70
2018.06.18,36,71
2018.06.11,38,70
2018.05.28,38,67
2018.05.21,39,64
2018.05.14,36,67
2018.05.07,38,68
2018.04.30,38,67
2018.04.23,37,68
2018.04.16,38,69
2018.04.09,40,68
2018.04.02,40,68
2018.03.19,41,118
2018.03.05,41,116
2018.02.26,41,118
2018.02.19,47,118
2018.02.12,48,132
2018.02.05,49,130
2018.01.29,49,132
2018.01.15,47,121
2018.01.08,48,120
2018.01.01,45,121
2017.12.25,45,121
2017.12.18,45,122
2017.12.11,45,122
2017.12.04,45,122
2017.11.27,45,121
2017.11.20,45,121
2017.11.13,45,118
2017.11.06,45,120
2017.10.30,44,120
2017.10.23,42,150
2017.10.16,41,152
2017.10.09,40,153
2017.10.02,42,151
2017.09.25,32,151
2017.09.18,32,142
2017.09.11,32,142
2017.08.28,29,192
2017.08.21,29,193
2017.08.14,32,192
2017.08.07,30,235
2017.07.31,30,235
2017.07.24,32,217
2017.07.17,33,214
2017.07.10,34,204
2017.07.03,34,204
2017.06.26,34,202
2017.06.19,38,199
2017.06.12,39,202
2017.05.29,53,256
2017.05.22,54,254
2017.05.15,54,254
2017.05.08,42,255
2017.05.01,42,257
2017.04.24,56,259
2017.04.17,52,258
2017.04.10,52,258
2017.04.03,55,258
2017.03.20,52,260
2017.03.06,52,261
2017.02.27,50,259
2017.02.20,48,263
2017.02.13,48,260
2017.02.06,51,260
2017.01.30,52,263
2017.01.16,52,361
2017.01.09,51,363
2017.01.02,53,364
2016.12.26,53,364
2016.12.19,53,365
2016.12.12,53,367
2016.12.05,53,365
2016.11.28,53,365
2016.11.21,53,360
2016.11.14,52,362
2016.11.07,52,358
2016.10.31,54,361
2016.10.24,63,364
2016.10.17,58,372
2016.10.10,56,338
2016.10.03,55,340
2016.09.26,101,341
2016.09.19,102,410
2016.09.12,81,411
2016.08.29,95,405
2016.08.22,96,406
2016.08.15,94,403
2016.08.08,96,339
2016.08.01,95,339
2016.07.25,95,405
2016.07.18,104,541
2016.07.11,104,540
2016.06.27,100,764
2016.06.20,100,770
2016.06.13,96,774
2016.06.06,98,607
2016.05.23,108,602
2016.05.16,109,596
2016.05.09,123,600
2016.05.02,125,603
2016.04.25,128,600
2016.04.18,138,607
2016.04.11,136,608
2016.04.04,135,612
2016.03.21,136,618
2016.03.07,146,616
2016.02.29,148,614
2016.02.22,152,611
2016.02.15,150,613
2016.02.08,152,610
2016.02.01,152,608
2016.01.18,154,544
2016.01.11,155,548
2016.01.04,152,551
2015.12.28,152,551
2015.12.21,152,551
2015.12.14,152,552
2015.12.07,152,548
2015.11.30,152,549
2015.11.23,152,545
2015.11.16,151,550
2015.11.09,156,550
2015.11.02,157,547
2015.10.26,157,545
2015.10.19,155,540
2015.10.12,161,636
2015.10.05,166,633
2015.09.28,166,628
2015.09.21,164,617
2015.09.14,183,481
2015.08.31,177,487
2015.08.24,176,483
2015.08.17,180,486
2015.08.10,182,555
2015.08.03,178,557
2015.07.27,184,567
2015.07.20,184,564
2015.07.13,187,566
2015.06.29,217,588
2015.06.22,217,578
2015.06.15,217,583
2015.06.08,231,743
2015.05.25,227,738
2015.05.18,228,736
2015.05.11,214,734
2015.05.04,218,732
2015.04.27,237,732
2015.04.20,268,731
2015.04.13,278,731
2015.04.06,275,729
2015.03.23,283,733
2015.03.09,369,724
2015.03.02,368,719
2015.02.23,363,718
2015.02.16,360,719
2015.02.09,361,718
2015.02.02,366,720
2015.01.19,371,700
2015.01.12,371,701
2015.01.05,371,696
2014.12.29,372,400
2014.12.22,370,397
2014.12.15,377,395
2014.12.08,374,393
2014.12.01,374,389
2014.11.24,374,388
2014.11.17,373,390
2014.11.10,375,384
2014.11.03,375,380
2014.10.27,351,382
2014.10.20,351,388
2014.10.13,282,387
2014.10.06,297,394
2014.09.29,294,395
2014.09.22,297,396
2014.09.15,318,476
2014.09.08,322,478
2014.08.25,379,475
2014.08.18,381,474
2014.08.11,389,504
2014.08.04,392,500
2014.07.28,392,497
2014.07.21,404,497
2014.07.14,407,500
2014.07.07,407,499
2014.06.23,422,503
2014.06.16,416,501
2014.06.09,413,492
2014.05.26,417,492
2014.05.19,415,495
2014.05.12,456,497
2014.05.05,457,504
2014.04.28,458,505
2014.04.21,458,506
2014.04.14,456,512
2014.04.07,459,510
2014.03.31,456,513
2014.03.17,453,512
2014.03.03,455,505
2014.02.24,452,504
2014.02.17,449,497
2014.02.10,450,494
2014.02.03,451,497
2014.01.27,448,518
2014.01.13,450,573
2014.01.06,451,573
2013.12.30,451,0
2013.12.23,449,0
2013.12.16,447,0
2013.12.09,446,0
2013.12.02,449,0
2013.11.25,447,0
2013.11.18,442,0
2013.11.11,442,0
2013.11.04,453,0
2013.10.28,511,0
2013.10.21,513,0
2013.10.14,808,0
2013.10.07,807,0
2013.09.30,807,0
2013.09.23,805,0
2013.08.19,0,0
2013.08.12,0,0
2013.08.05,0,0
2013.07.29,0,0
2013.07.22,0,0
2013.07.15,0,0
2013.07.08,0,0
2013.06.24,0,0
2013.06.17,0,0
2013.06.10,0,0
2013.05.27,0,0
2013.05.20,0,0
2013.05.13,0,0
2013.05.06,0,0
2013.04.29,0,0
2013.04.22,0,0
2013.04.15,0,0
2013.04.08,0,0
2013.04.01,0,0
2013.03.18,0,0
2013.03.04,0,0
2013.02.25,0,0
2013.02.18,0,0
2013.02.11,0,0
2013.02.04,0,0
2013.01.28,0,0
2013.01.14,0,0
2013.01.07,0,0
2012.12.31,0,0
2012.12.24,0,0
2012.12.17,0,0
2012.12.10,0,0
2012.12.03,0,0
2012.11.26,0,0
2012.11.19,0,0
2012.11.12,0,0
2012.11.05,0,0
2012.10.29,0,0
2012.10.22,0,0
2012.10.15,0,0
2012.10.08,0,0
2012.10.01,0,0
2012.09.24,0,0
2012.09.17,0,0
2012.09.10,0,0
2012.08.27,0,0
2012.08.20,0,0
2012.08.13,0,0
2012.08.06,0,0
2012.07.30,0,0
2012.07.23,0,0
2012.07.16,0,0
2012.07.09,0,0
2012.06.25,0,0
2012.06.18,0,0
2012.06.11,0,0
2012.05.28,0,0
2012.05.21,0,0
2012.05.14,0,0
2012.05.07,0,0
2012.04.30,0,0
2012.04.23,0,0
2012.04.16,0,0
2012.04.09,0,0
2012.04.02,0,0
