Date,Singles,Doubles
2020.11.30,66,406
2020.11.23,66,401
2020.11.16,66,400
2020.11.09,65,399
2020.11.02,65,398
2020.10.26,65,397
2020.10.19,65,397
2020.10.12,63,393
2020.09.28,61,386
2020.09.21,66,386
2020.09.14,97,383
2020.08.31,91,380
2020.08.24,91,379
2020.03.16,92,380
2020.03.09,92,374
2020.03.02,92,369
2020.02.24,91,307
2020.02.17,92,306
2020.02.10,94,309
2020.02.03,92,309
2020.01.20,89,312
2020.01.13,87,312
2020.01.06,95,309
2019.12.30,94,314
2019.12.23,94,313
2019.12.16,94,313
2019.12.09,94,313
2019.12.02,94,313
2019.11.25,94,313
2019.11.18,94,312
2019.11.11,85,283
2019.11.04,83,283
2019.10.28,85,279
2019.10.21,86,267
2019.10.14,85,265
2019.10.07,86,267
2019.09.30,88,268
2019.09.23,85,376
2019.09.16,85,374
2019.09.09,86,372
2019.08.26,118,375
2019.08.19,113,374
2019.08.12,113,373
2019.08.05,122,375
2019.07.29,123,312
2019.07.22,121,309
2019.07.15,117,308
2019.07.01,130,308
2019.06.24,132,310
2019.06.17,167,308
2019.06.10,174,308
2019.05.27,174,309
2019.05.20,170,309
2019.05.13,173,314
2019.05.06,179,357
2019.04.29,181,362
2019.04.22,183,362
2019.04.15,183,358
2019.04.08,181,361
2019.04.01,184,360
2019.03.18,182,364
2019.03.11,173,363
2019.03.04,173,363
2019.02.25,179,474
2019.02.18,178,475
2019.02.11,178,475
2019.02.04,167,475
2019.01.28,160,478
2019.01.14,160,477
2019.01.07,161,475
2018.12.31,161,475
2018.12.24,161,475
2018.12.17,154,836T
2018.12.10,155,835T
2018.12.03,156,833T
2018.11.26,156,833T
2018.11.19,156,827T
2018.11.12,171,1241T
2018.11.05,177,1136
2018.10.29,179,1136
2018.10.22,180,1675
2018.10.15,175,1679
2018.10.08,180,1670
2018.10.01,172,1666
2018.09.24,172,1668
2018.09.17,178,564
2018.09.10,188,564
2018.08.27,222,577
2018.08.20,243,582
2018.08.13,245,574
2018.08.06,263,570
2018.07.30,255,570
2018.07.23,228,575
2018.07.16,231,581
2018.07.02,239,512
2018.06.25,240,466
2018.06.18,239,468
2018.06.11,236,471
2018.05.28,237,467
