Date,Singles,Doubles
2020.11.30,83,23
2020.11.23,83,23
2020.11.16,83,22
2020.11.09,83,22
2020.11.02,85,21
2020.10.26,82,21
2020.10.19,82,21
2020.10.12,81,23
2020.09.28,78,24
2020.09.21,78,24
2020.09.14,75,23
2020.08.31,69,19
2020.08.24,68,19
2020.03.16,71,19
2020.03.09,71,19
2020.03.02,70,19
2020.02.24,78,19
2020.02.17,79,19
2020.02.10,78,30
2020.02.03,67,30
2020.01.20,64,6
2020.01.13,64,6
2020.01.06,65,6
2019.12.30,65,5
2019.12.23,65,5
2019.12.16,65,5
2019.12.09,65,5
2019.12.02,65,5
2019.11.25,65,5
2019.11.18,65,5
2019.11.11,65,14
2019.11.04,65,14
2019.10.28,66,23
2019.10.21,66,25
2019.10.14,68,24
2019.10.07,66,24
2019.09.30,66,22
2019.09.23,56,23
2019.09.16,55,23
2019.09.09,55,23
2019.08.26,48,18
2019.08.19,45,19
2019.08.12,41,19
2019.08.05,40,21
2019.07.29,38,22
2019.07.22,39,22
2019.07.15,38,22
2019.07.01,39,21
2019.06.24,38,21
2019.06.17,43,23
2019.06.10,45,23
2019.05.27,43,6
2019.05.20,42,6
2019.05.13,40,8
2019.05.06,41,6
2019.04.29,43,6
2019.04.22,49,6
2019.04.15,49,5
2019.04.08,50,5
2019.04.01,50,5
2019.03.18,49,4
2019.03.11,44,4
2019.03.04,44,4
2019.02.25,40,4
2019.02.18,38,4
2019.02.11,36,4
2019.02.04,44,4
2019.01.28,44,4
2019.01.14,55,12
2019.01.07,53,12
2018.12.31,55,12
2018.12.24,55,12
2018.12.17,55,12
2018.12.10,55,12
2018.12.03,55,12
2018.11.26,55,12
2018.11.19,55,12
2018.11.12,55,17
2018.11.05,55,17
2018.10.29,57,19
2018.10.22,50,19
2018.10.15,51,19
2018.10.08,55,19
2018.10.01,53,18
2018.09.24,67,18
2018.09.17,68,18
2018.09.10,69,18
2018.08.27,75,22
2018.08.20,74,22
2018.08.13,75,14
2018.08.06,80,6
2018.07.30,78,8
2018.07.23,79,8
2018.07.16,76,8
2018.07.02,72,10
2018.06.25,75,10
2018.06.18,77,10
2018.06.11,77,10
