Date,Singles,Doubles
2020.11.30,18,278
2020.11.23,18,275
2020.11.16,18,272
2020.11.09,18,271
2020.11.02,20,271
2020.10.26,19,269
2020.10.19,18,269
2020.10.12,18,268
2020.09.28,17,263
2020.09.21,17,261
2020.09.14,17,259
2020.08.31,15,255
2020.08.24,15,254
2020.03.16,17,253
2020.03.09,17,249
2020.03.02,17,248
2020.02.24,16,247
2020.02.17,16,246
2020.02.10,13,244
2020.02.03,13,247
2020.01.20,15,251
2020.01.13,15,252
2020.01.06,15,287
2019.12.30,16,290
2019.12.23,16,290
2019.12.16,16,291
2019.12.09,16,291
2019.12.02,16,291
2019.11.25,16,291
2019.11.18,16,290
2019.11.11,16,289
2019.11.04,16,288
2019.10.28,16,287
2019.10.21,17,285
2019.10.14,18,283
2019.10.07,20,289
2019.09.30,21,294
2019.09.23,21,288
2019.09.16,19,289
2019.09.09,19,287
2019.08.26,24,280
2019.08.19,24,281
2019.08.12,23,280
2019.08.05,22,445T
2019.07.29,21,347T
2019.07.22,22,347T
2019.07.15,22,349T
2019.07.01,19,347T
2019.06.24,19,346T
2019.06.17,19,347T
2019.06.10,19,348T
2019.05.27,28,344
2019.05.20,27,345
2019.05.13,29,349
2019.05.06,34,346
2019.04.29,33,348
2019.04.22,34,348
2019.04.15,36,344
2019.04.08,36,345
2019.04.01,36,343
2019.03.18,37,349
2019.03.11,40,0
2019.03.04,40,0
2019.02.25,42,0
2019.02.18,41,0
2019.02.11,68,0
2019.02.04,57,0
2019.01.28,57,0
2019.01.14,59,0
2019.01.07,59,0
2018.12.31,66,0
2018.12.24,66,0
2018.12.17,66,0
2018.12.10,66,0
2018.12.03,66,0
2018.11.26,66,0
2018.11.19,66,0
2018.11.12,66,0
2018.11.05,66,0
2018.10.29,68,0
2018.10.22,68,0
2018.10.15,68,0
2018.10.08,69,0
2018.10.01,74,0
2018.09.24,75,0
2018.09.17,88,0
2018.09.10,88,0
2018.08.27,101,0
2018.08.20,101,0
2018.08.13,151,0
2018.08.06,195,0
2018.07.30,198,0
2018.07.23,201,0
2018.07.16,199,0
2018.07.02,224,0
2018.06.25,225,0
2018.06.18,261,0
2018.06.11,263,0
2018.05.28,30,0
2018.05.21,25,0
2018.05.14,23,0
