Date,Singles,Doubles
2020.11.30,56,496T
2020.11.23,56,493T
2020.11.16,56,491T
2020.11.09,56,486T
2020.11.02,51,485T
2020.10.26,51,482T
2020.10.19,56,478T
2020.10.12,55,473T
2020.09.28,52,467T
2020.09.21,51,465T
2020.09.14,50,460T
2020.08.31,49,459T
2020.08.24,48,457T
2020.03.16,48,456T
2020.03.09,48,452T
2020.03.02,48,442T
2020.02.24,48,446T
2020.02.17,63,284T
2020.02.10,64,286T
2020.02.03,66,283
2020.01.20,71,290
2020.01.13,71,289
2020.01.06,72,285
2019.12.30,73,289
2019.12.23,73,289
2019.12.16,73,290
2019.12.09,73,290
2019.12.02,73,290
2019.11.25,73,290
2019.11.18,73,289
2019.11.11,69,288
2019.11.04,70,289
2019.10.28,72,286
2019.10.21,68,273
2019.10.14,74,271
2019.10.07,75,272
2019.09.30,77,277
2019.09.23,60,278
2019.09.16,58,277
2019.09.09,58,272
2019.08.26,59,214
2019.08.19,59,214
2019.08.12,77,214
2019.08.05,76,213
2019.07.29,77,210
2019.07.22,73,210
2019.07.15,73,210
2019.07.01,68,210
2019.06.24,67,211
2019.06.17,67,213
2019.06.10,68,219
2019.05.27,72,255
2019.05.20,71,255
2019.05.13,75,255
2019.05.06,66,254
2019.04.29,71,258
2019.04.22,70,258
2019.04.15,69,257
2019.04.08,64,258
2019.04.01,65,257
2019.03.18,64,262
2019.03.11,74,260
2019.03.04,74,260
2019.02.25,75,257
2019.02.18,72,328
2019.02.11,71,329
2019.02.04,68,333
2019.01.28,66,332
2019.01.14,69,332
2019.01.07,75,331
2018.12.31,75,338
2018.12.24,75,338
2018.12.17,75,462
2018.12.10,75,459
2018.12.03,75,459
2018.11.26,75,461
2018.11.19,76,462
2018.11.12,80,459
2018.11.05,81,459
2018.10.29,91,460
2018.10.22,98,510
2018.10.15,96,508
2018.10.08,95,505
2018.10.01,95,509
2018.09.24,171,518
2018.09.17,172,527
2018.09.10,170,527
2018.08.27,177,0
2018.08.20,177,0
2018.08.13,184,0
2018.08.06,206,0
2018.07.30,247,0
2018.07.23,247,0
2018.07.16,249,0
2018.07.02,256,0
2018.06.25,259,0
2018.06.18,256,0
2018.06.11,256,0
2018.05.28,266,0
2018.05.21,258,0
2018.05.14,262,0
2018.05.07,362,0
2018.04.30,363,0
2018.04.23,365,0
2018.04.16,366,0
2018.04.09,380,0
2018.04.02,379,0
2018.03.19,374,0
2018.03.05,255,0
2018.02.26,179,0
2018.02.19,166,0
2018.02.12,156,0
2018.02.05,154,0
2018.01.29,170,0
2018.01.15,168,0
2018.01.08,169,0
2018.01.01,166,0
2017.12.25,166,0
2017.12.18,166,0
2017.12.11,166,0
2017.12.04,166,0
2017.11.27,166,0
2017.11.20,136,0
2017.11.13,126,0
2017.11.06,127,0
2017.10.30,124,0
2017.10.23,122,0
2017.10.16,121,0
2017.10.09,122,0
2017.10.02,119,0
2017.09.25,121,0
2017.09.18,124,0
2017.09.11,123,0
2017.08.28,118,0
2017.08.21,117,0
2017.08.14,118,0
2017.08.07,117,938T
2017.07.31,92,940T
2017.07.24,90,943T
2017.07.17,90,943T
2017.07.10,66,937
2017.07.03,66,937
2017.06.26,64,927
2017.06.19,64,917
2017.06.12,69,920T
2017.05.29,70,933T
2017.05.22,69,926T
2017.05.15,67,918T
2017.05.08,67,912
2017.05.01,67,906
2017.04.24,64,911
2017.04.17,64,912
2017.04.10,63,914
2017.04.03,64,916
2017.03.20,58,919
2017.03.06,70,927
2017.02.27,86,926
2017.02.20,91,575
2017.02.13,99,575
2017.02.06,82,576
2017.01.30,85,580
2017.01.16,99,585
2017.01.09,100,581
2017.01.02,100,581
2016.12.26,100,580
2016.12.19,100,577
2016.12.12,100,578
2016.12.05,100,578
2016.11.28,100,573
2016.11.21,101,516
2016.11.14,101,518
2016.11.07,100,519
2016.10.31,97,520
2016.10.24,99,520
2016.10.17,101,420
2016.10.10,98,423
2016.10.03,96,425
2016.09.26,97,424
2016.09.19,94,419
2016.09.12,96,421
2016.08.29,85,416
2016.08.22,86,413
2016.08.15,85,411
2016.08.08,85,507
2016.08.01,97,507
2016.07.25,97,503
2016.07.18,93,413
2016.07.11,100,408
2016.06.27,122,405
2016.06.20,122,407
2016.06.13,118,415
2016.06.06,117,419
2016.05.23,113,418
2016.05.16,114,419
2016.05.09,104,420
2016.05.02,104,426
2016.04.25,103,422
2016.04.18,101,426
2016.04.11,103,433
2016.04.04,113,433
2016.03.21,124,423
2016.03.07,124,419
2016.02.29,124,426
2016.02.22,126,602
2016.02.15,110,605
2016.02.08,130,602
2016.02.01,130,599
2016.01.18,117,598
2016.01.11,116,598
2016.01.04,117,601
2015.12.28,117,601
2015.12.21,117,599
2015.12.14,117,599
2015.12.07,117,599
2015.11.30,117,599
2015.11.23,142,667
2015.11.16,143,672
2015.11.09,146,677
2015.11.02,151,677
2015.10.26,152,672
2015.10.19,149,934T
2015.10.12,150,929T
2015.10.05,148,916T
2015.09.28,147,915T
2015.09.21,145,912T
2015.09.14,145,920T
2015.08.31,128,946
2015.08.24,127,935
