Date,Singles,Doubles
2020.11.30,71,187
2020.11.23,71,187
2020.11.16,71,185
2020.11.09,70,184
2020.11.02,70,178
2020.10.26,70,178
2020.10.19,70,190
2020.10.12,75,217
2020.09.28,72,213
2020.09.21,71,213
2020.09.14,68,212
2020.08.31,76,210
2020.08.24,77,209
2020.03.16,77,208
2020.03.09,77,208
2020.03.02,77,208
2020.02.24,58,211
2020.02.17,60,191
2020.02.10,59,189
2020.02.03,61,191
2020.01.20,62,160
2020.01.13,62,159
2020.01.06,52,159
2019.12.30,53,159
2019.12.23,53,159
2019.12.16,53,159
2019.12.09,53,159
2019.12.02,53,159
2019.11.25,53,159
2019.11.18,53,160
2019.11.11,53,159
2019.11.04,54,159
2019.10.28,57,159
2019.10.21,58,160
2019.10.14,61,147
2019.10.07,64,146
2019.09.30,69,142
2019.09.23,68,142
2019.09.16,68,142
2019.09.09,67,142
2019.08.26,62,171
2019.08.19,60,171
2019.08.12,60,173
2019.08.05,62,170
2019.07.29,58,167
2019.07.22,54,169
2019.07.15,54,169
2019.07.01,55,195
2019.06.24,49,196
2019.06.17,49,196
2019.06.10,50,201
2019.05.27,49,234
2019.05.20,41,234
2019.05.13,45,236
2019.05.06,45,237
2019.04.29,46,156
2019.04.22,45,156
2019.04.15,56,157
2019.04.08,55,156
2019.04.01,55,156
2019.03.18,51,158
2019.03.11,48,159
2019.03.04,48,159
2019.02.25,64,159
2019.02.18,62,162
2019.02.11,65,161
2019.02.04,64,165
2019.01.28,64,165
2019.01.14,68,187
2019.01.07,93,186
2018.12.31,90,182
2018.12.24,90,182
2018.12.17,91,199
2018.12.10,91,199
2018.12.03,91,199
2018.11.26,91,200
2018.11.19,90,200
2018.11.12,84,200
2018.11.05,86,187
2018.10.29,88,189
2018.10.22,85,188
2018.10.15,87,208
2018.10.08,89,207
2018.10.01,78,208
2018.09.24,73,209
2018.09.17,74,207
2018.09.10,70,208
2018.08.27,67,205
2018.08.20,66,206
2018.08.13,67,202
2018.08.06,67,202
2018.07.30,74,205
2018.07.23,73,212
2018.07.16,77,209
2018.07.02,75,209
2018.06.25,79,210
2018.06.18,80,205
2018.06.11,79,206
2018.05.28,85,204
2018.05.21,102,203
2018.05.14,102,204
2018.05.07,102,204
2018.04.30,103,617
2018.04.23,103,614
2018.04.16,104,619
2018.04.09,103,624
2018.04.02,103,626
2018.03.19,105,626
2018.03.05,111,632
2018.02.26,113,628
2018.02.19,115,630
2018.02.12,113,632
2018.02.05,114,631
2018.01.29,114,629
2018.01.15,111,630
2018.01.08,112,634
2018.01.01,114,633
2017.12.25,114,631
2017.12.18,114,630
2017.12.11,114,625
2017.12.04,114,588
2017.11.27,114,581
2017.11.20,112,392
2017.11.13,115,391
2017.11.06,115,470
2017.10.30,113,471
2017.10.23,112,474
2017.10.16,110,478
2017.10.09,111,478
2017.10.02,136,477
2017.09.25,165,482
2017.09.18,164,486
2017.09.11,186,492
2017.08.28,225,488
2017.08.21,226,487
2017.08.14,221,492
2017.08.07,187,447
2017.07.31,199,447
2017.07.24,275,537
2017.07.17,277,532
2017.07.10,221,474
2017.07.03,221,474
2017.06.26,236,465
2017.06.19,235,464
2017.06.12,230,466
2017.05.29,243,481
2017.05.22,239,476
2017.05.15,240,474
2017.05.08,239,472
2017.05.01,239,471
2017.04.24,238,477
2017.04.17,238,472
2017.04.10,237,475
2017.04.03,237,476
2017.03.20,238,475
2017.03.06,233,469
2017.02.27,233,470
2017.02.20,232,477
2017.02.13,237,480
2017.02.06,234,474
2017.01.30,237,474
2017.01.16,266,475
2017.01.09,265,475
2017.01.02,276,540
2016.12.26,276,538
2016.12.19,278,536
2016.12.12,278,534
2016.12.05,283,579
2016.11.28,278,574
2016.11.21,298,934
2016.11.14,296,930
