Date,Singles,Doubles
2020.11.30,24,0
2020.11.23,24,0
2020.11.16,24,0
2020.11.09,23,0
2020.11.02,24,0
2020.10.26,24,0
2020.10.19,24,0
2020.10.12,27,0
2020.09.28,27,0
2020.09.21,26,0
2020.09.14,26,0
2020.08.31,32,0
2020.08.24,33,0
2020.03.16,33,0
2020.03.09,33,0
2020.03.02,33,0
2020.02.24,28,0
2020.02.17,32,0
2020.02.10,31,0
2020.02.03,30,0
2020.01.20,28,0
2020.01.13,28,0
2020.01.06,28,0
2019.12.30,28,0
2019.12.23,28,0
2019.12.16,28,0
2019.12.09,28,0
2019.12.02,28,0
2019.11.25,28,0
2019.11.18,28,0
2019.11.11,28,0
2019.11.04,28,0
2019.10.28,25,0
2019.10.21,24,0
2019.10.14,22,0
2019.10.07,15,0
2019.09.30,14,0
2019.09.23,14,0
2019.09.16,15,0
2019.09.09,15,0
2019.08.26,12,0
2019.08.19,12,0
2019.08.12,13,0
2019.08.05,14,0
2019.07.29,14,0
2019.07.22,15,0
2019.07.15,14,0
2019.07.01,14,0
2019.06.24,14,0
2019.06.17,14,0
2019.06.10,14,0
2019.05.27,15,0
2019.05.20,15,0
2019.05.13,15,0
2019.05.06,15,0
2019.04.29,15,0
2019.04.22,15,0
2019.04.15,13,0
2019.04.08,13,0
2019.04.01,13,0
2019.03.18,13,0
2019.03.11,12,0
2019.03.04,12,0
2019.02.25,13,0
2019.02.18,13,0
2019.02.11,13,0
2019.02.04,13,0
2019.01.28,13,0
2019.01.14,12,0
2019.01.07,12,0
2018.12.31,12,451T
2018.12.24,12,451T
2018.12.17,12,784T
2018.12.10,12,783T
2018.12.03,12,784T
2018.11.26,12,782T
2018.11.19,12,778T
2018.11.12,12,775T
2018.11.05,12,771T
2018.10.29,13,772T
2018.10.22,13,776T
2018.10.15,13,777T
2018.10.08,19,780T
2018.10.01,18,787T
2018.09.24,18,791T
2018.09.17,18,797T
2018.09.10,18,802T
2018.08.27,20,795
2018.08.20,20,793
2018.08.13,21,783
2018.08.06,20,788T
2018.07.30,21,790T
2018.07.23,21,803T
2018.07.16,21,812T
2018.07.02,20,816T
2018.06.25,21,824T
2018.06.18,34,834T
2018.06.11,36,836T
2018.05.28,40,833T
2018.05.21,41,832T
2018.05.14,40,827T
2018.05.07,35,820T
2018.04.30,35,821T
2018.04.23,38,822T
2018.04.16,39,814T
2018.04.09,28,812T
2018.04.02,28,814T
2018.03.19,36,822T
2018.03.05,49,819T
2018.02.26,50,815T
2018.02.19,48,816T
2018.02.12,46,817T
2018.02.05,47,811T
2018.01.29,47,810T
2018.01.15,46,817T
2018.01.08,47,815T
2018.01.01,48,0
2017.12.25,48,0
2017.12.18,48,0
2017.12.11,48,0
2017.12.04,48,0
2017.11.27,48,0
2017.11.20,48,0
2017.11.13,48,0
2017.11.06,48,0
2017.10.30,51,0
2017.10.23,54,0
2017.10.16,56,0
2017.10.09,55,0
2017.10.02,57,0
2017.09.25,55,0
2017.09.18,56,0
2017.09.11,56,0
2017.08.28,61,0
2017.08.21,62,0
2017.08.14,50,0
2017.08.07,55,0
2017.07.31,54,0
2017.07.24,47,0
2017.07.17,44,0
2017.07.10,45,0
2017.07.03,45,0
2017.06.26,42,0
2017.06.19,43,0
2017.06.12,46,0
2017.05.29,40,0
2017.05.22,40,0
2017.05.15,41,0
2017.05.08,59,0
2017.05.01,54,0
2017.04.24,48,563
2017.04.17,49,560
2017.04.10,79,558
2017.04.03,59,562
2017.03.20,62,565
2017.03.06,59,565
2017.02.27,64,564
2017.02.20,59,569T
2017.02.13,61,570T
2017.02.06,58,571
2017.01.30,57,423
2017.01.16,59,420
2017.01.09,57,417
