Date,Singles,Doubles
2020.11.30,99,1186
2020.11.23,99,1186
2020.11.16,99,1183T
2020.11.09,99,1182
2020.11.02,98,1178T
2020.10.26,96,1176T
2020.10.19,96,1172T
2020.10.12,91,1168T
2020.09.28,89,1159T
2020.09.21,88,1156T
2020.09.14,85,1154T
2020.08.31,80,1151T
2020.08.24,79,1147T
2020.03.16,79,1146T
2020.03.09,79,1129T
2020.03.02,79,1124T
2020.02.24,77,1130T
2020.02.17,128,854
2020.02.10,127,853T
2020.02.03,133,380
2020.01.20,117,385
2020.01.13,115,386
2020.01.06,114,379
2019.12.30,118,380
2019.12.23,118,379
2019.12.16,118,379
2019.12.09,118,378
2019.12.02,119,378
2019.11.25,119,378
2019.11.18,119,380
2019.11.11,119,378
2019.11.04,119,379
2019.10.28,120,385
2019.10.21,122,384
2019.10.14,124,379
2019.10.07,123,381
2019.09.30,118,384
2019.09.23,120,380
2019.09.16,142,378
2019.09.09,142,377
2019.08.26,142,377
2019.08.19,142,376
2019.08.12,144,377
2019.08.05,131,380
2019.07.29,132,315
2019.07.22,135,314
2019.07.15,135,312
2019.07.01,142,312
2019.06.24,131,314
2019.06.17,129,310
2019.06.10,128,310
2019.05.27,142,333
2019.05.20,143,334
2019.05.13,140,338
2019.05.06,142,333
2019.04.29,147,334
2019.04.22,144,335
2019.04.15,144,333
2019.04.08,175,332
2019.04.01,179,332
2019.03.18,188,336
2019.03.11,185,337
2019.03.04,185,337
2019.02.25,197,339
2019.02.18,213,368
2019.02.11,215,368
2019.02.04,222,822T
2019.01.28,224,820T
2019.01.14,275,822T
2019.01.07,270,819T
2018.12.31,270,807T
2018.12.24,270,807T
2018.12.17,279,1244T
2018.12.10,284,1246T
2018.12.03,287,1252T
2018.11.26,285,1254T
2018.11.19,290,1251T
2018.11.12,284,1251T
2018.11.05,282,1252T
2018.10.29,278,1256T
2018.10.22,281,1255T
2018.10.15,284,1256T
2018.10.08,282,1257T
2018.10.01,297,1255T
2018.09.24,297,1254T
2018.09.17,298,1252T
2018.09.10,296,1256T
2018.08.27,300,1264T
2018.08.20,300,1261T
2018.08.13,297,1252T
2018.08.06,339,1255
2018.07.30,328,1254
2018.07.23,330,1257T
2018.07.16,292,1264T
2018.07.02,298,1265T
2018.06.25,341,1269T
2018.06.18,347,987T
2018.06.11,342,754
2018.05.28,351,748
2018.05.21,344,744
2018.05.14,341,740
2018.05.07,382,738
2018.04.30,383,736
2018.04.23,378,738
2018.04.16,410,743
2018.04.09,408,869
2018.04.02,407,872
2018.03.19,398,876
2018.03.05,404,872
2018.02.26,414,872
2018.02.19,414,872
2018.02.12,416,875
2018.02.05,416,870
2018.01.29,419,867
2018.01.15,436,865
2018.01.08,438,864
2018.01.01,440,865
2017.12.25,440,862
2017.12.18,439,859
2017.12.11,440,860
2017.12.04,440,864
2017.11.27,436,866
2017.11.20,417,867
2017.11.13,414,868
2017.11.06,415,874
2017.10.30,417,881
2017.10.23,423,888
2017.10.16,432,892
2017.10.09,387,892
2017.10.02,384,892
2017.09.25,361,901
2017.09.18,363,896
2017.09.11,366,897
2017.08.28,321,907
2017.08.21,324,903
2017.08.14,320,901
2017.08.07,309,897
2017.07.31,330,898
2017.07.24,326,899
2017.07.17,389,896
2017.07.10,358,900
2017.07.03,358,900
2017.06.26,377,886
2017.06.19,362,1034
2017.06.12,354,0
2017.05.29,381,0
2017.05.22,388,0
2017.05.15,363,0
2017.05.08,362,0
2017.05.01,352,0
2017.04.24,354,0
2017.04.17,352,0
2017.04.10,353,0
2017.04.03,337,0
2017.03.20,336,0
2017.03.06,338,0
2017.02.27,337,0
2017.02.20,331,0
2017.02.13,337,0
2017.02.06,336,0
2017.01.30,338,0
2017.01.16,337,0
2017.01.09,340,0
2017.01.02,338,0
2016.12.26,335,0
2016.12.19,334,0
2016.12.12,334,0
2016.12.05,337,0
2016.11.28,338,0
2016.11.21,338,1215
2016.11.14,337,1212
2016.11.07,335,1203
2016.10.31,303,1201
2016.10.24,302,1189
2016.10.17,299,1191T
2016.10.10,321,1201
2016.10.03,321,1199
2016.09.26,345,1209
2016.09.19,292,1208T
2016.09.12,290,1213T
2016.08.29,336,1224T
2016.08.22,331,1229T
2016.08.15,332,1225T
2016.08.08,343,1226
2016.08.01,316,1227T
2016.07.25,315,1223T
2016.07.18,310,1218T
2016.07.11,340,1214T
2016.06.27,335,1224T
2016.06.20,338,1226T
2016.06.13,329,1235T
2016.06.06,330,1243T
2016.05.23,333,1251T
2016.05.16,346,1251T
2016.05.09,335,1259T
2016.05.02,338,1264
2016.04.25,336,1265
2016.04.18,330,999
2016.04.11,325,991
2016.04.04,343,1001
2016.03.21,335,898
2016.03.07,334,888
2016.02.29,331,894
2016.02.22,333,899
2016.02.15,330,893
2016.02.08,323,891
2016.02.01,325,832
2016.01.18,329,830
2016.01.11,326,829
2016.01.04,327,835
2015.12.28,327,835
2015.12.21,329,836
2015.12.14,328,833
2015.12.07,330,829
2015.11.30,328,829
2015.11.23,338,1004
2015.11.16,338,1004
2015.11.09,319,1004
2015.11.02,346,999
2015.10.26,348,996
2015.10.19,349,985
2015.10.12,347,984
2015.10.05,342,972
2015.09.28,325,877
2015.09.21,384,875
2015.09.14,366,731
2015.08.31,378,747
2015.08.24,376,741
2015.08.17,341,738
2015.08.10,327,684
2015.08.03,351,684
2015.07.27,350,685
2015.07.20,354,685
2015.07.13,358,692
2015.06.29,375,700
2015.06.22,383,692
2015.06.15,404,691
2015.06.08,403,694
2015.05.25,395,693
2015.05.18,395,692
2015.05.11,434,689
2015.05.04,432,680
2015.04.27,429,680
2015.04.20,439,761
2015.04.13,435,759
2015.04.06,433,754
2015.03.23,434,844
2015.03.09,435,839
2015.03.02,433,834
2015.02.23,439,833
2015.02.16,440,831
2015.02.09,454,827
2015.02.02,459,883
2015.01.19,454,880
2015.01.12,453,881
2015.01.05,453,877
2014.12.29,454,880
2014.12.22,451,875
2014.12.15,448,871
2014.12.08,449,867
2014.12.01,448,872
2014.11.24,451,866
2014.11.17,450,866
2014.11.10,485,867
2014.11.03,494,866
2014.10.27,490,873
2014.10.20,520,873
2014.10.13,531,879
2014.10.06,528,886
2014.09.29,547,1019
2014.09.22,555,1011
