Date,Singles,Doubles
2020.11.30,41,496T
2020.11.23,41,493T
2020.11.16,41,491T
2020.11.09,40,486T
2020.11.02,40,485T
2020.10.26,37,482T
2020.10.19,36,478T
2020.10.12,35,473T
2020.09.28,35,467T
2020.09.21,35,465T
2020.09.14,35,460T
2020.08.31,34,459T
2020.08.24,31,457T
2020.03.16,31,456T
2020.03.09,31,452T
2020.03.02,31,442T
2020.02.24,31,446T
2020.02.17,30,447
2020.02.10,25,442
2020.02.03,26,445
2020.01.20,18,448T
2020.01.13,17,445T
2020.01.06,16,443T
2019.12.30,13,449T
2019.12.23,13,448T
2019.12.16,13,448T
2019.12.09,13,450T
2019.12.02,13,449T
2019.11.25,13,451
2019.11.18,13,449T
2019.11.11,13,450T
2019.11.04,13,446T
2019.10.28,11,439T
2019.10.21,8,439T
2019.10.14,9,442
2019.10.07,8,439
2019.09.30,8,446
2019.09.23,8,444
2019.09.16,8,448
2019.09.09,8,446
2019.08.26,7,445T
2019.08.19,7,446T
2019.08.12,5,447T
2019.08.05,6,445T
2019.07.29,7,347T
2019.07.22,7,347T
2019.07.15,7,349T
2019.07.01,7,347T
2019.06.24,7,346T
2019.06.17,7,349
2019.06.10,7,350
2019.05.27,7,345
2019.05.20,7,346T
2019.05.13,6,350T
2019.05.06,7,0
2019.04.29,7,0
2019.04.22,7,0
2019.04.15,6,0
2019.04.08,6,0
2019.04.01,6,0
2019.03.18,6,0
2019.03.11,7,0
2019.03.04,7,0
2019.02.25,6,0
2019.02.18,6,0
2019.02.11,7,0
2019.02.04,7,0
2019.01.28,7,0
2019.01.14,9,0
2019.01.07,9,0
2018.12.31,9,0
2018.12.24,9,0
2018.12.17,9,0
2018.12.10,9,0
2018.12.03,9,0
2018.11.26,9,0
2018.11.19,9,0
2018.11.12,9,0
2018.11.05,9,0
2018.10.29,11,0
2018.10.22,11,0
2018.10.15,11,0
2018.10.08,12,0
2018.10.01,12,0
2018.09.24,12,0
2018.09.17,12,0
2018.09.10,12,0
2018.08.27,19,0
2018.08.20,21,0
2018.08.13,23,0
2018.08.06,22,0
2018.07.30,20,0
2018.07.23,20,0
2018.07.16,20,0
2018.07.02,28,0
2018.06.25,27,0
2018.06.18,27,0
2018.06.11,26,0
2018.05.28,21,0
2018.05.21,21,0
2018.05.14,24,0
2018.05.07,20,0
2018.04.30,21,0
2018.04.23,22,0
2018.04.16,36,0
2018.04.09,39,0
2018.04.02,39,0
2018.03.19,33,0
