Date,Singles,Doubles
2020.11.30,25,184
2020.11.23,25,184
2020.11.16,25,182
2020.11.09,24,181
2020.11.02,23,175
2020.10.26,23,174
2020.10.19,23,170
2020.10.12,23,170
2020.09.28,23,164
2020.09.21,23,164
2020.09.14,23,164
2020.08.31,22,162
2020.08.24,21,194
2020.03.16,21,194
2020.03.09,21,194
2020.03.02,21,193
2020.02.24,20,190
2020.02.17,19,188
2020.02.10,18,187
2020.02.03,18,183
2020.01.20,19,182
2020.01.13,20,182
2020.01.06,19,179
2019.12.30,19,182
2019.12.23,19,182
2019.12.16,19,182
2019.12.09,19,182
2019.12.02,19,183
2019.11.25,19,183
2019.11.18,19,183
2019.11.11,19,180
2019.11.04,19,180
2019.10.28,17,137
2019.10.21,16,138
2019.10.14,16,137
2019.10.07,17,155
2019.09.30,19,180
2019.09.23,19,178
2019.09.16,20,179
2019.09.09,20,180
2019.08.26,14,176
2019.08.19,14,176
2019.08.12,16,179
2019.08.05,15,176
2019.07.29,15,175
2019.07.22,14,177
2019.07.15,15,175
2019.07.01,12,174
2019.06.24,12,175
2019.06.17,11,176
2019.06.10,11,177
2019.05.27,10,179
2019.05.20,10,179
2019.05.13,11,155
2019.05.06,10,157
2019.04.29,9,161
2019.04.22,10,160
2019.04.15,10,158
2019.04.08,10,158
2019.04.01,10,157
2019.03.18,9,187
2019.03.11,9,63
2019.03.04,9,63
2019.02.25,9,63
2019.02.18,9,62
2019.02.11,9,61
2019.02.04,9,63
2019.01.28,9,63
2019.01.14,10,60
2019.01.07,10,60
2018.12.31,10,59
2018.12.24,10,59
2018.12.17,10,59
2018.12.10,10,59
2018.12.03,10,59
2018.11.26,10,60
2018.11.19,10,60
2018.11.12,10,60
2018.11.05,10,60
2018.10.29,9,68
2018.10.22,9,71
2018.10.15,10,72
2018.10.08,10,75
2018.10.01,10,57
2018.09.24,10,56
2018.09.17,10,55
2018.09.10,10,56
2018.08.27,11,56
2018.08.20,11,55
2018.08.13,9,56
2018.08.06,9,55
2018.07.30,9,52
2018.07.23,9,52
2018.07.16,8,52
2018.07.02,10,52
2018.06.25,10,50
2018.06.18,10,52
2018.06.11,10,54
2018.05.28,10,58
2018.05.21,10,59
2018.05.14,9,54
2018.05.07,9,54
2018.04.30,9,53
2018.04.23,9,52
2018.04.16,9,52
2018.04.09,9,51
2018.04.02,9,51
2018.03.19,17,50
2018.03.05,18,135
2018.02.26,19,95
2018.02.19,18,98
2018.02.12,18,97
