Date,Singles,Doubles
2020.11.30,62,768
2020.11.23,62,766
2020.11.16,62,763
2020.11.09,61,761
2020.11.02,58,757
2020.10.26,57,755
2020.10.19,57,752
2020.10.12,56,746
2020.09.28,53,741
2020.09.21,52,737
2020.09.14,52,735
2020.08.31,50,732
2020.08.24,49,726
2020.03.16,49,730
2020.03.09,49,719
2020.03.02,49,709
2020.02.24,49,711T
2020.02.17,48,705T
2020.02.10,46,703T
2020.02.03,33,700T
2020.01.20,33,710
2020.01.13,31,707
2020.01.06,30,700T
2019.12.30,29,711T
2019.12.23,29,709T
2019.12.16,29,709T
2019.12.09,29,707T
2019.12.02,29,707T
2019.11.25,29,704T
2019.11.18,29,702T
2019.11.11,29,706T
2019.11.04,29,708T
2019.10.28,35,705
2019.10.21,36,704
2019.10.14,36,697
2019.10.07,35,701
2019.09.30,40,705
2019.09.23,39,700
2019.09.16,61,703T
2019.09.09,61,705T
2019.08.26,65,702
2019.08.19,66,706
2019.08.12,64,712
2019.08.05,60,710T
2019.07.29,70,460T
2019.07.22,68,464T
2019.07.15,67,461T
2019.07.01,72,457T
2019.06.24,70,457T
2019.06.17,77,455T
2019.06.10,79,0
2019.05.27,82,0
2019.05.20,85,0
2019.05.13,92,0
2019.05.06,93,0
2019.04.29,101,0
2019.04.22,99,0
2019.04.15,102,0
2019.04.08,116,0
2019.04.01,114,0
2019.03.18,118,0
2019.03.11,118,0
2019.03.04,118,0
2019.02.25,118,0
2019.02.18,112,0
2019.02.11,140,0
2019.02.04,210,0
2019.01.28,210,0
2019.01.14,177,0
2019.01.07,177,0
2018.12.31,239,0
2018.12.24,239,0
2018.12.17,255,0
2018.12.10,257,0
2018.12.03,258,0
2018.11.26,259,0
2018.11.19,259,0
2018.11.12,261,0
2018.11.05,262,0
2018.10.29,256,0
2018.10.22,113,0
2018.10.15,75,0
2018.10.08,74,0
2018.10.01,75,0
2018.09.24,76,0
2018.09.17,71,0
2018.09.10,73,0
2018.08.27,65,0
2018.08.20,64,0
2018.08.13,65,0
2018.08.06,65,528
2018.07.30,67,523
2018.07.23,64,529
2018.07.16,64,528
2018.07.02,55,546
2018.06.25,55,547
2018.06.18,51,557
2018.06.11,51,556
2018.05.28,52,549T
2018.05.21,37,548T
2018.05.14,37,547T
2018.05.07,36,541T
2018.04.30,36,533T
2018.04.23,39,534
2018.04.16,35,538
2018.04.09,37,536
2018.04.02,37,542
2018.03.19,38,539
2018.03.05,35,545T
2018.02.26,36,540T
2018.02.19,27,540T
2018.02.12,19,540T
2018.02.05,19,543T
2018.01.29,19,544T
2018.01.15,15,543T
2018.01.08,15,548T
2018.01.01,15,543T
2017.12.25,15,544T
2017.12.18,15,544T
2017.12.11,15,543T
2017.12.04,15,546T
2017.11.27,15,544T
2017.11.20,15,545T
2017.11.13,15,553T
2017.11.06,15,552T
2017.10.30,15,315
2017.10.23,15,316
2017.10.16,17,323
2017.10.09,18,185
2017.10.02,18,191
2017.09.25,18,194
2017.09.18,18,196
2017.09.11,18,194
2017.08.28,12,190
2017.08.21,12,191
2017.08.14,12,158
2017.08.07,12,193
2017.07.31,12,189
2017.07.24,12,186
2017.07.17,12,188
2017.07.10,10,197
2017.07.03,10,197
2017.06.26,10,196
2017.06.19,10,192
2017.06.12,11,198
2017.05.29,11,202
2017.05.22,13,201
2017.05.15,12,200
2017.05.08,11,202
2017.05.01,11,198
2017.04.24,11,199
2017.04.17,10,195
2017.04.10,10,194
2017.04.03,10,197
2017.03.20,10,201
2017.03.06,8,202
2017.02.27,7,200
2017.02.20,11,198
2017.02.13,14,167
2017.02.06,14,165
2017.01.30,14,167
2017.01.16,12,168
2017.01.09,12,167
2017.01.02,12,168
2016.12.26,12,168
2016.12.19,12,168
2016.12.12,12,168
2016.12.05,12,169
2016.11.28,12,170
2016.11.21,12,169
2016.11.14,12,171
2016.11.07,12,171
2016.10.31,13,207
2016.10.24,15,208
2016.10.17,16,206
2016.10.10,13,358
2016.10.03,12,359
2016.09.26,13,361
2016.09.19,12,353
2016.09.12,12,355
2016.08.29,11,347
2016.08.22,11,353
2016.08.15,10,597
2016.08.08,9,354T
2016.08.01,9,351T
2016.07.25,10,351T
2016.07.18,10,355
2016.07.11,10,353
2016.06.27,12,348
2016.06.20,12,348
2016.06.13,12,351
2016.06.06,12,360
2016.05.23,7,360
2016.05.16,7,357
2016.05.09,7,354
2016.05.02,7,356
2016.04.25,7,361
2016.04.18,7,361
2016.04.11,9,254
2016.04.04,9,261
2016.03.21,9,259T
2016.03.07,9,257
2016.02.29,9,254
2016.02.22,9,259
2016.02.15,9,373
2016.02.08,9,376
2016.02.01,9,377
2016.01.18,10,379
2016.01.11,10,379
2016.01.04,10,376
2015.12.28,10,376
2015.12.21,10,374
2015.12.14,10,374
2015.12.07,10,374
2015.11.30,10,375
2015.11.23,10,376
2015.11.16,10,376
2015.11.09,10,376
2015.11.02,10,372
2015.10.26,10,366
2015.10.19,10,362
2015.10.12,15,359
2015.10.05,16,357
2015.09.28,16,355
2015.09.21,17,358
2015.09.14,17,360
2015.08.31,18,260
2015.08.24,19,255
2015.08.17,19,254
2015.08.10,24,377
2015.08.03,12,199
2015.07.27,12,197
2015.07.20,12,200
2015.07.13,12,202
2015.06.29,12,205
2015.06.22,12,205
2015.06.15,12,205
2015.06.08,12,203
2015.05.25,15,205
2015.05.18,15,208
2015.05.11,14,208
2015.05.04,14,209
2015.04.27,14,207
2015.04.20,14,209
2015.04.13,14,258
2015.04.06,14,259
2015.03.23,13,268T
2015.03.09,13,172
2015.03.02,13,169
2015.02.23,12,170
2015.02.16,12,169
2015.02.09,12,172
2015.02.02,12,172
2015.01.19,12,153
2015.01.12,12,153
2015.01.05,12,153
