Date,Singles,Doubles
2020.11.30,84,230
2020.11.23,84,230
2020.11.16,84,229
2020.11.09,84,229
2020.11.02,80,227
2020.10.26,78,226
2020.10.19,78,225
2020.10.12,76,220
2020.09.28,84,217
2020.09.21,89,217
2020.09.14,88,216
2020.08.31,83,214
2020.08.24,82,213
2020.03.16,82,212
2020.03.09,82,212
2020.03.02,82,211
2020.02.24,88,215
2020.02.17,88,351
2020.02.10,92,467
2020.02.03,89,755
2020.01.20,86,538
2020.01.13,86,538
2020.01.06,87,533
2019.12.30,89,540
2019.12.23,89,543
2019.12.16,89,544
2019.12.09,89,545
2019.12.02,89,544
2019.11.25,89,548
2019.11.18,89,548
2019.11.11,90,550
2019.11.04,88,549
2019.10.28,89,378
2019.10.21,97,374
2019.10.14,100,369
2019.10.07,106,423
2019.09.30,105,397
2019.09.23,108,393
2019.09.16,103,390
2019.09.09,101,388
2019.08.26,101,360
2019.08.19,100,356
2019.08.12,102,354
2019.08.05,106,357
2019.07.29,106,303
2019.07.22,91,300
2019.07.15,88,297
2019.07.01,113,297
2019.06.24,115,300
2019.06.17,104,301
2019.06.10,109,302
2019.05.27,112,303
2019.05.20,113,303
2019.05.13,113,306
2019.05.06,110,285
2019.04.29,111,287
2019.04.22,112,287
2019.04.15,114,286
2019.04.08,111,290
2019.04.01,112,291
2019.03.18,117,295
2019.03.11,120,308
2019.03.04,120,308
2019.02.25,120,310
2019.02.18,126,306
2019.02.11,125,306
2019.02.04,108,305
2019.01.28,107,304
2019.01.14,126,336
2019.01.07,127,334
2018.12.31,120,340
2018.12.24,120,340
2018.12.17,123,468
2018.12.10,123,467
2018.12.03,123,467
2018.11.26,123,468
2018.11.19,119,468
2018.11.12,112,465
2018.11.05,112,464
2018.10.29,114,702
2018.10.22,115,704
2018.10.15,114,510
2018.10.08,114,507
2018.10.01,115,593
2018.09.24,111,596
2018.09.17,117,596
2018.09.10,117,604
2018.08.27,118,690
2018.08.20,119,687
2018.08.13,122,692
2018.08.06,120,690
2018.07.30,119,687
2018.07.23,146,694
2018.07.16,145,696
2018.07.02,130,573
2018.06.25,132,573
2018.06.18,138,512
2018.06.11,140,507
2018.05.28,123,509
2018.05.21,124,507
2018.05.14,114,514
2018.05.07,122,621
2018.04.30,131,616
2018.04.23,126,613
2018.04.16,126,618
2018.04.09,125,623
2018.04.02,125,625
2018.03.19,125,625
2018.03.05,124,631
2018.02.26,125,627
2018.02.19,104,629
2018.02.12,96,631
2018.02.05,118,630
2018.01.29,117,628
2018.01.15,116,629
2018.01.08,118,633
2018.01.01,124,632
2017.12.25,124,630
2017.12.18,124,629
2017.12.11,124,624
2017.12.04,124,633
2017.11.27,124,632
2017.11.20,128,622
2017.11.13,129,624
2017.11.06,133,630
2017.10.30,131,634
2017.10.23,134,631
2017.10.16,125,889
2017.10.09,127,652
2017.10.02,120,648
2017.09.25,126,647
2017.09.18,114,649
2017.09.11,116,653
2017.08.28,113,658
2017.08.21,114,661
2017.08.14,114,660
2017.08.07,112,660
2017.07.31,110,657
2017.07.24,114,653
2017.07.17,103,651
2017.07.10,100,812
2017.07.03,100,812
2017.06.26,98,802
2017.06.19,98,938
2017.06.12,96,940
2017.05.29,95,801
2017.05.22,95,794
2017.05.15,98,797
2017.05.08,100,793T
2017.05.01,81,787T
2017.04.24,80,791
2017.04.17,80,797
2017.04.10,81,788T
2017.04.03,81,784T
2017.03.20,82,792T
2017.03.06,77,599
2017.02.27,74,597
2017.02.20,85,600
2017.02.13,84,602
2017.02.06,85,605
2017.01.30,86,607
2017.01.16,83,611T
2017.01.09,83,611T
2017.01.02,82,613T
2016.12.26,82,611T
2016.12.19,82,605T
2016.12.12,82,608T
2016.12.05,82,605T
2016.11.28,82,607T
2016.11.21,83,601
2016.11.14,84,602
2016.11.07,87,603
2016.10.31,81,534
2016.10.24,80,530
2016.10.17,88,529
2016.10.10,88,674
2016.10.03,90,619
2016.09.26,87,622
2016.09.19,99,625
2016.09.12,101,622
2016.08.29,98,632
2016.08.22,99,632
2016.08.15,99,634
2016.08.08,101,639
2016.08.01,101,637
2016.07.25,104,635
2016.07.18,110,631
2016.07.11,123,625
2016.06.27,126,624
2016.06.20,126,625
2016.06.13,128,626
2016.06.06,138,715
2016.05.23,139,622
2016.05.16,139,620
2016.05.09,143,628
2016.05.02,189,630
2016.04.25,186,624
2016.04.18,201,632
2016.04.11,200,634
2016.04.04,208,638
2016.03.21,204,643
2016.03.07,236,808
2016.02.29,240,810
2016.02.22,278,813
2016.02.15,338,810
2016.02.08,338,812
2016.02.01,337,810
2016.01.18,404,808
2016.01.11,405,808
2016.01.04,463,814
2015.12.28,463,814
2015.12.21,462,815
2015.12.14,444,811
2015.12.07,416,731
2015.11.30,392,730
2015.11.23,392,726
2015.11.16,398,731
2015.11.09,411,733
2015.11.02,473,824
2015.10.26,475,823
2015.10.19,501,819
2015.10.12,501,815
2015.10.05,526,953
2015.09.28,543,949T
2015.09.21,549,946T
2015.09.14,554,955
2015.08.31,561,981
2015.08.24,550,969
2015.08.17,544,964
2015.08.10,541,959
2015.08.03,499,951
2015.07.27,483,942
2015.07.20,482,946
2015.07.13,486,949
2015.06.29,414,786
2015.06.22,410,775
2015.06.15,400,777
2015.06.08,416,772
2015.05.25,422,941
2015.05.18,425,933
2015.05.11,427,926
2015.05.04,425,921
2015.04.27,436,926
2015.04.20,441,924
2015.04.13,438,923
2015.04.06,453,921
2015.03.23,449,924
2015.03.09,454,919
2015.03.02,449,915
2015.02.23,464,917
2015.02.16,467,921
2015.02.09,469,916
2015.02.02,473,916
2015.01.19,471,911
2015.01.12,469,913
2015.01.05,469,910
2014.12.29,470,913
2014.12.22,470,910T
2014.12.15,495,905
2014.12.08,525,1140
2014.12.01,566,1137
2014.11.24,563,1131
2014.11.17,561,1133
2014.11.10,563,1130
2014.11.03,566,1126
2014.10.27,525,1132
2014.10.20,530,1132
2014.10.13,537,1141
2014.10.06,466,895
2014.09.29,428,674
2014.09.22,409,674
2014.09.15,396,487
2014.09.08,391,489
2014.08.25,388,482
2014.08.18,388,481
2014.08.11,388,481
2014.08.04,412,479
2014.07.28,427,481
2014.07.21,377,484
2014.07.14,361,489
2014.07.07,371,487
2014.06.23,368,547
2014.06.16,342,540
2014.06.09,345,532
2014.05.26,351,541
2014.05.19,351,542
2014.05.12,352,544
2014.05.05,342,500
2014.04.28,339,500
2014.04.21,300,501
2014.04.14,272,506T
2014.04.07,275,506
2014.03.31,269,462
2014.03.17,280,464
2014.03.03,272,461
2014.02.24,273,461
2014.02.17,274,453
2014.02.10,272,452
2014.02.03,272,454
2014.01.27,271,451
2014.01.13,273,456
2014.01.06,274,456
2013.12.30,276,452
2013.12.23,276,453
2013.12.16,276,452
2013.12.09,274,450
2013.12.02,272,449
2013.11.25,272,452
2013.11.18,270,451
2013.11.11,265,450
2013.11.04,254,455
2013.10.28,266,462
2013.10.21,267,461
2013.10.14,266,460
2013.10.07,287,495
2013.09.30,305,592
2013.09.23,317,589
