Date,Singles,Doubles
2020.11.30,85,168
2020.11.23,85,168
2020.11.16,85,165
2020.11.09,85,164
2020.11.02,82,159
2020.10.26,93,183
2020.10.19,92,181
2020.10.12,97,190
2020.09.28,105,183
2020.09.21,105,183
2020.09.14,109,183
2020.08.31,106,181
2020.08.24,105,177
2020.03.16,106,178
2020.03.09,106,177
2020.03.02,106,174
2020.02.24,113,175
2020.02.17,133,175
2020.02.10,142,177
2020.02.03,150,193
2020.01.20,168,193
2020.01.13,168,193
2020.01.06,168,193
2019.12.30,170,194
2019.12.23,170,194
2019.12.16,170,194
2019.12.09,170,194
2019.12.02,171,195
2019.11.25,171,195
2019.11.18,171,199
2019.11.11,166,197
2019.11.04,168,183
2019.10.28,167,181
2019.10.21,167,183
2019.10.14,168,183
2019.10.07,155,193
2019.09.30,157,199
2019.09.23,154,191
2019.09.16,149,189
2019.09.09,149,232
2019.08.26,153,190
2019.08.19,152,189
2019.08.12,156,191
2019.08.05,156,188
2019.07.29,150,185
2019.07.22,143,187
2019.07.15,149,185
2019.07.01,126,184
2019.06.24,127,185
2019.06.17,127,175
2019.06.10,126,165
2019.05.27,134,182
2019.05.20,134,183
2019.05.13,143,183
2019.05.06,146,175
2019.04.29,142,174
2019.04.22,141,175
2019.04.15,141,177
2019.04.08,140,180
2019.04.01,151,186
2019.03.18,158,188
2019.03.11,162,186
2019.03.04,162,186
2019.02.25,170,182
2019.02.18,171,174
2019.02.11,162,171
2019.02.04,159,168
2019.01.28,162,167
2019.01.14,165,167
2019.01.07,160,160
2018.12.31,156,158
2018.12.24,156,158
2018.12.17,152,155
2018.12.10,153,155
2018.12.03,154,155
2018.11.26,154,157
2018.11.19,154,158
2018.11.12,155,152
2018.11.05,156,151
2018.10.29,155,153
2018.10.22,156,152
2018.10.15,156,154
2018.10.08,174,154
2018.10.01,175,153
2018.09.24,174,162
2018.09.17,183,160
2018.09.10,184,155
2018.08.27,181,170
2018.08.20,182,171
2018.08.13,181,168
2018.08.06,174,165
2018.07.30,179,174
2018.07.23,193,165
2018.07.16,190,164
2018.07.02,251,158
2018.06.25,249,156
2018.06.18,248,171
2018.06.11,250,180
2018.05.28,250,176
2018.05.21,251,174
2018.05.14,253,165
2018.05.07,237,180
2018.04.30,231,185
2018.04.23,226,182
2018.04.16,221,180
2018.04.09,228,182
2018.04.02,228,192
2018.03.19,226,199
2018.03.05,225,197
2018.02.26,222,193
2018.02.19,217,197
2018.02.12,242,191
2018.02.05,252,193
2018.01.29,256,192
2018.01.15,253,183
2018.01.08,260,210
2018.01.01,261,209
2017.12.25,261,209
2017.12.18,261,209
2017.12.11,260,208
2017.12.04,260,209
2017.11.27,261,208
2017.11.20,258,206
2017.11.13,256,234
2017.11.06,256,242
2017.10.30,252,244
2017.10.23,254,237
2017.10.16,262,242
2017.10.09,262,246
2017.10.02,261,241
2017.09.25,263,265
2017.09.18,277,285
2017.09.11,249,244
2017.08.28,275,239
2017.08.21,275,241
2017.08.14,294,241
2017.08.07,313,250
2017.07.31,292,237
2017.07.24,298,257
2017.07.17,302,275
2017.07.10,295,252
2017.07.03,295,252
2017.06.26,305,252
2017.06.19,304,250
2017.06.12,290,249
2017.05.29,280,247
2017.05.22,276,245
2017.05.15,272,245
2017.05.08,299,245
2017.05.01,316,234
2017.04.24,317,237
2017.04.17,319,235
2017.04.10,318,234
2017.04.03,316,237
2017.03.20,295,243
2017.03.06,297,248
2017.02.27,295,240
2017.02.20,289,252
2017.02.13,289,269
2017.02.06,298,287
2017.01.30,302,288
2017.01.16,312,307
2017.01.09,307,305
2017.01.02,306,310
2016.12.26,305,310
2016.12.19,303,311
2016.12.12,305,310
2016.12.05,307,309
2016.11.28,309,311
2016.11.21,314,311
2016.11.14,323,310
2016.11.07,326,307
2016.10.31,321,306
2016.10.24,318,308
2016.10.17,320,314
2016.10.10,322,303
2016.10.03,322,304
2016.09.26,322,300
2016.09.19,324,308
2016.09.12,375,323
2016.08.29,383,368
2016.08.22,384,347
2016.08.15,384,346
2016.08.08,370,345
2016.08.01,405,366
2016.07.25,404,375
2016.07.18,405,360
2016.07.11,401,329
2016.06.27,384,403
2016.06.20,385,404
2016.06.13,425,411
2016.06.06,465,434
2016.05.23,464,434
2016.05.16,462,464
2016.05.09,460,464
2016.05.02,499,504
2016.04.25,501,500
2016.04.18,503,502
2016.04.11,505,503
2016.04.04,506,500
2016.03.21,627,527
2016.03.07,661,523
2016.02.29,661,550
2016.02.22,669,554
2016.02.15,671,554
2016.02.08,671,551
2016.02.01,671,554
2016.01.18,684,551
2016.01.11,688,555
2016.01.04,688,557
2015.12.28,688,557
2015.12.21,686,556
2015.12.14,682,558
2015.12.07,679,553
2015.11.30,678,553
2015.11.23,677,550
2015.11.16,677,555
2015.11.09,680,555
2015.11.02,676,553
2015.10.26,678,548
2015.10.19,675,547
2015.10.12,669,581
2015.10.05,663,539
2015.09.28,659,573
2015.09.21,652,570
2015.09.14,651,636
2015.08.31,661,649
2015.08.24,665,688
2015.08.17,667,688
2015.08.10,677,695
2015.08.03,696,729
2015.07.27,691,729
2015.07.20,697,844
2015.07.13,796,1044T
2015.06.29,1095,1065T
2015.06.22,1080,1057T
2015.06.15,1082,1059T
2015.06.08,1155,1059
2015.05.25,1148,1060
2015.05.18,1254,1052
2015.05.11,1260,1048
2015.05.04,1262,1044
2015.04.27,1264,1051
2015.04.20,1274,1052
2015.04.13,1265,1056
2015.04.06,1265,1056
2015.03.23,1265,1069
2015.03.09,1268T,1062
2015.03.02,1265T,1054
2015.02.23,1264T,1059
2015.02.16,1262T,1061
2015.02.09,1200,842
2015.02.02,1200,841
2015.01.19,1201,837
2015.01.12,1202,838
2015.01.05,1203,834
2014.12.29,1205,837
2014.12.22,1205,838
2014.12.15,1199,830T
2014.12.08,1198,831
2014.12.01,1203,835
2014.11.24,1203,833
2014.11.17,1189,833
2014.11.10,1177,833
2014.11.03,1178,830
2014.10.27,1186,833T
2014.10.20,1191,835T
2014.10.13,1263,844T
2014.10.06,1335,898T
2014.09.29,1337,899T
2014.09.22,1438T,902T
2014.09.15,1445T,1160T
2014.09.08,1589T,1144T
2014.08.25,1577T,1156T
2014.08.18,1570T,1152T
2014.08.11,1580T,1155T
2014.08.04,1575T,1150T
2014.07.28,1572T,1156T
2014.07.21,1569T,1162T
2014.07.14,1569T,1156T
2014.07.07,1569T,1152T
2014.06.23,1563T,1149T
2014.06.16,1558T,1150T
2014.06.09,1557T,1150T
2014.05.26,1541T,1142T
2014.05.19,1548T,1139T
2014.05.12,1555T,1139T
2014.05.05,1560T,1144T
2014.04.28,1557T,1143T
2014.04.21,1556T,1137T
2014.04.14,1551T,1129T
2014.04.07,1549T,1128T
2014.03.31,1545T,1129T
2014.03.17,1542T,1128T
2014.03.03,1505T,1125T
2014.02.24,1502T,1124T
2014.02.17,1499T,1122T
2014.02.10,1680T,0
2014.02.03,1675T,0
2014.01.27,1674T,0
2014.01.13,1668T,0
2014.01.06,1668T,0
2013.12.30,1674T,0
2013.12.23,1675T,0
2013.12.16,1672T,0
2013.12.09,1681T,0
2013.12.02,1679T,0
2013.11.25,1676T,0
2013.11.18,1674T,0
2013.11.11,1675T,0
2013.11.04,1683T,0
2013.10.28,1686T,0
2013.10.21,1677T,0
2013.10.14,1663T,0
2013.10.07,1780T,0
2013.09.30,1776T,0
2013.09.23,1774T,0
2013.09.16,1775T,0
2013.09.09,1787T,0
2013.08.26,1768T,0
2013.08.19,1748T,0
2013.08.12,1741T,0
2013.08.05,1739T,0
2013.07.29,1732T,0
2013.07.22,0,0
2013.07.15,0,0
2013.07.08,0,0
2013.06.24,0,0
2013.06.17,0,0
2013.06.10,0,0
2013.05.27,0,0
2013.05.20,0,0
2013.05.13,0,0
2013.05.06,0,0
2013.04.29,0,0
2013.04.22,0,0
2013.04.15,0,0
2013.04.08,0,0
2013.04.01,0,0
2013.03.18,0,0
2013.03.04,0,0
2013.02.25,0,0
2013.02.18,0,0
2013.02.11,0,0
2013.02.04,0,0
2013.01.28,0,0
2013.01.14,0,0
2013.01.07,0,0
2012.12.31,0,0
2012.12.24,0,0
2012.12.17,0,0
2012.12.10,0,0
2012.12.03,0,0
2012.11.26,0,0
2012.11.19,0,0
2012.11.12,0,0
2012.11.05,0,0
2012.10.29,0,0
2012.10.22,0,0
2012.10.15,0,0
2012.10.08,0,0
2012.10.01,0,0
2012.09.24,0,0
2012.09.17,0,0
2012.09.10,0,0
2012.08.27,0,0
2012.08.20,0,0
2012.08.13,0,0
2012.08.06,0,0
