Date,Singles,Doubles
2020.11.30,50,90
2020.11.23,50,90
2020.11.16,50,89
2020.11.09,50,89
2020.11.02,49,87
2020.10.26,49,87
2020.10.19,49,87
2020.10.12,52,108
2020.09.28,49,106
2020.09.21,56,105
2020.09.14,56,104
2020.08.31,54,104
2020.08.24,51,100
2020.03.16,51,100
2020.03.09,51,100
2020.03.02,51,100
2020.02.24,47,101
2020.02.17,55,103
2020.02.10,56,100
2020.02.03,54,96
2020.01.20,56,342
2020.01.13,55,342
2020.01.06,55,339
2019.12.30,56,320
2019.12.23,56,320
2019.12.16,56,321
2019.12.09,56,322
2019.12.02,56,321
2019.11.25,56,322
2019.11.18,57,322
2019.11.11,58,318
2019.11.04,48,318
2019.10.28,48,313
2019.10.21,51,314
2019.10.14,48,390
2019.10.07,54,359
2019.09.30,57,342
2019.09.23,71,340
2019.09.16,70,337
2019.09.09,69,333
2019.08.26,75,299
2019.08.19,75,297
2019.08.12,71,296
2019.08.05,71,241
2019.07.29,72,224
2019.07.22,71,228
2019.07.15,83,230
2019.07.01,82,285
2019.06.24,83,285
2019.06.17,85,287
2019.06.10,85,288
2019.05.27,91,290
2019.05.20,90,292
2019.05.13,94,292
2019.05.06,94,295
2019.04.29,96,295
2019.04.22,98,294
2019.04.15,100,293
2019.04.08,99,296
2019.04.01,120,297
2019.03.18,131,299
2019.03.11,134,298
2019.03.04,134,298
2019.02.25,153,300
2019.02.18,149,298
2019.02.11,144,300
2019.02.04,172,298
2019.01.28,171,297
2019.01.14,164,297
2019.01.07,165,298
2018.12.31,162,309
2018.12.24,162,309
2018.12.17,167,415
2018.12.10,168,414
2018.12.03,169,418
2018.11.26,169,422
2018.11.19,171,425
2018.11.12,170,417
2018.11.05,253,418
2018.10.29,248,417
2018.10.22,247,420
2018.10.15,219,417
2018.10.08,217,449
2018.10.01,217,487
2018.09.24,211,493
2018.09.17,205,499
2018.09.10,192,497
2018.08.27,203,657
2018.08.20,207,661
2018.08.13,239,661
2018.08.06,172,0
2018.07.30,169,0
2018.07.23,165,0
2018.07.16,151,0
2018.07.02,141,0
2018.06.25,141,0
2018.06.18,148,0
2018.06.11,144,0
2018.05.28,139,0
2018.05.21,141,0
2018.05.14,141,0
2018.05.07,143,0
2018.04.30,142,0
2018.04.23,143,0
2018.04.16,143,0
2018.04.09,145,0
2018.04.02,146,0
2018.03.19,145,0
2018.03.05,143,0
2018.02.26,142,0
2018.02.19,131,0
2018.02.12,129,0
2018.02.05,132,0
2018.01.29,131,0
2018.01.15,112,0
2018.01.08,115,0
2018.01.01,116,0
2017.12.25,117,0
2017.12.18,117,0
2017.12.11,117,0
2017.12.04,117,0
2017.11.27,117,0
2017.11.20,115,0
2017.11.13,114,0
2017.11.06,114,0
2017.10.30,112,0
2017.10.23,111,0
2017.10.16,107,0
2017.10.09,100,0
2017.10.02,100,0
2017.09.25,95,0
2017.09.18,96,0
2017.09.11,101,0
2017.08.28,104,0
2017.08.21,103,0
2017.08.14,104,0
2017.08.07,125,0
2017.07.31,123,0
2017.07.24,122,951
2017.07.17,124,950
2017.07.10,135,942
2017.07.03,135,942
2017.06.26,134,932
2017.06.19,128,920
2017.06.12,134,924
2017.05.29,143,936
2017.05.22,143,929
2017.05.15,144,920
2017.05.08,147,914
2017.05.01,145,907
2017.04.24,146,913
2017.04.17,138,914
2017.04.10,140,917
2017.04.03,141,920
2017.03.20,141,922
2017.03.06,138,930
2017.02.27,137,928
2017.02.20,170,930
2017.02.13,169,932
2017.02.06,167,932
2017.01.30,167,933
2017.01.16,207,861
2017.01.09,206,861
2017.01.02,205,861
2016.12.26,205,861
2016.12.19,205,857
2016.12.12,205,856
2016.12.05,205,853
2016.11.28,205,855
2016.11.21,214,852
2016.11.14,215,849
2016.11.07,211,852
2016.10.31,211,717
2016.10.24,210,715
2016.10.17,266,709
2016.10.10,328,707
2016.10.03,332,714
2016.09.26,331,720
2016.09.19,323,715
2016.09.12,370,678
2016.08.29,372,608
2016.08.22,376,614
2016.08.15,377,619
2016.08.08,367,625
2016.08.01,369,624
2016.07.25,407,787
2016.07.18,442,793
2016.07.11,437,793
2016.06.27,491,798
2016.06.20,494,805
2016.06.13,485,806
2016.06.06,568,809
2016.05.23,568,807
2016.05.16,565,809
2016.05.09,567,814
2016.05.02,574,814
2016.04.25,635,817
2016.04.18,773,817
2016.04.11,770,818
2016.04.04,771,823
2016.03.21,767,815
2016.03.07,836,806
2016.02.29,834,808
2016.02.22,847,810
2016.02.15,946,808
2016.02.08,945,810
2016.02.01,942,808
2016.01.18,960,891T
2016.01.11,963,889T
2016.01.04,964,892T
2015.12.28,964,892T
2015.12.21,964,895
2015.12.14,966,891
2015.12.07,960,889T
2015.11.30,960,891
2015.11.23,956,885
2015.11.16,964,887
