Date,Singles,Doubles
2020.11.30,88,0
2020.11.23,88,0
2020.11.16,88,0
2020.11.09,88,0
2020.11.02,105,0
2020.10.26,104,0
2020.10.19,104,0
2020.10.12,104,0
2020.09.28,106,0
2020.09.21,106,0
2020.09.14,105,0
2020.08.31,104,0
2020.08.24,109,0
2020.03.16,109,0
2020.03.09,109,0
2020.03.02,109,0
2020.02.24,103,0
2020.02.17,102,0
2020.02.10,103,0
2020.02.03,104,0
2020.01.20,113,0
2020.01.13,111,0
2020.01.06,108,0
2019.12.30,109,0
2019.12.23,109,0
2019.12.16,109,0
2019.12.09,109,0
2019.12.02,110,0
2019.11.25,110,0
2019.11.18,109,0
2019.11.11,109,0
2019.11.04,109,1061T
2019.10.28,109,1056T
2019.10.21,119,1055T
2019.10.14,116,1053T
2019.10.07,119,1058T
2019.09.30,117,1051T
2019.09.23,119,1052T
2019.09.16,117,1054T
2019.09.09,117,1052T
2019.08.26,115,1050T
2019.08.19,116,1048T
2019.08.12,116,1055T
2019.08.05,118,1056T
2019.07.29,137,568T
2019.07.22,132,436
2019.07.15,133,435
2019.07.01,158,437
2019.06.24,161,435
2019.06.17,202,429
2019.06.10,200,430
2019.05.27,199,425
2019.05.20,205,425
2019.05.13,208,420
2019.05.06,208,421
2019.04.29,208,423
2019.04.22,222,421
2019.04.15,222,418
2019.04.08,223,420
2019.04.01,221,417
2019.03.18,235,418
2019.03.11,231,420
2019.03.04,231,420
2019.02.25,264,417
2019.02.18,255,417
2019.02.11,256,417
2019.02.04,255,421
2019.01.28,255,422
2019.01.14,244,418
2019.01.07,247,417
2018.12.31,247,415
2018.12.24,247,415
2018.12.17,265,718
2018.12.10,268,718
2018.12.03,268,719
2018.11.26,268,719
2018.11.19,271,720
2018.11.12,271,717
2018.11.05,277,908T
2018.10.29,275,908T
2018.10.22,276,917T
2018.10.15,277,914T
2018.10.08,277,920T
2018.10.01,282,916T
2018.09.24,182,922
2018.09.17,181,920
2018.09.10,182,926
2018.08.27,191,931
2018.08.20,191,925
2018.08.13,194,924
2018.08.06,176,928
2018.07.30,171,928
2018.07.23,182,808T
2018.07.16,181,816T
2018.07.02,190,822T
2018.06.25,186,831T
2018.06.18,182,844T
2018.06.11,178,847
2018.05.28,167,843
2018.05.21,169,842
2018.05.14,149,837
2018.05.07,150,830
2018.04.30,150,682
2018.04.23,147,678
2018.04.16,147,682
2018.04.09,146,688
2018.04.02,147,686
2018.03.19,146,685
2018.03.05,144,695
2018.02.26,141,693
2018.02.19,136,692
2018.02.12,134,691
2018.02.05,137,687
2018.01.29,137,685
2018.01.15,137,689
2018.01.08,134,689
2018.01.01,132,688
2017.12.25,132,685
2017.12.18,132,687
2017.12.11,132,690
2017.12.04,132,692
2017.11.27,133,694
2017.11.20,134,695
2017.11.13,133,699
2017.11.06,113,594
2017.10.30,110,596
2017.10.23,106,593
2017.10.16,83,602
2017.10.09,81,608
2017.10.02,80,601
2017.09.25,89,594
2017.09.18,84,593
2017.09.11,85,600
2017.08.28,84,604
2017.08.21,83,609
2017.08.14,81,609
2017.08.07,88,613
2017.07.31,86,605
2017.07.24,87,920
2017.07.17,87,918
2017.07.10,93,914
2017.07.03,93,914
2017.06.26,90,903
2017.06.19,91,891
2017.06.12,89,898
2017.05.29,93,912
2017.05.22,92,904
2017.05.15,100,901
2017.05.08,103,899
2017.05.01,103,1100
2017.04.24,105,1103
2017.04.17,107,1107
2017.04.10,110,1109
2017.04.03,115,1110
2017.03.20,113,1111
2017.03.06,114,1126
2017.02.27,112,1126
2017.02.20,128,1121
2017.02.13,134,1130
2017.02.06,133,1128
2017.01.30,136,1130
2017.01.16,138,1125
2017.01.09,139,1126
2017.01.02,142,1123
2016.12.26,142,1119
2016.12.19,142,1120
2016.12.12,142,1118
2016.12.05,142,1117
2016.11.28,142,1116
2016.11.21,141,1111
2016.11.14,131,1110
2016.11.07,161,1105
2016.10.31,162,1107
2016.10.24,159,1100
2016.10.17,222,1100
2016.10.10,216,869
2016.10.03,218,874
2016.09.26,284,704
2016.09.19,333,702
2016.09.12,334,708
2016.08.29,345,564
2016.08.22,345,571
2016.08.15,347,575
2016.08.08,305,458
2016.08.01,313,461
2016.07.25,298,462
2016.07.18,299,460
2016.07.11,297,463
2016.06.27,308,469
2016.06.20,310,470
2016.06.13,279,356
2016.06.06,198,363
2016.05.23,200,318
2016.05.16,200,318
2016.05.09,190,322
2016.05.02,190,320
2016.04.25,187,324
2016.04.18,185,323
2016.04.11,168,332
2016.04.04,167,302
2016.03.21,168,302
2016.03.07,162,298
2016.02.29,161,301
2016.02.22,142,286
2016.02.15,140,285
2016.02.08,140,290
2016.02.01,139,289
