Date,Singles,Doubles
2020.11.30,15,248
2020.11.23,15,246
2020.11.16,15,246
2020.11.09,15,244
2020.11.02,14,242
2020.10.26,14,240
2020.10.19,14,240
2020.10.12,14,238
2020.09.28,13,235
2020.09.21,12,234
2020.09.14,11,234
2020.08.31,10,230
2020.08.24,10,295
2020.03.16,10,296
2020.03.09,10,295
2020.03.02,10,290
2020.02.24,10,289
2020.02.17,10,284T
2020.02.10,10,286T
2020.02.03,10,284
2020.01.20,11,291
2020.01.13,11,291
2020.01.06,11,288
2019.12.30,11,164
2019.12.23,11,164
2019.12.16,11,164
2019.12.09,11,164
2019.12.02,11,164
2019.11.25,11,164
2019.11.18,11,164
2019.11.11,11,164
2019.11.04,11,166
2019.10.28,14,166
2019.10.21,13,166
2019.10.14,14,168
2019.10.07,14,167
2019.09.30,15,168
2019.09.23,15,164
2019.09.16,14,162
2019.09.09,14,164
2019.08.26,15,159
2019.08.19,15,160
2019.08.12,19,163
2019.08.05,18,161
2019.07.29,18,159
2019.07.22,18,159
2019.07.15,18,158
2019.07.01,23,161
2019.06.24,23,162
2019.06.17,33,190
2019.06.10,33,192
2019.05.27,29,191
2019.05.20,30,193
2019.05.13,23,224
2019.05.06,23,221
2019.04.29,25,224
2019.04.22,22,226
2019.04.15,21,197
2019.04.08,21,194
2019.04.01,21,194
2019.03.18,20,196
2019.03.11,21,196
2019.03.04,21,196
2019.02.25,21,194
2019.02.18,24,190
2019.02.11,21,190
2019.02.04,21,188
2019.01.28,21,187
2019.01.14,22,186
2019.01.07,22,185
2018.12.31,22,354T
2018.12.24,22,354T
2018.12.17,22,507T
2018.12.10,22,507T
2018.12.03,22,504T
2018.11.26,22,507T
2018.11.19,22,504T
2018.11.12,22,507T
2018.11.05,22,504T
2018.10.29,12,508T
2018.10.22,12,506
2018.10.15,12,504
2018.10.08,11,500
2018.10.01,11,504
2018.09.24,11,513
2018.09.17,11,521T
2018.09.10,11,521T
2018.08.27,10,531T
2018.08.20,10,532T
2018.08.13,11,527T
2018.08.06,11,529
2018.07.30,11,524
2018.07.23,11,530
2018.07.16,11,529
2018.07.02,9,547
2018.06.25,9,548
2018.06.18,9,556
2018.06.11,9,555
2018.05.28,9,548
2018.05.21,9,547
2018.05.14,10,546
2018.05.07,10,540
2018.04.30,10,532
2018.04.23,10,319
2018.04.16,10,536T
2018.04.09,10,534T
2018.04.02,10,540T
2018.03.19,9,536T
2018.03.05,7,543T
2018.02.26,7,538T
2018.02.19,7,538T
2018.02.12,7,543T
2018.02.05,7,546T
2018.01.29,7,547T
2018.01.15,7,546T
2018.01.08,7,550T
2018.01.01,7,546T
2017.12.25,7,547T
2017.12.18,7,547T
2017.12.11,7,546T
2017.12.04,7,549T
2017.11.27,7,547T
2017.11.20,7,548T
2017.11.13,8,556T
2017.11.06,8,555T
2017.10.30,10,559
2017.10.23,10,558
2017.10.16,10,563
2017.10.09,10,562
2017.10.02,11,555
2017.09.25,12,556
2017.09.18,12,558
2017.09.11,12,569
2017.08.28,14,568
2017.08.21,13,573
2017.08.14,13,574
2017.08.07,13,582
2017.07.31,13,572
2017.07.24,13,569
2017.07.17,14,565
2017.07.10,13,576
2017.07.03,13,576
2017.06.26,13,567T
2017.06.19,13,569
2017.06.12,13,571T
2017.05.29,12,576
2017.05.22,11,567
