Date,Singles,Doubles
2020.11.30,95,341
2020.11.23,95,339
2020.11.16,95,339
2020.11.09,95,337
2020.11.02,94,336
2020.10.26,90,334
2020.10.19,88,332
2020.10.12,87,328
2020.09.28,82,325
2020.09.21,82,325
2020.09.14,79,323
2020.08.31,73,317
2020.08.24,71,315
2020.03.16,70,315
2020.03.09,70,313
2020.03.02,69,309
2020.02.24,76,273
2020.02.17,82,270
2020.02.10,84,271
2020.02.03,88,270
2020.01.20,87,275
2020.01.13,83,275
2020.01.06,86,275
2019.12.30,88,280
2019.12.23,88,280
2019.12.16,88,279
2019.12.09,88,281
2019.12.02,88,281
2019.11.25,88,281
2019.11.18,88,282
2019.11.11,88,279
2019.11.04,85,279
2019.10.28,87,275
2019.10.21,89,275
2019.10.14,88,272
2019.10.07,88,273
2019.09.30,89,278
2019.09.23,91,400
2019.09.16,81,395
2019.09.09,81,394
2019.08.26,90,395
2019.08.19,90,394
2019.08.12,92,394
2019.08.05,97,397
2019.07.29,112,323
2019.07.22,117,322
2019.07.15,115,322
2019.07.01,125,321
2019.06.24,126,321
2019.06.17,131,318
2019.06.10,133,319
2019.05.27,135,524T
2019.05.20,135,529T
2019.05.13,147,528T
2019.05.06,135,526T
2019.04.29,162,529T
2019.04.22,152,526T
2019.04.15,152,529T
2019.04.08,164,529T
2019.04.01,165,528T
2019.03.18,169,528T
2019.03.11,170,527T
2019.03.04,170,527T
2019.02.25,221,0
2019.02.18,225,0
2019.02.11,235,0
2019.02.04,240,0
2019.01.28,236,0
2019.01.14,238,0
2019.01.07,239,0
2018.12.31,235,0
2018.12.24,235,0
2018.12.17,249,1468T
2018.12.10,250,1482T
2018.12.03,252,1481T
2018.11.26,253,1483T
2018.11.19,237,993
2018.11.12,240,993
2018.11.05,220,999
2018.10.29,198,1001
2018.10.22,202,1014
2018.10.15,203,1014
2018.10.08,206,1015
2018.10.01,208,1008
2018.09.24,210,1007
2018.09.17,268,721
2018.09.10,270,735
2018.08.27,272,723
2018.08.20,273,718
2018.08.13,269,717
2018.08.06,255,720
2018.07.30,257,532
2018.07.23,257,538
2018.07.16,238,539
2018.07.02,240,554
2018.06.25,248,581
2018.06.18,247,591
2018.06.11,242,588
2018.05.28,244,581
2018.05.21,244,584
2018.05.14,214,423
2018.05.07,187,424
2018.04.30,204,412
2018.04.23,215,407
2018.04.16,208,408
2018.04.09,211,413
2018.04.02,212,416
2018.03.19,210,415
2018.03.05,218,415
2018.02.26,186,416
2018.02.19,180,420
2018.02.12,184,419
2018.02.05,178,425
2018.01.29,178,426
2018.01.15,174,427
2018.01.08,175,426
2018.01.01,172,404
2017.12.25,168,375
2017.12.18,168,374
2017.12.11,168,375
2017.12.04,168,375
2017.11.27,168,375
2017.11.20,170,380
2017.11.13,172,351
2017.11.06,189,356
2017.10.30,200,356
2017.10.23,199,351
2017.10.16,201,329
2017.10.09,205,331
2017.10.02,200,332
2017.09.25,202,332
2017.09.18,209,384
2017.09.11,208,386
2017.08.28,204,388
2017.08.21,204,386
2017.08.14,199,385
2017.08.07,204,392
2017.07.31,203,420
2017.07.24,202,417
2017.07.17,184,357
2017.07.10,194,360
2017.07.03,194,360
2017.06.26,192,357
2017.06.19,189,358
2017.06.12,191,357
2017.05.29,185,367
2017.05.22,183,360
2017.05.15,209,463
2017.05.08,263,465
2017.05.01,262,459
2017.04.24,256,464
2017.04.17,269,460
2017.04.10,258,388
2017.04.03,253,388
2017.03.20,234,362
2017.03.06,231,363
2017.02.27,301,362
2017.02.20,308,365
2017.02.13,311,366
2017.02.06,307,369
2017.01.30,308,372
2017.01.16,307,370
2017.01.09,301,371
2017.01.02,308,380
2016.12.26,336,393
2016.12.19,335,392
2016.12.12,332,392
2016.12.05,306,393
2016.11.28,286,377
2016.11.21,293,403
2016.11.14,292,434
2016.11.07,288,430
2016.10.31,290,436
2016.10.24,298,445
2016.10.17,302,494
2016.10.10,297,491
2016.10.03,298,491
2016.09.26,302,489
2016.09.19,305,491
2016.09.12,304,480
2016.08.29,327,439
2016.08.22,323,435
2016.08.15,322,437
2016.08.08,334,436
2016.08.01,335,491
