Date,Singles,Doubles
2020.11.30,42,279
2020.11.23,42,276
2020.11.16,42,273
2020.11.09,41,369T
2020.11.02,43,368T
2020.10.26,41,366T
2020.10.19,40,365T
2020.10.12,40,473T
2020.09.28,40,467T
2020.09.21,39,465T
2020.09.14,40,460T
2020.08.31,38,461
2020.08.24,37,459
2020.03.16,37,458
2020.03.09,37,454
2020.03.02,37,444
2020.02.24,36,446T
2020.02.17,39,444T
2020.02.10,37,440T
2020.02.03,37,443T
2020.01.20,39,446T
2020.01.13,39,443T
2020.01.06,38,441T
2019.12.30,39,444T
2019.12.23,39,444T
2019.12.16,39,444T
2019.12.09,39,445T
2019.12.02,39,445T
2019.11.25,39,445T
2019.11.18,39,442T
2019.11.11,39,442T
2019.11.04,39,441T
2019.10.28,24,0
2019.10.21,23,0
2019.10.14,25,0
2019.10.07,25,0
2019.09.30,30,0
2019.09.23,28,0
2019.09.16,28,0
2019.09.09,28,0
2019.08.26,23,0
2019.08.19,23,0
2019.08.12,18,0
2019.08.05,16,0
2019.07.29,17,0
2019.07.22,17,0
2019.07.15,17,0
2019.07.01,18,0
2019.06.24,18,0
2019.06.17,15,0
2019.06.10,15,0
2019.05.27,13,0
2019.05.20,13,0
2019.05.13,10,0
2019.05.06,11,0
2019.04.29,11,0
2019.04.22,11,0
2019.04.15,11,0
2019.04.08,11,0
2019.04.01,11,0
2019.03.18,11,0
2019.03.11,11,0
2019.03.04,11,0
2019.02.25,10,0
2019.02.18,10,0
2019.02.11,10,0
2019.02.04,10,0
2019.01.28,10,0
2019.01.14,7,0
2019.01.07,7,0
2018.12.31,7,0
2018.12.24,7,0
2018.12.17,7,0
2018.12.10,7,0
2018.12.03,7,0
2018.11.26,7,0
2018.11.19,7,0
2018.11.12,7,0
2018.11.05,7,0
2018.10.29,7,0
2018.10.22,6,0
2018.10.15,6,0
2018.10.08,6,0
2018.10.01,6,0
2018.09.24,6,0
2018.09.17,6,0
2018.09.10,6,0
2018.08.27,7,0
2018.08.20,7,0
2018.08.13,7,0
2018.08.06,7,0
2018.07.30,7,0
2018.07.23,7,0
2018.07.16,7,0
2018.07.02,5,0
2018.06.25,5,0
2018.06.18,6,332
2018.06.11,5,332
2018.05.28,4,328
2018.05.21,4,328
2018.05.14,5,325
2018.05.07,5,322
2018.04.30,4,319
2018.04.23,4,318
2018.04.16,3,320
2018.04.09,3,318
2018.04.02,3,316
2018.03.19,3,182
2018.03.05,3,185
2018.02.26,3,185
2018.02.19,3,182
2018.02.12,3,183
2018.02.05,3,184
2018.01.29,3,184
2018.01.15,6,182
2018.01.08,6,182
2018.01.01,6,184
2017.12.25,6,184
2017.12.18,6,184
2017.12.11,6,185
2017.12.04,6,187
2017.11.27,6,187
2017.11.20,6,186
2017.11.13,5,186
2017.11.06,5,184
2017.10.30,5,183
2017.10.23,4,182
2017.10.16,4,184
2017.10.09,5,114
2017.10.02,5,111
2017.09.25,5,112
2017.09.18,5,112
2017.09.11,5,112
2017.08.28,7,115
2017.08.21,7,116
2017.08.14,6,116
2017.08.07,6,115
2017.07.31,6,114
2017.07.24,6,105
2017.07.17,6,105
2017.07.10,6,103
2017.07.03,6,103
2017.06.26,6,102
2017.06.19,7,122
2017.06.12,7,110
2017.05.29,8,110
2017.05.22,8,110
2017.05.15,8,111
2017.05.08,7,110
2017.05.01,8,109
2017.04.24,8,109
2017.04.17,8,110
2017.04.10,8,110
2017.04.03,8,110
2017.03.20,9,125
2017.03.06,7,121
2017.02.27,8,119
2017.02.20,7,120
2017.02.13,7,121
2017.02.06,7,120
2017.01.30,7,120
2017.01.16,7,121
2017.01.09,7,122
2017.01.02,6,124
2016.12.26,6,124
2016.12.19,6,124
2016.12.12,6,124
2016.12.05,6,124
2016.11.28,6,124
2016.11.21,6,124
2016.11.14,7,124
2016.11.07,7,125
2016.10.31,10,126
2016.10.24,12,126
2016.10.17,11,126
2016.10.10,11,263
2016.10.03,11,264T
2016.09.26,11,264T
2016.09.19,11,265T
2016.09.12,11,266T
2016.08.29,9,264
2016.08.22,9,263
2016.08.15,14,261
2016.08.08,14,199
2016.08.01,14,197
2016.07.25,12,256
2016.07.18,12,256
2016.07.11,12,254
2016.06.27,13,254
2016.06.20,13,253
2016.06.13,13,350
2016.06.06,13,357
2016.05.23,10,357
2016.05.16,11,354
2016.05.09,11,351
2016.05.02,11,196
2016.04.25,12,198
2016.04.18,12,202
2016.04.11,11,203
2016.04.04,11,204
2016.03.21,11,257
2016.03.07,12,256
2016.02.29,12,253
2016.02.22,12,257
2016.02.15,12,258
2016.02.08,13,257
2016.02.01,13,257
2016.01.18,13,257
2016.01.11,13,258
2016.01.04,13,250
2015.12.28,13,250
2015.12.21,13,250
2015.12.14,13,252
2015.12.07,13,251
2015.11.30,13,252
2015.11.23,13,253
2015.11.16,13,254
2015.11.09,13,254
2015.11.02,11,254
2015.10.26,13,256
2015.10.19,14,254
2015.10.12,12,255
2015.10.05,14,254
2015.09.28,14,253
2015.09.21,14,255
2015.09.14,14,246
2015.08.31,9,244
2015.08.24,9,239
2015.08.17,9,235
2015.08.10,8,232
2015.08.03,8,110
2015.07.27,9,110
2015.07.20,9,109
2015.07.13,9,109
2015.06.29,9,114
2015.06.22,9,114
2015.06.15,9,114
2015.06.08,9,113
2015.05.25,10,114
2015.05.18,10,115
2015.05.11,10,89
2015.05.04,10,111
2015.04.27,10,114
2015.04.20,9,115
2015.04.13,10,116
2015.04.06,10,113
2015.03.23,10,118
2015.03.09,10,114
2015.03.02,10,113
2015.02.23,11,117
2015.02.16,10,114
2015.02.09,10,114
2015.02.02,8,103
2015.01.19,9,102
2015.01.12,9,102
2015.01.05,9,99
2014.12.29,9,103
2014.12.22,9,103
2014.12.15,9,103
2014.12.08,9,103
2014.12.01,9,104
2014.11.24,9,104
2014.11.17,9,100
2014.11.10,9,102
2014.11.03,9,103
2014.10.27,9,102
2014.10.20,8,106
2014.10.13,8,109
2014.10.06,9,108
2014.09.29,9,108
2014.09.22,9,105
2014.09.15,9,106
2014.09.08,9,111
2014.08.25,16,115
2014.08.18,16,115
2014.08.11,19,128
2014.08.04,18,287
2014.07.28,18,286
2014.07.21,22,293
2014.07.14,22,292
2014.07.07,20,300
2014.06.23,29,300
2014.06.16,29,298
2014.06.09,26,262
2014.05.26,26,261
2014.05.19,26,260
2014.05.12,26,569
2014.05.05,26,362
2014.04.28,27,361
2014.04.21,27,360
2014.04.14,27,358
2014.04.07,26,351
2014.03.31,26,355
2014.03.17,26,197
2014.03.03,26,194
2014.02.24,25,192
2014.02.17,29,151
2014.02.10,37,150
2014.02.03,37,169
2014.01.27,37,167
2014.01.13,36,170
2014.01.06,37,170
2013.12.30,37,172
2013.12.23,37,172
2013.12.16,37,172
2013.12.09,37,172
2013.12.02,37,171
2013.11.25,37,171
2013.11.18,37,170
2013.11.11,37,169
2013.11.04,37,166
2013.10.28,41,99
2013.10.21,47,105
2013.10.14,45,103
2013.10.07,37,70
2013.09.30,35,66
2013.09.23,35,67
2013.09.16,36,66
2013.09.09,24,61
2013.08.26,19,63
2013.08.19,19,64
2013.08.12,18,64
2013.08.05,15,63
2013.07.29,15,62
2013.07.22,15,59
2013.07.15,14,59
2013.07.08,13,59
2013.06.24,12,62
2013.06.17,12,63
2013.06.10,12,63
2013.05.27,11,59
2013.05.20,12,58
2013.05.13,13,56
2013.05.06,11,52
2013.04.29,11,53
2013.04.22,11,53
2013.04.15,11,49
2013.04.08,11,50
2013.04.01,11,51
2013.03.18,11,56
2013.03.04,12,57
2013.02.25,11,53
2013.02.18,12,61
2013.02.11,12,61
2013.02.04,12,58
2013.01.28,13,59
2013.01.14,14,56
2013.01.07,14,57
2012.12.31,15,59
2012.12.24,15,59
2012.12.17,15,59
2012.12.10,15,59
2012.12.03,15,59
2012.11.26,15,59
2012.11.19,15,59
2012.11.12,15,58
2012.11.05,15,59
