Date,Singles,Doubles
2020.11.30,21,77
2020.11.23,21,77
2020.11.16,21,77
2020.11.09,21,77
2020.11.02,21,251
2020.10.26,21,250
2020.10.19,22,249
2020.10.12,22,248
2020.09.28,22,246
2020.09.21,21,245
2020.09.14,20,315
2020.08.31,21,310
2020.08.24,20,307
2020.03.16,20,308
2020.03.09,20,307
2020.03.02,20,303
2020.02.24,19,299
2020.02.17,18,297
2020.02.10,21,484
2020.02.03,21,484
2020.01.20,22,491
2020.01.13,22,488
2020.01.06,21,0
2019.12.30,21,0
2019.12.23,21,0
2019.12.16,21,0
2019.12.09,21,0
2019.12.02,21,0
2019.11.25,21,0
2019.11.18,21,0
2019.11.11,21,0
2019.11.04,21,0
2019.10.28,19,0
2019.10.21,18,0
2019.10.14,17,0
2019.10.07,19,0
2019.09.30,20,0
2019.09.23,20,0
2019.09.16,21,0
2019.09.09,21,0
2019.08.26,19,0
2019.08.19,19,0
2019.08.12,21,0
2019.08.05,21,0
2019.07.29,22,0
2019.07.22,23,0
2019.07.15,23,0
2019.07.01,21,0
2019.06.24,21,0
2019.06.17,21,0
2019.06.10,21,0
2019.05.27,22,0
2019.05.20,28,0
2019.05.13,30,0
2019.05.06,30,0
2019.04.29,30,0
2019.04.22,31,0
2019.04.15,33,0
2019.04.08,33,0
2019.04.01,33,0
2019.03.18,57,0
2019.03.11,58,0
2019.03.04,58,0
2019.02.25,60,0
2019.02.18,104,0
2019.02.11,103,0
2019.02.04,107,371T
2019.01.28,106,371T
2019.01.14,106,368
2019.01.07,106,368
2018.12.31,108,370
2018.12.24,108,370
2018.12.17,109,558
2018.12.10,109,559
2018.12.03,109,559
2018.11.26,109,559
2018.11.19,108,559
2018.11.12,109,558
2018.11.05,108,554
2018.10.29,109,555
2018.10.22,109,557
2018.10.15,109,562
2018.10.08,128,563
2018.10.01,124,564
2018.09.24,147,571
2018.09.17,144,577
2018.09.10,136,580
2018.08.27,117,590
2018.08.20,116,595
2018.08.13,120,588
2018.08.06,133,587
2018.07.30,134,584
2018.07.23,139,583
2018.07.16,144,592
2018.07.02,152,597
2018.06.25,151,596
2018.06.18,172,603
2018.06.11,170,605
2018.05.28,178,599
2018.05.21,177,600
2018.05.14,185,598
2018.05.07,189,594
2018.04.30,188,590
2018.04.23,186,585
2018.04.16,175,588
2018.04.09,176,589
2018.04.02,185,596
2018.03.19,182,595
2018.03.05,169,491
2018.02.26,166,490
2018.02.19,167,492
2018.02.12,168,488
2018.02.05,167,1082
2018.01.29,163,1087
2018.01.15,159,991
2018.01.08,160,990T
2018.01.01,161,990T
2017.12.25,162,991T
2017.12.18,162,995T
2017.12.11,162,994T
2017.12.04,162,994T
2017.11.27,162,992T
2017.11.20,159,996
2017.11.13,159,809
2017.11.06,154,813
2017.10.30,154,819
2017.10.23,155,829
2017.10.16,153,832
2017.10.09,159,835
2017.10.02,161,837
2017.09.25,162,834
2017.09.18,161,836
2017.09.11,168,833
2017.08.28,226,837
2017.08.21,227,842
2017.08.14,222,842
2017.08.07,222,833
2017.07.31,222,706
2017.07.24,224,700
2017.07.17,221,691
2017.07.10,231,718
2017.07.03,231,718
2017.06.26,229,705
2017.06.19,231,700
2017.06.12,336,705
2017.05.29,339,710
2017.05.22,336,708
2017.05.15,332,708
2017.05.08,341,706
2017.05.01,338,706
2017.04.24,356,711
2017.04.17,379,703
2017.04.10,378,700
2017.04.03,378,696
2017.03.20,374,703
2017.03.06,511,803
2017.02.27,511,805
2017.02.20,514,815
2017.02.13,515,818
2017.02.06,538,819
2017.01.30,563,817
2017.01.16,614,865
2017.01.09,613,865
2017.01.02,614,865
2016.12.26,613,865
2016.12.19,612,861
2016.12.12,610,861
2016.12.05,612,859
2016.11.28,601,805
2016.11.21,602,806
2016.11.14,602,964
2016.11.07,714,965
2016.10.31,713,969
2016.10.24,706,961
2016.10.17,713,961
2016.10.10,717,961
2016.10.03,722,962
2016.09.26,730,967
2016.09.19,730,972
2016.09.12,729,960
2016.08.29,741,968
2016.08.22,742,973
2016.08.15,731,972
2016.08.08,784,962
2016.08.01,779,1307
2016.07.25,780,1303
2016.07.18,597,1305T
2016.07.11,595,1304T
2016.06.27,599,1307T
2016.06.20,603,1304T
2016.06.13,604,1311T
2016.06.06,606,1320T
2016.05.23,619,1330T
2016.05.16,629,1327T
2016.05.09,712,1337T
2016.05.02,714,1338T
2016.04.25,718,1337T
2016.04.18,718,1339T
2016.04.11,713,1337T
2016.04.04,712,1342T
2016.03.21,712,1343T
2016.03.07,732,1633T
2016.02.29,733,1628T
2016.02.22,739,1634T
2016.02.15,738,1632T
2016.02.08,738,1634T
2016.02.01,735,1644T
2016.01.18,737,1644T
2016.01.11,742,1644T
2016.01.04,742,1647T
2015.12.28,742,1647T
2015.12.21,742,1645T
2015.12.14,742,1640T
2015.12.07,742,1640T
2015.11.30,760,0
2015.11.23,769,0
2015.11.16,769,0
2015.11.09,770,0
2015.11.02,768,0
2015.10.26,769,0
2015.10.19,765,0
2015.10.12,766,0
2015.10.05,762,0
2015.09.28,758,0
2015.09.21,757,0
2015.09.14,753,0
2015.08.31,760,0
2015.08.24,751,0
2015.08.17,746,0
2015.08.10,747,0
2015.08.03,748,0
2015.07.27,749,0
2015.07.20,1237T,0
2015.07.13,1238T,0
2015.06.29,1271T,0
2015.06.22,1254T,0
2015.06.15,1252T,0
2015.06.08,1244T,0
2015.05.25,1250T,0
2015.05.18,1243T,0
2015.05.11,1249T,0
2015.05.04,1252T,0
2015.04.27,1253T,0
2015.04.20,1261T,0
2015.04.13,1254T,0
2015.04.06,1255T,0
2015.03.23,1257T,0
