Date,Singles,Doubles
2020.11.30,26,94
2020.11.23,26,93
2020.11.16,26,92
2020.11.09,26,92
2020.11.02,26,90
2020.10.26,26,90
2020.10.19,25,90
2020.10.12,24,87
2020.09.28,24,83
2020.09.21,24,82
2020.09.14,25,94
2020.08.31,24,92
2020.08.24,23,102
2020.03.16,23,102
2020.03.09,23,102
2020.03.02,23,102
2020.02.24,24,126
2020.02.17,23,126
2020.02.10,23,114
2020.02.03,24,112
2020.01.20,27,113
2020.01.13,27,113
2020.01.06,34,115
2019.12.30,34,110
2019.12.23,34,110
2019.12.16,34,110
2019.12.09,34,110
2019.12.02,34,110
2019.11.25,34,110
2019.11.18,34,109
2019.11.11,35,109
2019.11.04,35,108
2019.10.28,34,108
2019.10.21,33,111
2019.10.14,32,114
2019.10.07,31,112
2019.09.30,29,113
2019.09.23,29,135
2019.09.16,29,135
2019.09.09,29,135
2019.08.26,29,128
2019.08.19,28,126
2019.08.12,28,124
2019.08.05,28,123
2019.07.29,26,124
2019.07.22,26,126
2019.07.15,36,134
2019.07.01,36,119
2019.06.24,33,119
2019.06.17,31,119
2019.06.10,31,119
2019.05.27,35,198
2019.05.20,33,201
2019.05.13,31,201
2019.05.06,24,198
2019.04.29,23,202
2019.04.22,24,205
2019.04.15,48,206
2019.04.08,48,206
2019.04.01,48,207
2019.03.18,44,205
2019.03.11,45,205
2019.03.04,45,205
2019.02.25,43,205
2019.02.18,43,204
2019.02.11,43,223
2019.02.04,42,222
2019.01.28,42,222
2019.01.14,46,222
2019.01.07,45,221
2018.12.31,48,240
2018.12.24,48,240
2018.12.17,48,267
2018.12.10,48,267
2018.12.03,48,267
2018.11.26,48,270
2018.11.19,48,277
2018.11.12,49,272
2018.11.05,49,273
2018.10.29,50,275
2018.10.22,49,275
2018.10.15,50,278
2018.10.08,52,281
2018.10.01,55,277
2018.09.24,53,277
2018.09.17,55,280
2018.09.10,56,282
2018.08.27,62,396
2018.08.20,62,398
2018.08.13,64,398
2018.08.06,64,399
2018.07.30,66,401
2018.07.23,63,336
2018.07.16,66,282
2018.07.02,58,415
2018.06.25,57,415
2018.06.18,56,417
2018.06.11,58,414
2018.05.28,60,408
2018.05.21,68,409
2018.05.14,66,411
2018.05.07,95,413
2018.04.30,92,401
2018.04.23,91,400
2018.04.16,93,398
2018.04.09,90,400
2018.04.02,90,399
2018.03.19,108,396
2018.03.05,91,398
2018.02.26,91,395
2018.02.19,84,396
2018.02.12,88,552
2018.02.05,84,553
2018.01.29,84,554
2018.01.15,75,320
2018.01.08,75,320
2018.01.01,75,319
2017.12.25,75,318
2017.12.18,75,319
2017.12.11,75,321
2017.12.04,75,320
2017.11.27,75,317
2017.11.20,75,320
2017.11.13,75,320
2017.11.06,74,322
2017.10.30,69,319
2017.10.23,71,321
2017.10.16,70,326
2017.10.09,73,328
2017.10.02,78,328
2017.09.25,84,278
2017.09.18,80,272
2017.09.11,80,279
2017.08.28,85,212
2017.08.21,84,212
2017.08.14,82,214
2017.08.07,68,215
2017.07.31,71,215
2017.07.24,70,238
2017.07.17,61,278
2017.07.10,79,223
2017.07.03,79,223
2017.06.26,78,221
2017.06.19,82,216
