Date,Singles,Doubles
2020.11.30,76,190
2020.11.23,76,190
2020.11.16,76,189
2020.11.09,82,189
2020.11.02,81,183
2020.10.26,79,182
2020.10.19,79,180
2020.10.12,77,179
2020.09.28,85,173
2020.09.21,84,173
2020.09.14,87,173
2020.08.31,100,170
2020.08.24,99,167
2020.03.16,100,167
2020.03.09,100,167
2020.03.02,100,180
2020.02.24,100,182
2020.02.17,97,712
2020.02.10,99,707T
2020.02.03,98,704
2020.01.20,95,714
2020.01.13,94,711
2020.01.06,93,705
2019.12.30,96,575
2019.12.23,96,574
2019.12.16,96,573
2019.12.09,96,573
2019.12.02,96,575
2019.11.25,96,574
2019.11.18,96,572
2019.11.11,98,575
2019.11.04,97,577
2019.10.28,96,569
2019.10.21,100,573
2019.10.14,95,575
2019.10.07,98,573
2019.09.30,110,375
2019.09.23,112,374
2019.09.16,114,372
2019.09.09,120,369
2019.08.26,102,293
2019.08.19,102,292
2019.08.12,105,290
2019.08.05,103,292
2019.07.29,104,265
2019.07.22,104,264
2019.07.15,125,267
2019.07.01,123,251
2019.06.24,125,253
2019.06.17,124,250
2019.06.10,122,253
2019.05.27,147,251
2019.05.20,148,251
2019.05.13,148,252
2019.05.06,152,250
2019.04.29,152,252
2019.04.22,148,253
2019.04.15,150,253
2019.04.08,154,253
2019.04.01,159,254
2019.03.18,157,258
2019.03.11,168,286
2019.03.04,168,286
2019.02.25,178,286
2019.02.18,172,285
2019.02.11,173,287
2019.02.04,169,289
2019.01.28,169,288
2019.01.14,156,291
2019.01.07,156,292
2018.12.31,158,291
2018.12.24,158,291
2018.12.17,162,370
2018.12.10,163,370
2018.12.03,163,368
2018.11.26,163,371
2018.11.19,165,372
2018.11.12,166,369
2018.11.05,166,369
2018.10.29,165,368
2018.10.22,163,364
2018.10.15,167,367
2018.10.08,164,336
2018.10.01,164,427
2018.09.24,169,378
2018.09.17,168,380
2018.09.10,167,339
2018.08.27,218,385
2018.08.20,219,387
2018.08.13,222,385
2018.08.06,237,388
2018.07.30,185,387
2018.07.23,187,390
2018.07.16,185,392
2018.07.02,191,305
2018.06.25,195,309
2018.06.18,191,308
2018.06.11,204,303
2018.05.28,228,300
2018.05.21,228,297
2018.05.14,229,295
2018.05.07,228,298
2018.04.30,218,293
2018.04.23,196,290
2018.04.16,195,293
2018.04.09,181,293
2018.04.02,180,293
2018.03.19,177,279
2018.03.05,185,280
2018.02.26,182,278
2018.02.19,189,278
2018.02.12,188,277
2018.02.05,185,260
2018.01.29,185,259
2018.01.15,210,265
2018.01.08,209,265
2018.01.01,204,276
2017.12.25,204,276
2017.12.18,205,277
2017.12.11,205,279
2017.12.04,204,278
2017.11.27,204,278
2017.11.20,206,279
2017.11.13,184,279
2017.11.06,170,260
2017.10.30,171,265
2017.10.23,173,261
2017.10.16,174,263
2017.10.09,180,282
2017.10.02,178,288
2017.09.25,176,311
2017.09.18,175,313
2017.09.11,167,357
2017.08.28,170,402
2017.08.21,170,403
2017.08.14,171,405
2017.08.07,156,407
2017.07.31,177,403
2017.07.24,176,405
2017.07.17,176,404
2017.07.10,200,529
2017.07.03,200,529
2017.06.26,198,517
2017.06.19,197,517
2017.06.12,198,453
2017.05.29,199,472
2017.05.22,196,467
2017.05.15,198,467
2017.05.08,196,468
2017.05.01,206,465
2017.04.24,218,471
2017.04.17,218,465
2017.04.10,239,470
2017.04.03,227,471
2017.03.20,237,483
2017.03.06,237,478
2017.02.27,235,478
2017.02.20,235,484
2017.02.13,249,487
2017.02.06,246,481
2017.01.30,247,481
