Date,Singles,Doubles
2020.11.30,82,169
2020.11.23,82,169
2020.11.16,82,166
2020.11.09,80,165
2020.11.02,78,160
2020.10.26,76,156
2020.10.19,76,155
2020.10.12,78,155
2020.09.28,81,153
2020.09.21,81,153
2020.09.14,78,153
2020.08.31,79,151
2020.08.24,78,149
2020.03.16,78,149
2020.03.09,78,149
2020.03.02,78,146
2020.02.24,85,112
2020.02.17,86,112
2020.02.10,87,110
2020.02.03,74,110
2020.01.20,76,126
2020.01.13,73,126
2020.01.06,74,125
2019.12.30,76,125
2019.12.23,76,125
2019.12.16,76,125
2019.12.09,76,125
2019.12.02,76,125
2019.11.25,76,125
2019.11.18,76,127
2019.11.11,76,127
2019.11.04,77,128
2019.10.28,79,125
2019.10.21,76,125
2019.10.14,77,125
2019.10.07,76,125
2019.09.30,74,125
2019.09.23,75,123
2019.09.16,71,123
2019.09.09,70,124
2019.08.26,67,136
2019.08.19,68,134
2019.08.12,66,134
2019.08.05,63,135
2019.07.29,63,110
2019.07.22,67,110
2019.07.15,70,135
2019.07.01,75,120
2019.06.24,76,120
2019.06.17,75,120
2019.06.10,77,120
2019.05.27,75,135
2019.05.20,84,135
2019.05.13,78,135
2019.05.06,70,134
2019.04.29,74,133
2019.04.22,76,131
2019.04.15,74,132
2019.04.08,74,136
2019.04.01,74,134
2019.03.18,83,136
2019.03.11,80,134
2019.03.04,80,134
2019.02.25,81,135
2019.02.18,80,138
2019.02.11,64,138
2019.02.04,77,137
2019.01.28,77,135
2019.01.14,80,133
2019.01.07,77,132
2018.12.31,80,132
2018.12.24,80,132
2018.12.17,80,133
2018.12.10,80,133
2018.12.03,80,133
2018.11.26,80,134
2018.11.19,81,136
2018.11.12,79,135
2018.11.05,80,134
2018.10.29,83,135
2018.10.22,84,132
2018.10.15,74,133
2018.10.08,81,134
2018.10.01,91,136
2018.09.24,91,136
2018.09.17,101,137
2018.09.10,100,136
2018.08.27,111,130
2018.08.20,111,131
2018.08.13,111,131
2018.08.06,109,133
2018.07.30,107,172
2018.07.23,82,158
2018.07.16,87,165
2018.07.02,88,184
2018.06.25,81,181
2018.06.18,71,183
2018.06.11,71,170
2018.05.28,69,199
2018.05.21,66,199
2018.05.14,70,197
2018.05.07,78,197
2018.04.30,79,196
2018.04.23,76,193
2018.04.16,79,192
2018.04.09,76,191
2018.04.02,76,191
2018.03.19,67,192
2018.03.05,67,194
2018.02.26,65,550
2018.02.19,63,549
2018.02.12,70,393
2018.02.05,70,398
2018.01.29,70,397
2018.01.15,67,399
2018.01.08,67,400
2018.01.01,68,401
2017.12.25,68,403
2017.12.18,68,404
2017.12.11,68,406
2017.12.04,68,401
2017.11.27,68,401
2017.11.20,68,399
2017.11.13,68,396
2017.11.06,68,396
2017.10.30,66,399
2017.10.23,59,322
2017.10.16,69,272
2017.10.09,70,277
2017.10.02,69,279
2017.09.25,67,279
2017.09.18,66,273
2017.09.11,65,280
2017.08.28,60,283
2017.08.21,59,283
2017.08.14,59,284
2017.08.07,62,285
2017.07.31,61,281
2017.07.24,81,347
2017.07.17,84,337
2017.07.10,88,251
2017.07.03,88,251
2017.06.26,97,251
2017.06.19,109,249
2017.06.12,110,276
2017.05.29,139,223
2017.05.22,139,220
2017.05.15,122,219
2017.05.08,121,223
2017.05.01,122,218
2017.04.24,98,218
2017.04.17,84,215
2017.04.10,82,214
2017.04.03,51,217
2017.03.20,57,215
2017.03.06,49,224
2017.02.27,54,223
2017.02.20,52,201
2017.02.13,45,186
2017.02.06,48,150
2017.01.30,49,152
2017.01.16,44,156
2017.01.09,43,156
2017.01.02,41,152
2016.12.26,41,152
2016.12.19,41,152
2016.12.12,41,152
2016.12.05,41,152
2016.11.28,41,152
2016.11.21,41,151
2016.11.14,41,150
2016.11.07,42,149
2016.10.31,42,149
2016.10.24,48,174
2016.10.17,47,187
2016.10.10,46,186
2016.10.03,47,181
2016.09.26,41,179
2016.09.19,41,183
2016.09.12,41,181
2016.08.29,43,149
2016.08.22,43,149
2016.08.15,43,147
2016.08.08,44,150
2016.08.01,43,150
2016.07.25,43,142
2016.07.18,43,144
2016.07.11,40,142
2016.06.27,38,157
2016.06.20,37,155
2016.06.13,36,156
2016.06.06,35,156
2016.05.23,35,195
2016.05.16,33,171
2016.05.09,33,174
2016.05.02,34,173
2016.04.25,36,174
2016.04.18,40,177
2016.04.11,36,178
2016.04.04,47,182
2016.03.21,48,179
2016.03.07,53,181
2016.02.29,51,181
2016.02.22,49,160
2016.02.15,46,206
2016.02.08,45,260
2016.02.01,45,260
2016.01.18,53,260
2016.01.11,52,261
2016.01.04,52,254
2015.12.28,52,254
2015.12.21,52,254
2015.12.14,52,256
2015.12.07,52,255
2015.11.30,52,256
2015.11.23,52,257
2015.11.16,53,258
2015.11.09,53,258
2015.11.02,54,257
2015.10.26,54,259
2015.10.19,55,257
2015.10.12,56,257
2015.10.05,57,256
2015.09.28,67,255
2015.09.21,64,258
2015.09.14,65,249
2015.08.31,63,370
2015.08.24,63,366
2015.08.17,63,368
2015.08.10,65,361
2015.08.03,69,361
2015.07.27,68,449
2015.07.20,68,297
2015.07.13,77,301
2015.06.29,73,315
2015.06.22,82,310
2015.06.15,80,307
2015.06.08,79,305
2015.05.25,82,303
2015.05.18,74,366
2015.05.11,73,367
2015.05.04,70,362
2015.04.27,70,362
2015.04.20,70,363
2015.04.13,88,361
2015.04.06,72,250
2015.03.23,77,262
2015.03.09,79,243
2015.03.02,83,241
2015.02.23,59,241
2015.02.16,63,185
2015.02.09,62,185
2015.02.02,60,184
2015.01.19,62,187
2015.01.12,57,186
2015.01.05,59,184
2014.12.29,60,186
2014.12.22,60,186
2014.12.15,60,185
2014.12.08,60,186
2014.12.01,60,186
2014.11.24,60,186
2014.11.17,61,187
2014.11.10,61,190
2014.11.03,60,187
2014.10.27,62,186
2014.10.20,61,187
2014.10.13,63,181
2014.10.06,62,182
2014.09.29,63,182
2014.09.22,58,169
2014.09.15,58,168
2014.09.08,59,167
2014.08.25,66,165
2014.08.18,66,165
2014.08.11,63,165
2014.08.04,65,164
2014.07.28,59,164
2014.07.21,56,198
2014.07.14,36,197
2014.07.07,38,204
2014.06.23,37,186
2014.06.16,39,187
2014.06.09,39,188
2014.05.26,34,185
2014.05.19,45,186
2014.05.12,44,181
2014.05.05,42,183
2014.04.28,44,184
2014.04.21,44,183
2014.04.14,44,187
2014.04.07,43,183
2014.03.31,43,183
2014.03.17,45,158
2014.03.03,44,150
2014.02.24,61,185
2014.02.17,61,250
2014.02.10,63,249
2014.02.03,61,252
2014.01.27,60,251
2014.01.13,55,229
2014.01.06,54,231
2013.12.30,55,189
2013.12.23,55,189
2013.12.16,55,190
2013.12.09,55,190
2013.12.02,55,190
2013.11.25,55,190
2013.11.18,55,189
2013.11.11,56,184
2013.11.04,56,187
2013.10.28,58,184
2013.10.21,57,185
2013.10.14,55,183
2013.10.07,56,180
2013.09.30,57,178
2013.09.23,59,203
2013.09.16,58,199
2013.09.09,59,202
2013.08.26,57,202
2013.08.19,57,202
2013.08.12,59,203
2013.08.05,57,204
2013.07.29,63,200
2013.07.22,65,196
2013.07.15,114,201
2013.07.08,116,184
2013.06.24,113,161
2013.06.17,114,164
2013.06.10,113,167
2013.05.27,125,164
2013.05.20,125,164
2013.05.13,123,164
2013.05.06,112,166
2013.04.29,112,159
2013.04.22,108,162
2013.04.15,98,160
2013.04.08,116,196
2013.04.01,118,194
2013.03.18,112,202
2013.03.04,116,189
2013.02.25,118,191
2013.02.18,123,192
2013.02.11,122,188
2013.02.04,128,180
2013.01.28,116,184
2013.01.14,142,195
2013.01.07,142,195
2012.12.31,133,251
2012.12.24,133,251
2012.12.17,133,251
2012.12.10,133,251
2012.12.03,133,251
2012.11.26,133,250
2012.11.19,136,253
2012.11.12,133,253
2012.11.05,132,246
2012.10.29,134,250
2012.10.22,134,250
2012.10.15,134,252
2012.10.08,132,260
2012.10.01,130,254
2012.09.24,137,259
2012.09.17,140,264
2012.09.10,128,267
2012.08.27,130,209
2012.08.20,127,194
2012.08.13,125,197
2012.08.06,125,194
2012.07.30,123,194
2012.07.23,122,196
2012.07.16,140,193
2012.07.09,113,216
2012.06.25,115,235
2012.06.18,114,232
2012.06.11,114,232
2012.05.28,117,239
2012.05.21,117,234
2012.05.14,117,236
2012.05.07,131,238
2012.04.30,125,235
2012.04.23,133,235
2012.04.16,144,237
2012.04.09,147,236
2012.04.02,146,237
2012.03.19,150,284
2012.03.05,146,389
2012.02.27,141,279
2012.02.20,150,274
2012.02.13,154,277
2012.02.06,154,276
2012.01.30,172,271
2012.01.16,169,264
2012.01.09,169,264
2012.01.02,166,260
2011.12.26,166,260
2011.12.19,166,259
2011.12.12,166,259
2011.12.05,166,259
2011.11.28,166,259
2011.11.21,167,261
2011.11.14,166,260
2011.11.07,176,262
2011.10.31,174,259
2011.10.24,176,262
2011.10.17,180,262
2011.10.10,181,233
2011.10.03,178,201
2011.09.26,168,199
2011.09.19,169,201
2011.09.12,180,198
2011.08.29,186,246
2011.08.22,197,260
2011.08.15,193,261
2011.08.08,197,262
2011.08.01,200,264
2011.07.25,203,259
2011.07.18,201,260
2011.07.11,240,262
2011.07.04,234,268
2011.06.20,198,305
2011.06.13,198,293
2011.06.06,195,294
2011.05.23,197,290
2011.05.16,197,289
2011.05.09,192,291
2011.05.02,195,293
2011.04.25,196,294
2011.04.18,164,299
2011.04.11,157,271
2011.04.04,158,262
2011.03.21,138,254
2011.03.07,140,251
2011.02.28,146,320
2011.02.21,143,320
2011.02.14,146,319
2011.02.07,143,319
2011.01.31,141,323
2011.01.17,142,349
2011.01.10,143,350
2011.01.03,160,350
2010.12.27,160,350
2010.12.20,160,350
2010.12.13,160,348
2010.12.06,160,347
2010.11.29,160,353
2010.11.22,160,348
