Date,Singles,Doubles
2020.11.30,8,81
2020.11.23,8,81
2020.11.16,8,81
2020.11.09,8,80
2020.11.02,8,78
2020.10.26,8,84
2020.10.19,8,83
2020.10.12,10,94
2020.09.28,12,92
2020.09.21,14,91
2020.09.14,12,89
2020.08.31,14,88
2020.08.24,14,82
2020.03.16,14,82
2020.03.09,14,82
2020.03.02,14,81
2020.02.24,14,84
2020.02.17,14,86
2020.02.10,15,85
2020.02.03,15,84
2020.01.20,16,75
2020.01.13,18,74
2020.01.06,23,74
2019.12.30,23,75
2019.12.23,23,75
2019.12.16,23,75
2019.12.09,23,75
2019.12.02,23,75
2019.11.25,23,75
2019.11.18,23,75
2019.11.11,23,75
2019.11.04,23,78
2019.10.28,22,158
2019.10.21,22,159
2019.10.14,31,160
2019.10.07,33,160
2019.09.30,35,232
2019.09.23,36,230
2019.09.16,38,229
2019.09.09,38,222
2019.08.26,43,225
2019.08.19,47,225
2019.08.12,70,227
2019.08.05,70,452
2019.07.29,49,352
2019.07.22,78,352
2019.07.15,76,354
2019.07.01,79,350
2019.06.24,78,349
2019.06.17,81,350
2019.06.10,81,351
2019.05.27,77,346T
2019.05.20,76,348
2019.05.13,79,353
2019.05.06,86,349
2019.04.29,89,351
2019.04.22,89,351
2019.04.15,90,349
2019.04.08,92,351
2019.04.01,90,351
2019.03.18,99,113
2019.03.11,102,116
2019.03.04,102,116
2019.02.25,112,115
2019.02.18,115,119
2019.02.11,99,120
2019.02.04,101,120
2019.01.28,100,119
2019.01.14,87,132
2019.01.07,84,130
2018.12.31,68,127
2018.12.24,68,127
2018.12.17,68,128
2018.12.10,68,128
2018.12.03,68,128
2018.11.26,68,129
2018.11.19,68,132
2018.11.12,68,131
2018.11.05,68,129
2018.10.29,76,131
2018.10.22,76,129
2018.10.15,78,130
2018.10.08,73,130
2018.10.01,68,130
2018.09.24,68,130
2018.09.17,69,130
2018.09.10,71,127
2018.08.27,38,101
2018.08.20,37,101
2018.08.13,37,102
2018.08.06,37,101
2018.07.30,46,103
2018.07.23,46,104
2018.07.16,35,104
2018.07.02,33,99
2018.06.25,34,100
2018.06.18,32,103
2018.06.11,31,100
2018.05.28,31,103
2018.05.21,31,103
2018.05.14,32,100
2018.05.07,31,101
2018.04.30,31,100
2018.04.23,31,106
2018.04.16,33,105
2018.04.09,35,105
2018.04.02,35,106
2018.03.19,34,320
2018.03.05,31,319
2018.02.26,32,316
2018.02.19,31,319
2018.02.12,34,318T
2018.02.05,36,319
2018.01.29,35,321
2018.01.15,32,318
2018.01.08,32,318
2018.01.01,39,317
2017.12.25,39,316
2017.12.18,39,317
2017.12.11,39,319
2017.12.04,39,318
2017.11.27,39,315
2017.11.20,39,318
2017.11.13,39,318
2017.11.06,37,320
2017.10.30,35,317
2017.10.23,35,318
2017.10.16,35,234
2017.10.09,35,236
2017.10.02,39,231
2017.09.25,37,232
2017.09.18,37,235
2017.09.11,37,237
2017.08.28,53,572
2017.08.21,54,577
2017.08.14,55,577
2017.08.07,53,584T
2017.07.31,51,574T
2017.07.24,49,433
2017.07.17,74,429
2017.07.10,95,429
2017.07.03,95,429
2017.06.26,92,427
