Date,Singles,Doubles
2020.11.30,58,374
2020.11.23,58,373
2020.11.16,58,371
2020.11.09,58,368
2020.11.02,53,367
2020.10.26,53,365
2020.10.19,52,364
2020.10.12,51,361
2020.09.28,56,742
2020.09.21,55,738
2020.09.14,55,736T
2020.08.31,53,733T
2020.08.24,61,728
2020.03.16,61,732
2020.03.09,61,721
2020.03.02,61,712
2020.02.24,61,715
2020.02.17,47,709
2020.02.10,52,707T
2020.02.03,51,450
2020.01.20,55,453
2020.01.13,54,451
2020.01.06,58,447T
2019.12.30,58,452T
2019.12.23,58,452T
2019.12.16,58,452T
2019.12.09,58,453T
2019.12.02,58,453T
2019.11.25,58,454T
2019.11.18,58,453T
2019.11.11,59,453T
2019.11.04,59,450T
2019.10.28,64,443T
2019.10.21,72,443T
2019.10.14,71,700
2019.10.07,73,704
2019.09.30,73,708
2019.09.23,64,704T
2019.09.16,76,707T
2019.09.09,75,709T
2019.08.26,80,705
2019.08.19,80,709
2019.08.12,90,714
2019.08.05,91,713
2019.07.29,91,467T
2019.07.22,83,470
2019.07.15,87,467
2019.07.01,85,463
2019.06.24,86,462
2019.06.17,92,459T
2019.06.10,93,463T
2019.05.27,95,451T
2019.05.20,97,453T
2019.05.13,77,451T
2019.05.06,79,453T
2019.04.29,81,453T
2019.04.22,74,452T
2019.04.15,70,450T
2019.04.08,68,454T
2019.04.01,68,451T
2019.03.18,69,454T
2019.03.11,70,455T
2019.03.04,70,455T
2019.02.25,69,453T
2019.02.18,83,456T
2019.02.11,57,456T
2019.02.04,65,0
2019.01.28,65,0
2019.01.14,67,0
2019.01.07,67,0
2018.12.31,67,0
2018.12.24,67,0
2018.12.17,67,0
2018.12.10,67,0
2018.12.03,67,0
2018.11.26,67,0
2018.11.19,67,0
2018.11.12,67,0
2018.11.05,67,0
2018.10.29,70,0
2018.10.22,69,0
2018.10.15,72,0
2018.10.08,66,0
2018.10.01,64,0
2018.09.24,78,0
2018.09.17,76,0
2018.09.10,76,0
2018.08.27,78,0
2018.08.20,78,0
2018.08.13,83,0
2018.08.06,82,0
2018.07.30,79,0
2018.07.23,80,0
2018.07.16,81,536
2018.07.02,71,552
2018.06.25,71,553
2018.06.18,72,561
2018.06.11,70,560
2018.05.28,66,555
2018.05.21,64,554
2018.05.14,65,553
2018.05.07,66,548
2018.04.30,63,540T
2018.04.23,57,540T
2018.04.16,58,544T
2018.04.09,53,542T
2018.04.02,48,548T
2018.03.19,48,545T
2018.03.05,43,552
2018.02.26,44,546T
2018.02.19,43,546T
2018.02.12,51,547T
2018.02.05,52,549T
2018.01.29,52,550T
2018.01.15,51,548T
2018.01.08,51,552T
2018.01.01,49,549T
2017.12.25,49,550T
2017.12.18,49,550T
2017.12.11,49,549T
2017.12.04,49,552T
2017.11.27,49,550T
2017.11.20,49,551T
2017.11.13,49,559T
2017.11.06,49,558T
2017.10.30,47,564T
2017.10.23,47,563T
2017.10.16,47,568T
2017.10.09,48,567
2017.10.02,50,558T
2017.09.25,50,559T
2017.09.18,49,561
2017.09.11,48,496
2017.08.28,48,492
2017.08.21,48,491
2017.08.14,48,497
2017.08.07,47,500
2017.07.31,46,502
