Date,Singles,Doubles
2020.11.30,28,91
2020.11.23,28,91
2020.11.16,28,90
2020.11.09,28,90
2020.11.02,28,88
2020.10.26,28,88
2020.10.19,27,88
2020.10.12,26,84
2020.09.28,26,81
2020.09.21,25,81
2020.09.14,24,93
2020.08.31,23,90
2020.08.24,22,87
2020.03.16,22,86
2020.03.09,22,86
2020.03.02,22,85
2020.02.24,21,77
2020.02.17,20,84
2020.02.10,19,82
2020.02.03,19,78
2020.01.20,21,100
2020.01.13,24,99
2020.01.06,24,101
2019.12.30,24,102
2019.12.23,24,102
2019.12.16,24,102
2019.12.09,24,102
2019.12.02,24,102
2019.11.25,24,102
2019.11.18,24,102
2019.11.11,24,103
2019.11.04,24,102
2019.10.28,23,102
2019.10.21,25,102
2019.10.14,23,104
2019.10.07,23,116
2019.09.30,23,117
2019.09.23,23,112
2019.09.16,23,103
2019.09.09,23,104
2019.08.26,26,105
2019.08.19,30,105
2019.08.12,29,116
2019.08.05,29,125
2019.07.29,30,129
2019.07.22,28,115
2019.07.15,28,111
2019.07.01,32,113
2019.06.24,32,116
2019.06.17,28,116
2019.06.10,28,117
2019.05.27,38,117
2019.05.20,51,130
2019.05.13,46,131
2019.05.06,43,127
2019.04.29,44,127
2019.04.22,46,133
2019.04.15,43,133
2019.04.08,69,126
2019.04.01,69,129
2019.03.18,67,133
2019.03.11,69,133
2019.03.04,69,133
2019.02.25,65,146
2019.02.18,59,146
2019.02.11,58,145
2019.02.04,58,156
2019.01.28,58,156
2019.01.14,61,139
2019.01.07,55,138
2018.12.31,52,137
2018.12.24,52,137
2018.12.17,52,137
2018.12.10,52,137
2018.12.03,52,137
2018.11.26,52,138
2018.11.19,52,140
2018.11.12,52,141
2018.11.05,53,141
2018.10.29,56,141
2018.10.22,58,140
2018.10.15,57,140
2018.10.08,62,142
2018.10.01,63,143
2018.09.24,61,144
2018.09.17,53,131
2018.09.10,54,128
2018.08.27,56,122
2018.08.20,55,124
2018.08.13,57,124
2018.08.06,55,102
2018.07.30,55,104
2018.07.23,52,111
2018.07.16,54,119
2018.07.02,47,121
2018.06.25,48,121
2018.06.18,48,121
2018.06.11,47,121
2018.05.28,51,146
2018.05.21,50,136
2018.05.14,52,133
2018.05.07,50,134
2018.04.30,49,134
2018.04.23,47,133
2018.04.16,48,122
2018.04.09,47,144
2018.04.02,47,144
2018.03.19,47,141
2018.03.05,46,141
2018.02.26,46,140
2018.02.19,45,140
2018.02.12,45,140
2018.02.05,44,151
2018.01.29,45,150
2018.01.15,42,169
2018.01.08,42,170
2018.01.01,41,172
2017.12.25,41,172
2017.12.18,41,172
2017.12.11,41,172
2017.12.04,41,172
2017.11.27,41,172
2017.11.20,41,172
2017.11.13,41,171
2017.11.06,41,172
2017.10.30,40,172
2017.10.23,40,169
2017.10.16,39,169
2017.10.09,38,172
2017.10.02,37,173
2017.09.25,38,175
2017.09.18,41,209
2017.09.11,41,213
