Date,Singles,Doubles
2020.11.30,11,0
2020.11.23,11,0
2020.11.16,11,0
2020.11.09,11,0
2020.11.02,11,0
2020.10.26,11,0
2020.10.19,11,0
2020.10.12,11,0
2020.09.28,9,0
2020.09.21,9,0
2020.09.14,9,0
2020.08.31,9,0
2020.08.24,9,0
2020.03.16,9,0
2020.03.09,9,0
2020.03.02,9,0
2020.02.24,9,0
2020.02.17,9,0
2020.02.10,9,0
2020.02.03,9,0
2020.01.20,10,0
2020.01.13,10,0
2020.01.06,9,0
2019.12.30,10,0
2019.12.23,10,0
2019.12.16,10,0
2019.12.09,10,0
2019.12.02,10,0
2019.11.25,10,0
2019.11.18,10,0
2019.11.11,10,0
2019.11.04,10,0
2019.10.28,13,0
2019.10.21,14,0
2019.10.14,13,0
2019.10.07,11,431T
2019.09.30,11,437T
2019.09.23,12,435T
2019.09.16,12,439T
2019.09.09,12,439T
2019.08.26,13,438T
2019.08.19,13,439T
2019.08.12,15,443T
2019.08.05,20,439T
2019.07.29,19,341T
2019.07.22,19,341T
2019.07.15,19,343T
2019.07.01,15,342
2019.06.24,15,342
2019.06.17,16,343
2019.06.10,16,345
2019.05.27,17,339T
2019.05.20,16,340T
2019.05.13,16,344T
2019.05.06,18,341T
2019.04.29,18,342T
2019.04.22,19,341T
2019.04.15,19,338T
2019.04.08,19,339T
2019.04.01,19,341T
2019.03.18,18,344T
2019.03.11,19,344
2019.03.04,19,344
2019.02.25,23,345T
2019.02.18,23,349
2019.02.11,33,351
2019.02.04,33,274
2019.01.28,33,273
2019.01.14,33,271T
2019.01.07,32,272T
2018.12.31,29,273T
2018.12.24,29,273T
2018.12.17,29,324T
2018.12.10,29,324T
2018.12.03,29,321T
2018.11.26,29,323T
2018.11.19,29,331T
2018.11.12,29,334T
2018.11.05,29,334T
2018.10.29,30,331T
2018.10.22,33,328T
2018.10.15,38,330T
2018.10.08,37,502T
2018.10.01,39,507
2018.09.24,38,516
2018.09.17,42,525
2018.09.10,42,525
2018.08.27,39,534
2018.08.20,38,536
2018.08.13,39,531
2018.08.06,36,241
2018.07.30,36,244
2018.07.23,37,243
2018.07.16,37,243
2018.07.02,44,242
2018.06.25,41,245
2018.06.18,42,239
2018.06.11,43,240
2018.05.28,37,237
2018.05.21,38,237
2018.05.14,39,239
2018.05.07,41,239
2018.04.30,40,235
2018.04.23,41,232
2018.04.16,42,230
2018.04.09,42,230
2018.04.02,42,231
2018.03.19,42,231
2018.03.05,42,231
2018.02.26,35,227
2018.02.19,39,225
2018.02.12,43,224
2018.02.05,43,315
2018.01.29,44,317
2018.01.15,39,315
2018.01.08,39,315
2018.01.01,46,314
2017.12.25,46,313
2017.12.18,46,314
2017.12.11,46,316
2017.12.04,46,315
2017.11.27,46,312
2017.11.20,46,315
2017.11.13,46,315
2017.11.06,46,318
2017.10.30,46,314
2017.10.23,45,315
2017.10.16,46,322
2017.10.09,42,325
2017.10.02,35,325
2017.09.25,36,325
2017.09.18,36,326
2017.09.11,36,332
2017.08.28,22,335
2017.08.21,22,340
2017.08.14,21,343
2017.08.07,22,0
2017.07.31,22,0
2017.07.24,16,0
2017.07.17,13,0
2017.07.10,14,0
2017.07.03,14,0
2017.06.26,16,0
2017.06.19,16,0
2017.06.12,15,0
2017.05.29,16,0
2017.05.22,16,0
2017.05.15,15,0
2017.05.08,16,0
2017.05.01,16,0
2017.04.24,17,0
2017.04.17,16,0
2017.04.10,11,0
2017.04.03,11,0
2017.03.20,11,0
2017.03.06,11,0
2017.02.27,12,0
2017.02.20,12,0
2017.02.13,10,0
2017.02.06,9,0
2017.01.30,9,0
2017.01.16,6,0
2017.01.09,6,0
2017.01.02,7,0
2016.12.26,7,0
2016.12.19,7,0
2016.12.12,7,0
2016.12.05,7,0
2016.11.28,7,0
2016.11.21,7,0
2016.11.14,6,0
2016.11.07,6,0
2016.10.31,7,0
2016.10.24,8,0
2016.10.17,7,0
2016.10.10,8,0
2016.10.03,8,0
2016.09.26,8,0
2016.09.19,8,0
2016.09.12,8,0
2016.08.29,12,0
2016.08.22,12,0
2016.08.15,11,0
2016.08.08,11,599T
2016.08.01,11,599T
2016.07.25,14,598T
2016.07.18,17,598T
2016.07.11,17,593T
2016.06.27,16,586T
2016.06.20,16,589T
2016.06.13,15,590T
2016.06.06,15,593
2016.05.23,14,591T
2016.05.16,14,585T
2016.05.09,14,590T
2016.05.02,15,592
2016.04.25,14,590
2016.04.18,14,599
2016.04.11,16,363
2016.04.04,16,365
2016.03.21,16,370
2016.03.07,16,361
2016.02.29,17,360
2016.02.22,17,367
2016.02.15,16,374
2016.02.08,18,377
2016.02.01,17,378
2016.01.18,25,380
2016.01.11,24,380
2016.01.04,24,377
2015.12.28,24,377
2015.12.21,24,375
2015.12.14,24,375
2015.12.07,24,375
2015.11.30,24,376
2015.11.23,24,377
2015.11.16,22,377
2015.11.09,22,377
2015.11.02,20,373
2015.10.26,20,367
2015.10.19,21,363
2015.10.12,19,360
2015.10.05,23,358
2015.09.28,23,356
2015.09.21,24,359
2015.09.14,24,361
2015.08.31,16,368
2015.08.24,16,364
2015.08.17,16,366
2015.08.10,15,562
2015.08.03,17,563
2015.07.27,17,573
2015.07.20,17,571
2015.07.13,17,572
2015.06.29,18,597
2015.06.22,18,586
2015.06.15,16,589
2015.06.08,16,588
2015.05.25,14,583
2015.05.18,14,582
2015.05.11,15,579
2015.05.04,15,577
2015.04.27,15,578
2015.04.20,15,576
2015.04.13,18,0
2015.04.06,18,0
2015.03.23,19,0
2015.03.09,18,0
2015.03.02,19,0
2015.02.23,19,0
2015.02.16,21,0
2015.02.09,21,0
2015.02.02,20,0
2015.01.19,19,0
2015.01.12,19,0
2015.01.05,20,0
2014.12.29,18,0
2014.12.22,18,0
2014.12.15,18,0
2014.12.08,18,0
2014.12.01,18,0
2014.11.24,18,0
2014.11.17,19,0
2014.11.10,19,0
2014.11.03,19,0
2014.10.27,21,0
2014.10.20,20,0
2014.10.13,20,0
2014.10.06,15,0
2014.09.29,16,0
2014.09.22,16,0
2014.09.15,18,0
2014.09.08,18,0
2014.08.25,24,0
2014.08.18,22,0
2014.08.11,23,0
2014.08.04,22,0
2014.07.28,22,0
2014.07.21,23,0
2014.07.14,23,0
2014.07.07,21,0
2014.06.23,21,0
2014.06.16,21,0
