Date,Singles,Doubles
2020.11.30,98,874T
2020.11.23,98,871T
2020.11.16,98,870T
2020.11.09,98,867T
2020.11.02,97,868
2020.10.26,95,865
2020.10.19,95,864
2020.10.12,101,859
2020.09.28,97,853
2020.09.21,103,847T
2020.09.14,101,844T
2020.08.31,118,840T
2020.08.24,116,0
2020.03.16,143,0
2020.03.09,143,0
2020.03.02,143,0
2020.02.24,147,0
2020.02.17,149,0
2020.02.10,151,0
2020.02.03,147,0
2020.01.20,167,0
2020.01.13,167,0
2020.01.06,170,0
2019.12.30,172,0
2019.12.23,172,0
2019.12.16,172,0
2019.12.09,172,0
2019.12.02,173,0
2019.11.25,174,0
2019.11.18,174,0
2019.11.11,171,0
2019.11.04,171,0
2019.10.28,183,0
2019.10.21,187,0
2019.10.14,192,0
2019.10.07,191,0
2019.09.30,190,0
2019.09.23,189,0
2019.09.16,188,0
2019.09.09,184,0
2019.08.26,182,0
2019.08.19,182,0
2019.08.12,187,0
2019.08.05,234,0
2019.07.29,231,0
2019.07.22,223,0
2019.07.15,227,0
2019.07.01,212,0
2019.06.24,213,0
2019.06.17,214,0
2019.06.10,203,0
2019.05.27,180,0
2019.05.20,184,0
2019.05.13,180,0
2019.05.06,171,0
2019.04.29,166,0
2019.04.22,169,0
2019.04.15,166,0
2019.04.08,162,328
2019.04.01,160,269
2019.03.18,160,260
2019.03.11,158,258
2019.03.04,158,258
2019.02.25,162,256
2019.02.18,163,256
2019.02.11,165,259
2019.02.04,162,259
2019.01.28,159,257
2019.01.14,153,255
2019.01.07,154,255
2018.12.31,152,251
2018.12.24,152,251
2018.12.17,157,296
2018.12.10,158,298
2018.12.03,158,295
2018.11.26,158,299
2018.11.19,158,305
2018.11.12,159,306
2018.11.05,159,310
2018.10.29,159,305
2018.10.22,159,287
2018.10.15,136,273
2018.10.08,136,276
2018.10.01,131,272
2018.09.24,126,271
2018.09.17,127,273
2018.09.10,125,275
2018.08.27,129,274
2018.08.20,130,272
2018.08.13,132,273
2018.08.06,132,274
2018.07.30,135,271
2018.07.23,99,268
2018.07.16,99,271
2018.07.02,111,263
2018.06.25,111,268
2018.06.18,110,264
2018.06.11,114,262
2018.05.28,138,256
2018.05.21,123,247
2018.05.14,127,245
2018.05.07,132,246
2018.04.30,118,244
2018.04.23,121,240
2018.04.16,120,240
2018.04.09,121,353
2018.04.02,121,597
2018.03.19,124,668
