Date,Singles,Doubles
2020.11.30,55,280
2020.11.23,55,277
2020.11.16,55,274
2020.11.09,55,272
2020.11.02,52,272
2020.10.26,52,270
2020.10.19,51,270
2020.10.12,50,269
2020.09.28,63,358
2020.09.21,61,358
2020.09.14,61,354
2020.08.31,66,349
2020.08.24,84,347
2020.03.16,84,347
2020.03.09,84,343
2020.03.02,84,338
2020.02.24,70,344
2020.02.17,73,341
2020.02.10,66,344
2020.02.03,53,343
2020.01.20,67,344
2020.01.13,66,344
2020.01.06,70,341
2019.12.30,70,296
2019.12.23,70,296
2019.12.16,70,297
2019.12.09,70,297
2019.12.02,70,297
2019.11.25,70,297
2019.11.18,70,296
2019.11.11,71,295
2019.11.04,71,295
2019.10.28,69,293
2019.10.21,67,291
2019.10.14,69,288
2019.10.07,70,294
2019.09.30,64,298
2019.09.23,66,292
2019.09.16,66,293
2019.09.09,65,290
2019.08.26,64,282
2019.08.19,65,283
2019.08.12,57,282
2019.08.05,55,280
2019.07.29,54,257
2019.07.22,50,259
2019.07.15,49,260
2019.07.01,51,260
2019.06.24,50,260
2019.06.17,51,262
2019.06.10,52,223
2019.05.27,50,216
2019.05.20,38,214
2019.05.13,37,218
2019.05.06,36,215
2019.04.29,35,204
2019.04.22,36,189
2019.04.15,37,223
2019.04.08,37,226
2019.04.01,37,226
2019.03.18,36,228
2019.03.11,31,224
2019.03.04,31,224
2019.02.25,35,224
2019.02.18,36,225
2019.02.11,38,225
2019.02.04,47,224
2019.01.28,47,224
2019.01.14,38,223
2019.01.07,35,222
2018.12.31,36,241
2018.12.24,36,241
2018.12.17,36,268
2018.12.10,36,268
2018.12.03,36,268
2018.11.26,36,271
2018.11.19,37,278
2018.11.12,37,273
2018.11.05,38,241
2018.10.29,42,239
2018.10.22,40,242
2018.10.15,41,243
2018.10.08,42,245
2018.10.01,45,243
2018.09.24,43,249
2018.09.17,43,248
2018.09.10,43,247
2018.08.27,41,234
2018.08.20,40,236
2018.08.13,48,235
2018.08.06,51,231
2018.07.30,52,231
2018.07.23,49,230
2018.07.16,51,229
2018.07.02,49,213
2018.06.25,50,216
2018.06.18,45,212
2018.06.11,46,284
2018.05.28,45,282
2018.05.21,60,331
2018.05.14,59,321
2018.05.07,61,263
2018.04.30,61,303
2018.04.23,59,370
2018.04.16,59,374
2018.04.09,61,374
2018.04.02,61,375
2018.03.19,60,368
2018.03.05,65,367
2018.02.26,64,363
2018.02.19,62,364
2018.02.12,62,365
2018.02.05,62,366
2018.01.29,63,368
2018.01.15,80,369
2018.01.08,85,370
2018.01.01,85,369
2017.12.25,85,369
2017.12.18,85,369
2017.12.11,85,369
2017.12.04,85,366
2017.11.27,85,365
2017.11.20,85,368
2017.11.13,84,370
2017.11.06,84,465
2017.10.30,84,466
2017.10.23,100,470
2017.10.16,103,475
2017.10.09,104,475
2017.10.02,105,472
2017.09.25,109,478
2017.09.18,111,482
2017.09.11,113,447
2017.08.28,117,514
2017.08.21,122,512
2017.08.14,123,516
2017.08.07,119,522
2017.07.31,116,515
2017.07.24,110,519
2017.07.17,99,516
2017.07.10,109,493
2017.07.03,109,493
2017.06.26,107,482
2017.06.19,136,480
2017.06.12,145,481
2017.05.29,148,496
2017.05.22,148,491
2017.05.15,152,499
2017.05.08,154,793T
2017.05.01,149,787T
2017.04.24,154,790
2017.04.17,150,796
2017.04.10,147,788T
2017.04.03,152,784T
2017.03.20,152,792T
2017.03.06,144,795T
2017.02.27,143,798T
2017.02.20,145,806T
2017.02.13,149,811T
2017.02.06,163,606
2017.01.30,159,608
2017.01.16,160,611T
2017.01.09,163,611T
2017.01.02,158,613T
2016.12.26,158,611T
2016.12.19,158,605T
2016.12.12,158,608T
2016.12.05,158,605T
2016.11.28,158,607T
2016.11.21,158,529
2016.11.14,160,531
2016.11.07,156,534
2016.10.31,150,533
2016.10.24,153,529
2016.10.17,152,528
2016.10.10,151,528
2016.10.03,149,526
2016.09.26,151,525
2016.09.19,150,529
2016.09.12,147,620
2016.08.29,155,630
2016.08.22,156,631
2016.08.15,159,633
2016.08.08,162,638
2016.08.01,160,638
2016.07.25,167,636
2016.07.18,166,632
2016.07.11,165,626
2016.06.27,163,800
2016.06.20,162,807
2016.06.13,164,807
2016.06.06,161,810
2016.05.23,204,809
2016.05.16,205,811
2016.05.09,207,816
2016.05.02,207,816
2016.04.25,204,819
2016.04.18,212,818
2016.04.11,219,819
2016.04.04,222,825
