Date,Singles,Doubles
2020.11.30,87,1153
2020.11.23,87,1153
2020.11.16,87,1150
2020.11.09,86,1147T
2020.11.02,83,1144T
2020.10.26,80,1141T
2020.10.19,90,1136T
2020.10.12,92,1133T
2020.09.28,90,1129T
2020.09.21,96,1126T
2020.09.14,95,1126T
2020.08.31,95,1122T
2020.08.24,97,1118T
2020.03.16,98,1116T
2020.03.09,98,1102T
2020.03.02,98,1097T
2020.02.24,93,736
2020.02.17,91,729
2020.02.10,91,727
2020.02.03,85,728
2020.01.20,72,364
2020.01.13,91,365
2020.01.06,99,362
2019.12.30,99,363
2019.12.23,99,363
2019.12.16,99,363
2019.12.09,99,364
2019.12.02,99,365
2019.11.25,99,366
2019.11.18,99,368
2019.11.11,101,363
2019.11.04,99,364
2019.10.28,103,362
2019.10.21,106,364
2019.10.14,106,359
2019.10.07,105,363
2019.09.30,99,365
2019.09.23,111,363
2019.09.16,112,361
2019.09.09,113,360
2019.08.26,100,364
2019.08.19,99,362
2019.08.12,100,360
2019.08.05,94,362
2019.07.29,85,284
2019.07.22,82,281
2019.07.15,85,282
2019.07.01,86,268
2019.06.24,87,268
2019.06.17,87,270
2019.06.10,87,271
2019.05.27,90,271
2019.05.20,89,271
2019.05.13,91,269
2019.05.06,87,253
2019.04.29,94,257
2019.04.22,90,203
2019.04.15,94,203
2019.04.08,96,203
2019.04.01,95,203
2019.03.18,96,203
2019.03.11,92,204
2019.03.04,92,204
2019.02.25,99,215
2019.02.18,98,214
2019.02.11,98,210
2019.02.04,100,209
2019.01.28,111,208
2019.01.14,119,246
2019.01.07,119,245
2018.12.31,127,243
2018.12.24,127,243
2018.12.17,112,259
2018.12.10,112,259
2018.12.03,112,259
2018.11.26,112,262
2018.11.19,112,263
2018.11.12,111,262
2018.11.05,110,264
2018.10.29,112,267
2018.10.22,112,284
2018.10.15,112,284
2018.10.08,113,286
2018.10.01,121,284
2018.09.24,129,286
2018.09.17,131,288
2018.09.10,131,289
2018.08.27,145,284
2018.08.20,145,287
2018.08.13,145,271
2018.08.06,161,270
2018.07.30,208,302
2018.07.23,216,299
2018.07.16,217,303
2018.07.02,221,322
2018.06.25,219,322
2018.06.18,215,325
2018.06.11,212,322
2018.05.28,214,318
2018.05.21,213,315
2018.05.14,219,311
2018.05.07,231,363
2018.04.30,232,358
2018.04.23,242,964
2018.04.16,240,961
2018.04.09,242,960
2018.04.02,269,966
2018.03.19,293,1072
2018.03.05,329,1078
2018.02.26,340,1078
2018.02.19,297,1087
2018.02.12,289,1086
2018.02.05,290,1081
2018.01.29,289,1086
2018.01.15,291,1085
2018.01.08,291,1086
2018.01.01,291,1085
2017.12.25,291,1086
2017.12.18,289,1083
2017.12.11,288,1080
2017.12.04,288,1077
2017.11.27,289,1073
2017.11.20,267,1075
2017.11.13,247,1072
2017.11.06,230,1079
2017.10.30,232,1078
2017.10.23,215,883
2017.10.16,205,885
2017.10.09,199,834
2017.10.02,218,836
2017.09.25,226,833
2017.09.18,229,835
2017.09.11,230,832
2017.08.28,231,637
2017.08.21,231,644
2017.08.14,248,742
2017.08.07,252,743
2017.07.31,259,749
2017.07.24,260,736
2017.07.17,254,730
