Date,Singles,Doubles
2020.11.30,96,440
2020.11.23,96,438
2020.11.16,96,437
2020.11.09,96,436
2020.11.02,95,435
2020.10.26,92,433
2020.10.19,91,430
2020.10.12,94,425
2020.09.28,92,1246T
2020.09.21,91,1244
2020.09.14,90,1244
2020.08.31,85,1238T
2020.08.24,85,1235T
2020.03.16,85,1236T
2020.03.09,85,1217T
2020.03.02,85,1211T
2020.02.24,96,1211T
2020.02.17,95,1201T
2020.02.10,96,1199T
2020.02.03,93,1201T
2020.01.20,99,1194
2020.01.13,99,1194
2020.01.06,105,1193
2019.12.30,108,1198T
2019.12.23,108,1200T
2019.12.16,108,1198T
2019.12.09,108,1197T
2019.12.02,109,1198T
2019.11.25,109,1200T
2019.11.18,108,1197T
2019.11.11,108,1196T
2019.11.04,126,1201T
2019.10.28,124,1209T
2019.10.21,124,1211
2019.10.14,126,1208T
2019.10.07,124,876T
2019.09.30,121,881T
2019.09.23,122,874T
2019.09.16,121,888
2019.09.09,122,895
2019.08.26,112,893
2019.08.19,114,885
2019.08.12,114,880
2019.08.05,115,883
2019.07.29,119,528T
2019.07.22,120,531
2019.07.15,121,526
2019.07.01,104,526
2019.06.24,104,525T
2019.06.17,117,520T
2019.06.10,113,520T
2019.05.27,113,509T
2019.05.20,114,514T
2019.05.13,121,515T
2019.05.06,121,513T
2019.04.29,120,641T
2019.04.22,122,641T
2019.04.15,122,433
2019.04.08,156,435
2019.04.01,155,433
2019.03.18,156,437
2019.03.11,156,441
2019.03.04,156,441
2019.02.25,157,438
2019.02.18,157,438
2019.02.11,157,439
2019.02.04,155,441
2019.01.28,154,443
2019.01.14,141,442
2019.01.07,142,439
2018.12.31,140,438
2018.12.24,140,438
2018.12.17,142,764
2018.12.10,143,763
2018.12.03,143,763
2018.11.26,143,761
2018.11.19,144,761
2018.11.12,142,759
2018.11.05,154,752
2018.10.29,156,750
2018.10.22,137,752
2018.10.15,137,753
2018.10.08,145,928
2018.10.01,136,923
2018.09.24,133,925
2018.09.17,133,922
2018.09.10,133,928
2018.08.27,140,826
2018.08.20,140,823
2018.08.13,136,816
2018.08.06,134,766
2018.07.30,136,760
2018.07.23,137,772
2018.07.16,130,778
2018.07.02,171,709
2018.06.25,172,716
2018.06.18,177,721
2018.06.11,209,727
2018.05.28,217,717
2018.05.21,220,717
2018.05.14,204,613
2018.05.07,193,612
2018.04.30,198,610
2018.04.23,195,605
2018.04.16,194,835T
2018.04.09,195,782
2018.04.02,195,784
