Date,Singles,Doubles
2020.11.30,13,0
2020.11.23,13,0
2020.11.16,13,0
2020.11.09,13,0
2020.11.02,13,0
2020.10.26,13,0
2020.10.19,13,0
2020.10.12,13,0
2020.09.28,10,0
2020.09.21,11,0
2020.09.14,10,0
2020.08.31,11,0
2020.08.24,12,0
2020.03.16,12,0
2020.03.09,12,0
2020.03.02,12,0
2020.02.24,12,0
2020.02.17,12,0
2020.02.10,12,0
2020.02.03,12,0
2020.01.20,9,0
2020.01.13,9,0
2020.01.06,10,0
2019.12.30,9,0
2019.12.23,9,0
2019.12.16,9,0
2019.12.09,9,0
2019.12.02,9,0
2019.11.25,9,0
2019.11.18,9,0
2019.11.11,9,0
2019.11.04,9,0
2019.10.28,10,0
2019.10.21,10,0
2019.10.14,10,0
2019.10.07,10,0
2019.09.30,10,0
2019.09.23,10,0
2019.09.16,10,0
2019.09.09,10,0
2019.08.26,10,0
2019.08.19,10,0
2019.08.12,11,0
2019.08.05,13,0
2019.07.29,13,0
2019.07.22,13,0
2019.07.15,13,0
2019.07.01,22,0
2019.06.24,22,0
2019.06.17,20,0
2019.06.10,20,0
2019.05.27,21,0
2019.05.20,21,0
2019.05.13,20,0
2019.05.06,21,0
2019.04.29,21,0
2019.04.22,21,0
2019.04.15,22,0
2019.04.08,23,0
2019.04.01,23,0
2019.03.18,25,0
2019.03.11,22,0
2019.03.04,22,0
2019.02.25,18,0
2019.02.18,18,0
2019.02.11,17,0
2019.02.04,18,0
2019.01.28,18,0
2019.01.14,24,0
2019.01.07,23,0
2018.12.31,24,0
2018.12.24,24,0
2018.12.17,24,0
2018.12.10,24,0
2018.12.03,24,0
2018.11.26,24,0
2018.11.19,24,0
2018.11.12,24,0
2018.11.05,24,0
2018.10.29,25,0
2018.10.22,26,0
2018.10.15,25,0
2018.10.08,28,0
2018.10.01,26,0
2018.09.24,26,0
2018.09.17,26,0
2018.09.10,26,0
2018.08.27,22,0
2018.08.20,19,0
2018.08.13,19,0
2018.08.06,15,0
2018.07.30,16,0
2018.07.23,17,0
2018.07.16,17,0
2018.07.02,14,0
2018.06.25,14,0
2018.06.18,16,563
2018.06.11,16,562
2018.05.28,13,557
2018.05.21,14,556
2018.05.14,13,555
2018.05.07,14,551
2018.04.30,14,542
2018.04.23,15,542T
2018.04.16,16,546T
2018.04.09,17,544T
2018.04.02,17,550T
2018.03.19,15,547T
2018.03.05,16,316
2018.02.26,23,313
2018.02.19,22,317
2018.02.12,23,317
2018.02.05,23,318
2018.01.29,23,320
2018.01.15,21,319
2018.01.08,21,319
2018.01.01,20,318
2017.12.25,20,317
2017.12.18,20,318
2017.12.11,20,320
2017.12.04,20,319
2017.11.27,20,316
2017.11.20,20,319
2017.11.13,20,319
2017.11.06,20,321
2017.10.30,23,318
2017.10.23,21,319
2017.10.16,22,324T
2017.10.09,13,327
2017.10.02,13,327
2017.09.25,13,327
