Date,Singles,Doubles
2020.11.30,16,54
2020.11.23,16,54
2020.11.16,16,54
2020.11.09,16,54
2020.11.02,15,54
2020.10.26,15,53
2020.10.19,15,52
2020.10.12,15,51
2020.09.28,18,51
2020.09.21,18,50
2020.09.14,18,48
2020.08.31,27,46
2020.08.24,25,105
2020.03.16,25,105
2020.03.09,25,105
2020.03.02,25,105
2020.02.24,27,109
2020.02.17,27,109
2020.02.10,30,108
2020.02.03,29,100
2020.01.20,30,80
2020.01.13,30,79
2020.01.06,27,111
2019.12.30,27,114
2019.12.23,27,114
2019.12.16,27,114
2019.12.09,27,114
2019.12.02,27,114
2019.11.25,27,114
2019.11.18,27,113
2019.11.11,27,113
2019.11.04,27,112
2019.10.28,29,110
2019.10.21,34,113
2019.10.14,35,116
2019.10.07,37,114
2019.09.30,39,115
2019.09.23,63,109
2019.09.16,62,110
2019.09.09,62,111
2019.08.26,69,119
2019.08.19,64,117
2019.08.12,53,118
2019.08.05,50,109
2019.07.29,47,106
2019.07.22,59,118
2019.07.15,53,133
2019.07.01,50,150
2019.06.24,59,150
2019.06.17,58,149
2019.06.10,57,148
2019.05.27,57,146T
2019.05.20,56,147T
2019.05.13,43,80
2019.05.06,42,78
2019.04.29,38,78
2019.04.22,29,94
2019.04.15,27,95
2019.04.08,28,94
2019.04.01,28,91
2019.03.18,21,93
2019.03.11,20,88
2019.03.04,20,88
2019.02.25,20,87
2019.02.18,22,87
2019.02.11,23,79
2019.02.04,23,85
2019.01.28,23,84
2019.01.14,23,84
2019.01.07,24,84
2018.12.31,23,78
2018.12.24,23,78
2018.12.17,23,78
2018.12.10,23,78
2018.12.03,23,78
2018.11.26,23,79
2018.11.19,23,79
2018.11.12,23,80
2018.11.05,23,79
2018.10.29,24,80
2018.10.22,25,76
2018.10.15,24,77
2018.10.08,24,77
2018.10.01,21,75
2018.09.24,21,78
2018.09.17,21,75
2018.09.10,21,75
2018.08.27,12,74
2018.08.20,12,74
2018.08.13,13,71
