Date,Singles,Doubles
2020.11.30,23,59
2020.11.23,23,59
2020.11.16,23,59
2020.11.09,25,59
2020.11.02,25,59
2020.10.26,25,59
2020.10.19,29,61
2020.10.12,29,58
2020.09.28,28,61
2020.09.21,27,61
2020.09.14,27,60
2020.08.31,28,59
2020.08.24,26,131
2020.03.16,26,131
2020.03.09,26,131
2020.03.02,26,130
2020.02.24,25,132
2020.02.17,24,136
2020.02.10,24,134
2020.02.03,25,133
2020.01.20,23,132
2020.01.13,21,133
2020.01.06,18,139
2019.12.30,18,141
2019.12.23,18,141
2019.12.16,18,141
2019.12.09,18,141
2019.12.02,18,141
2019.11.25,18,141
2019.11.18,18,141
2019.11.11,18,144
2019.11.04,18,143
2019.10.28,18,141
2019.10.21,28,142
2019.10.14,26,139
2019.10.07,24,137
2019.09.30,25,137
2019.09.23,31,134
2019.09.16,31,134
2019.09.09,31,134
2019.08.26,38,156
2019.08.19,36,156
2019.08.12,38,160
2019.08.05,38,185
2019.07.29,25,256
2019.07.22,34,258
2019.07.15,33,259
2019.07.01,29,357
2019.06.24,29,356
2019.06.17,26,356
2019.06.10,24,0
2019.05.27,25,0
2019.05.20,24,0
2019.05.13,26,0
2019.05.06,27,648T
2019.04.29,27,414
2019.04.22,26,411
2019.04.15,25,408
2019.04.08,25,410
2019.04.01,25,407
2019.03.18,26,409
2019.03.11,24,410
2019.03.04,24,410
2019.02.25,26,408
2019.02.18,27,409
2019.02.11,27,409
2019.02.04,28,414
2019.01.28,28,415
2019.01.14,29,408
2019.01.07,29,408
2018.12.31,31,406
2018.12.24,31,406
2018.12.17,31,666
2018.12.10,31,666
2018.12.03,31,666
2018.11.26,31,669
2018.11.19,31,672
2018.11.12,31,673
2018.11.05,31,667
2018.10.29,33,662
2018.10.22,31,666
2018.10.15,31,674
2018.10.08,33,675
2018.10.01,38,680
2018.09.24,40,690
2018.09.17,38,695
2018.09.10,38,705
2018.08.27,45,691
2018.08.20,43,688
2018.08.13,43,693
2018.08.06,45,691
2018.07.30,72,689
2018.07.23,68,695
2018.07.16,68,605
2018.07.02,80,609
2018.06.25,77,610
2018.06.18,78,619
2018.06.11,96,619
2018.05.28,105,610
2018.05.21,106,608
2018.05.14,106,606
2018.05.07,109,683
2018.04.30,111,1134T
2018.04.23,114,1134T
2018.04.16,112,1139T
2018.04.09,114,1145T
2018.04.02,123,1131T
2018.03.19,130,1124T
2018.03.05,141,1131T
2018.02.26,137,1132T
2018.02.19,141,1133T
2018.02.12,142,1135T
2018.02.05,139,1130T
2018.01.29,139,1133T
2018.01.15,127,1136T
2018.01.08,167,1140T
2018.01.01,208,1139T
2017.12.25,208,1139T
2017.12.18,209,1136T
2017.12.11,210,1133T
2017.12.04,208,1126T
2017.11.27,208,1119T
2017.11.20,210,1126T
2017.11.13,226,1128T
2017.11.06,208,1139T
2017.10.30,183,1144T
2017.10.23,182,1015T
2017.10.16,186,1016T
2017.10.09,188,1023T
2017.10.02,182,1025T
2017.09.25,183,1029T
2017.09.18,187,1034
2017.09.11,189,1038
2017.08.28,186,1038
2017.08.21,187,1030
2017.08.14,186,1029
2017.08.07,184,1025
2017.07.31,217,1015
2017.07.24,220,1016T
2017.07.17,228,1412T
2017.07.10,244,1410T
2017.07.03,244,1410T
2017.06.26,243,1386T
2017.06.19,243,1386T
2017.06.12,243,1388T
2017.05.29,240,1402T
2017.05.22,234,1391T
2017.05.15,230,1398T
2017.05.08,232,1110T
2017.05.01,228,1109T
2017.04.24,230,1114
2017.04.17,232,1118
2017.04.10,229,892
2017.04.03,230,856
2017.03.20,233,854
2017.03.06,262,865
2017.02.27,257,865
2017.02.20,244,868
2017.02.13,245,872
2017.02.06,248,872
2017.01.30,250,868
2017.01.16,301,864
2017.01.09,333,864
2017.01.02,351,864
2016.12.26,349,864
2016.12.19,348,860
2016.12.12,348,858
2016.12.05,351,855T
2016.11.28,354,857
2016.11.21,353,855
2016.11.14,351,852
2016.11.07,386,854T
2016.10.31,546,852T
2016.10.24,562,929
2016.10.17,564,931
2016.10.10,580,929
2016.10.03,619,931T
2016.09.26,616,935T
2016.09.19,613,934T
2016.09.12,615,924T
2016.08.29,614,935T
2016.08.22,617,935T
2016.08.15,635,935
2016.08.08,650,923T
2016.08.01,645,931
2016.07.25,668,943
2016.07.18,666,941T
2016.07.11,661,939T
2016.06.27,667,948T
2016.06.20,670,944
2016.06.13,673,945
2016.06.06,676,954
2016.05.23,765,952
2016.05.16,764,958
2016.05.09,760,1087T
2016.05.02,770,1087T
2016.04.25,798,1087T
2016.04.18,802,1090T
2016.04.11,871,1629T
2016.04.04,881,0
2016.03.21,882,0
2016.03.07,880,0
2016.02.29,899T,0
2016.02.22,1129,0
2016.02.15,1604T,0
2016.02.08,1606T,0
2016.02.01,1600T,0
2016.01.18,1599T,0
2016.01.11,1574T,0
2016.01.04,1574T,0
2015.12.28,1574T,0
2015.12.21,1572T,0
2015.12.14,1570T,0
2015.12.07,1560T,0
2015.11.30,1551T,0
2015.11.23,1545T,0
2015.11.16,1546T,0
2015.11.09,1548T,0
2015.11.02,1544T,0
2015.10.26,1539T,0
2015.10.19,1540T,0
2015.10.12,1534T,0
2015.10.05,1533T,0
2015.09.28,1523T,0
2015.09.21,1517T,0
2015.09.14,1508T,0
2015.08.31,1554T,0
2015.08.24,1542T,0
2015.08.17,1548T,0
2015.08.10,1553T,0
2015.08.03,1544T,0
