Date,Singles,Doubles
2020.11.30,64,64
2020.11.23,64,64
2020.11.16,64,64
2020.11.09,63,64
2020.11.02,64,64
2020.10.26,63,64
2020.10.19,62,64
2020.10.12,60,64
2020.09.28,57,63
2020.09.21,57,63
2020.09.14,57,63
2020.08.31,57,63
2020.08.24,56,61
2020.03.16,56,61
2020.03.09,56,61
2020.03.02,56,61
2020.02.24,52,53
2020.02.17,53,55
2020.02.10,51,54
2020.02.03,55,51
2020.01.20,57,51
2020.01.13,61,49
2020.01.06,61,54
2019.12.30,62,55
2019.12.23,62,55
2019.12.16,62,55
2019.12.09,62,55
2019.12.02,62,55
2019.11.25,62,55
2019.11.18,62,55
2019.11.11,63,55
2019.11.04,63,55
2019.10.28,58,55
2019.10.21,59,51
2019.10.14,62,53
2019.10.07,61,53
2019.09.30,58,54
2019.09.23,55,53
2019.09.16,54,51
2019.09.09,54,51
2019.08.26,61,50
2019.08.19,63,50
2019.08.12,63,50
2019.08.05,67,51
2019.07.29,64,51
2019.07.22,60,51
2019.07.15,59,53
2019.07.01,54,54
2019.06.24,53,57
2019.06.17,113,85
2019.06.10,108,82
2019.05.27,108,51
2019.05.20,108,52
2019.05.13,106,42
2019.05.06,102,43
2019.04.29,105,42
2019.04.22,93,38
2019.04.15,88,39
2019.04.08,88,39
2019.04.01,91,39
2019.03.18,94,37
2019.03.11,78,36
2019.03.04,78,36
2019.02.25,73,36
2019.02.18,67,36
2019.02.11,62,36
2019.02.04,62,36
2019.01.28,63,36
2019.01.14,66,33
2019.01.07,64,34
2018.12.31,64,32
2018.12.24,64,32
2018.12.17,64,32
2018.12.10,64,32
2018.12.03,64,32
2018.11.26,64,32
2018.11.19,64,32
2018.11.12,64,32
2018.11.05,63,32
2018.10.29,71,29
2018.10.22,70,28
2018.10.15,70,29
2018.10.08,70,29
2018.10.01,71,28
2018.09.24,71,28
2018.09.17,72,28
2018.09.10,74,28
2018.08.27,63,23
2018.08.20,63,23
2018.08.13,63,23
2018.08.06,71,22
2018.07.30,69,22
2018.07.23,66,22
2018.07.16,67,22
2018.07.02,70,21
2018.06.25,70,21
2018.06.18,37,21
2018.06.11,33,21
2018.05.28,33,26
2018.05.21,33,26
2018.05.14,33,28
2018.05.07,30,24
2018.04.30,30,24
2018.04.23,30,28
2018.04.16,30,25
2018.04.09,31,25
2018.04.02,31,25
2018.03.19,32,26
2018.03.05,32,26
2018.02.26,38,24
2018.02.19,37,25
2018.02.12,37,25
2018.02.05,37,25
2018.01.29,37,25
2018.01.15,38,24
2018.01.08,36,24
2018.01.01,36,24
2017.12.25,36,24
2017.12.18,36,24
2017.12.11,36,24
2017.12.04,36,24
2017.11.27,36,24
2017.11.20,36,24
2017.11.13,36,24
2017.11.06,35,24
2017.10.30,33,23
2017.10.23,33,22
2017.10.16,34,22
2017.10.09,34,20
2017.10.02,34,21
2017.09.25,35,21
2017.09.18,35,21
2017.09.11,35,21
2017.08.28,35,24
2017.08.21,35,24
2017.08.14,34,27
2017.08.07,28,27
2017.07.31,28,24
2017.07.24,27,23
2017.07.17,26,23
2017.07.10,25,22
2017.07.03,25,22
2017.06.26,25,22
2017.06.19,32,21
2017.06.12,33,21
2017.05.29,36,12
2017.05.22,36,12
2017.05.15,35,11
2017.05.08,38,13
2017.05.01,37,14
2017.04.24,40,14
2017.04.17,39,15
2017.04.10,40,15
2017.04.03,36,15
2017.03.20,36,13
2017.03.06,34,11
2017.02.27,31,14
2017.02.20,28,12
2017.02.13,31,11
2017.02.06,32,12
2017.01.30,33,12
2017.01.16,29,13
2017.01.09,28,13
2017.01.02,28,11
2016.12.26,28,11
2016.12.19,28,11
2016.12.12,28,11
2016.12.05,28,11
2016.11.28,28,11
2016.11.21,28,11
2016.11.14,28,9
2016.11.07,28,9
2016.10.31,30,13
2016.10.24,30,12
2016.10.17,30,12
2016.10.10,28,12
2016.10.03,28,13
2016.09.26,27,13
2016.09.19,26,13
2016.09.12,26,13
2016.08.29,18,21
2016.08.22,18,21
2016.08.15,18,18
2016.08.08,18,16
2016.08.01,19,16
2016.07.25,18,17
2016.07.18,21,16
2016.07.11,20,15
2016.06.27,21,17
2016.06.20,21,17
2016.06.13,21,16
2016.06.06,22,16
2016.05.23,23,32
2016.05.16,23,32
2016.05.09,23,34
2016.05.02,23,28
2016.04.25,23,29
2016.04.18,23,30
2016.04.11,23,32
2016.04.04,24,32
2016.03.21,23,31
2016.03.07,21,38
2016.02.29,22,38
2016.02.22,24,42
2016.02.15,25,41
2016.02.08,25,41
2016.02.01,22,38
2016.01.18,19,33
2016.01.11,19,33
2016.01.04,17,35
2015.12.28,17,35
2015.12.21,17,35
2015.12.14,17,35
2015.12.07,17,35
2015.11.30,17,35
2015.11.23,17,35
2015.11.16,17,35
2015.11.09,17,35
2015.11.02,17,36
2015.10.26,16,40
2015.10.19,17,41
2015.10.12,17,43
2015.10.05,15,42
2015.09.28,17,41
2015.09.21,16,40
2015.09.14,16,40
2015.08.31,19,43
2015.08.24,18,42
2015.08.17,23,52
2015.08.10,21,57
2015.08.03,19,63
2015.07.27,18,62
2015.07.20,19,64
2015.07.13,19,63
2015.06.29,16,58
2015.06.22,16,58
2015.06.15,14,62
2015.06.08,14,63
2015.05.25,12,60
2015.05.18,12,58
2015.05.11,13,40
2015.05.04,12,52
2015.04.27,12,50
2015.04.20,12,53
2015.04.13,12,53
2015.04.06,12,53
2015.03.23,12,49
2015.03.09,12,50
2015.03.02,12,50
2015.02.23,13,39
2015.02.16,14,38
2015.02.09,14,38
2015.02.02,14,42
2015.01.19,14,50
2015.01.12,14,50
2015.01.05,14,49
2014.12.29,14,52
2014.12.22,14,52
2014.12.15,14,52
2014.12.08,14,52
2014.12.01,14,52
2014.11.24,14,52
2014.11.17,14,52
2014.11.10,14,52
2014.11.03,14,52
2014.10.27,14,50
2014.10.20,15,48
2014.10.13,14,48
2014.10.06,21,46
2014.09.29,20,48
2014.09.22,20,50
2014.09.15,20,49
2014.09.08,20,50
2014.08.25,21,46
2014.08.18,21,46
2014.08.11,16,47
2014.08.04,25,48
2014.07.28,25,48
2014.07.21,24,47
2014.07.14,24,46
2014.07.07,24,45
2014.06.23,26,45
2014.06.16,25,46
2014.06.09,29,45
2014.05.26,27,44
2014.05.19,27,46
2014.05.12,27,78
2014.05.05,29,78
2014.04.28,30,76
2014.04.21,30,74
2014.04.14,31,73
2014.04.07,31,76
2014.03.31,31,75
2014.03.17,34,96
2014.03.03,37,88
2014.02.24,37,124
2014.02.17,27,125
2014.02.10,26,127
2014.02.03,26,128
2014.01.27,26,128
2014.01.13,27,132
2014.01.06,27,132
2013.12.30,28,132
2013.12.23,28,132
2013.12.16,28,132
2013.12.09,28,132
2013.12.02,28,131
2013.11.25,28,131
2013.11.18,28,132
2013.11.11,28,129
2013.11.04,28,127
2013.10.28,29,119
2013.10.21,30,127
2013.10.14,30,125
2013.10.07,30,128
2013.09.30,24,133
2013.09.23,25,135
2013.09.16,25,133
2013.09.09,26,132
2013.08.26,26,147
2013.08.19,26,147
2013.08.12,27,147
2013.08.05,29,146
2013.07.29,30,148
2013.07.22,29,153
2013.07.15,31,159
2013.07.08,30,156
2013.06.24,32,157
2013.06.17,39,158
2013.06.10,39,160
2013.05.27,43,244
2013.05.20,45,242
2013.05.13,43,244
2013.05.06,45,244
2013.04.29,39,236
2013.04.22,37,239
2013.04.15,37,240
2013.04.08,34,241
2013.04.01,34,244
2013.03.18,34,185
2013.03.04,34,191
2013.02.25,35,193
2013.02.18,47,194
2013.02.11,48,190
2013.02.04,47,184
2013.01.28,47,187
2013.01.14,42,181
2013.01.07,42,182
2012.12.31,40,178
2012.12.24,40,178
2012.12.17,40,178
