Date,Singles,Doubles
2020.11.30,70,226
2020.11.23,70,227
2020.11.16,70,224
2020.11.09,69,224
2020.11.02,69,223
2020.10.26,69,222
2020.10.19,69,221
2020.10.12,66,216
2020.09.28,62,212
2020.09.21,60,212
2020.09.14,60,211
2020.08.31,59,209
2020.08.24,58,208
2020.03.16,58,207
2020.03.09,58,207
2020.03.02,58,207
2020.02.24,57,209
2020.02.17,62,209
2020.02.10,60,206
2020.02.03,62,209
2020.01.20,24,210
2020.01.13,23,211
2020.01.06,22,210
2019.12.30,22,212
2019.12.23,22,212
2019.12.16,22,212
2019.12.09,22,212
2019.12.02,22,213
2019.11.25,22,213
2019.11.18,22,212
2019.11.11,22,211
2019.11.04,22,209
2019.10.28,21,207
2019.10.21,19,208
2019.10.14,19,178
2019.10.07,22,177
2019.09.30,24,254
2019.09.23,24,252
2019.09.16,26,248
2019.09.09,26,247
2019.08.26,27,246
2019.08.19,26,246
2019.08.12,31,246
2019.08.05,30,246T
2019.07.29,29,230
2019.07.22,27,233
2019.07.15,27,234
2019.07.01,28,235
2019.06.24,28,236
2019.06.17,29,234
2019.06.10,26,236
2019.05.27,26,235
2019.05.20,25,235
2019.05.13,25,237T
2019.05.06,28,238
2019.04.29,32,238
2019.04.22,32,243
2019.04.15,31,243
2019.04.08,31,242
2019.04.01,31,243
2019.03.18,30,251
2019.03.11,30,306
2019.03.04,30,306
2019.02.25,22,307
2019.02.18,21,304
2019.02.11,22,250
2019.02.04,17,204
2019.01.28,17,202
2019.01.14,31,204
2019.01.07,30,204
2018.12.31,32,203
2018.12.24,32,203
2018.12.17,32,214
2018.12.10,32,214
2018.12.03,32,215
2018.11.26,32,216
2018.11.19,32,215
2018.11.12,32,214
2018.11.05,32,214
2018.10.29,32,216
2018.10.22,23,155
2018.10.15,22,186
2018.10.08,18,157
2018.10.01,19,134
2018.09.24,19,134
2018.09.17,19,135
2018.09.10,19,134
2018.08.27,17,128
2018.08.20,17,129
2018.08.13,17,129
2018.08.06,18,117
2018.07.30,19,116
2018.07.23,19,115
2018.07.16,19,115
2018.07.02,19,115
2018.06.25,20,115
2018.06.18,18,118
2018.06.11,17,128
2018.05.28,16,131
2018.05.21,16,128
2018.05.14,16,126
2018.05.07,18,127
2018.04.30,18,131
2018.04.23,14,132
2018.04.16,11,131
2018.04.09,11,130
2018.04.02,11,131
2018.03.19,10,125
2018.03.05,12,123
2018.02.26,15,127
2018.02.19,16,126
2018.02.12,16,139
2018.02.05,17,160
2018.01.29,17,159
2018.01.15,18,158
2018.01.08,18,157
2018.01.01,18,159
2017.12.25,18,159
2017.12.18,18,160
2017.12.11,18,160
2017.12.04,18,160
2017.11.27,18,160
2017.11.20,18,161
2017.11.13,18,160
2017.11.06,18,158
2017.10.30,18,145
2017.10.23,25,183
2017.10.16,25,185
2017.10.09,24,241
2017.10.02,23,330
2017.09.25,23,331
2017.09.18,22,332
2017.09.11,22,338
2017.08.28,20,343
2017.08.21,20,348
2017.08.14,18,238
2017.08.07,18,347
2017.07.31,17,346
2017.07.24,17,348
2017.07.17,18,339
2017.07.10,16,341
2017.07.03,16,341
2017.06.26,15,338
2017.06.19,15,337
2017.06.12,16,335
2017.05.29,17,346
2017.05.22,17,342
2017.05.15,16,343
2017.05.08,13,343
2017.05.01,14,342T
2017.04.24,14,345
2017.04.17,17,343
2017.04.10,17,343
2017.04.03,17,347
2017.03.20,15,347
2017.03.06,15,350
2017.02.27,15,350
2017.02.20,17,352
2017.02.13,17,350
2017.02.06,17,353
2017.01.30,17,354
2017.01.16,16,89
2017.01.09,16,90
2017.01.02,15,88
2016.12.26,15,88
2016.12.19,15,88
2016.12.12,15,88
2016.12.05,15,88
2016.11.28,15,88
2016.11.21,15,88
2016.11.14,15,88
2016.11.07,15,85
2016.10.31,17,97
2016.10.24,17,97
2016.10.17,17,98
2016.10.10,16,97
2016.10.03,16,95
2016.09.26,16,99
2016.09.19,18,99
2016.09.12,18,98
2016.08.29,25,90
2016.08.22,26,90
2016.08.15,26,98
2016.08.08,25,98
2016.08.01,27,98
2016.07.25,23,96
2016.07.18,22,97
2016.07.11,21,97
2016.06.27,30,97
2016.06.20,29,98
2016.06.13,29,98
2016.06.06,29,96
2016.05.23,31,87
2016.05.16,31,86
2016.05.09,52,82
2016.05.02,58,82
2016.04.25,56,79
2016.04.18,72,79
2016.04.11,82,79
2016.04.04,81,81
2016.03.21,88,83
2016.03.07,87,83
2016.02.29,88,83
2016.02.22,88,81
2016.02.15,91,81
2016.02.08,86,81
2016.02.01,89,80
2016.01.18,90,270
2016.01.11,73,269
2016.01.04,78,263
2015.12.28,78,263
2015.12.21,78,263
2015.12.14,78,265
2015.12.07,78,265
2015.11.30,78,266
2015.11.23,75,266
2015.11.16,77,266
2015.11.09,87,264
2015.11.02,84,266
2015.10.26,68,269
2015.10.19,70,268
2015.10.12,68,268
2015.10.05,69,266
2015.09.28,69,267
2015.09.21,75,267
2015.09.14,69,257
2015.08.31,65,382
2015.08.24,65,380
2015.08.17,64,380
2015.08.10,66,373
2015.08.03,64,377
2015.07.27,85,381
2015.07.20,87,379
2015.07.13,94,378
2015.06.29,96,361
2015.06.22,96,358
2015.06.15,97,352
2015.06.08,94,353
2015.05.25,90,558
2015.05.18,91,552
2015.05.11,93,953
2015.05.04,92,947
2015.04.27,95,949
2015.04.20,98,948
2015.04.13,108,802
2015.04.06,113,801
2015.03.23,114,804
2015.03.09,112,805
2015.03.02,112,800
2015.02.23,112,800
2015.02.16,109,801
2015.02.09,112,814T
2015.02.02,115,816T
2015.01.19,117,813
2015.01.12,136,815
2015.01.05,133,810
2014.12.29,133,813
2014.12.22,133,814
2014.12.15,133,808
2014.12.08,133,807
2014.12.01,133,811
2014.11.24,133,810
2014.11.17,132,808
2014.11.10,131,809
2014.11.03,134,802
2014.10.27,176,804
2014.10.20,169,805
2014.10.13,167,816
2014.10.06,164,816
2014.09.29,165,829
2014.09.22,170,827
2014.09.15,199,833
2014.09.08,225,833
2014.08.25,205,834
2014.08.18,208,840
2014.08.11,208,841
2014.08.04,206,843
2014.07.28,205,842
2014.07.21,191,838
2014.07.14,190,841
2014.07.07,190,833
2014.06.23,188,948
2014.06.16,187,945
2014.06.09,200,955
2014.05.26,190,958
2014.05.19,195,949
2014.05.12,187,950
2014.05.05,189,953
2014.04.28,185,960
2014.04.21,186,954
2014.04.14,179,1316T
2014.04.07,180,1313T
2014.03.31,176,1312T
2014.03.17,174,1319T
2014.03.03,173,1313T
2014.02.24,184,1306T
2014.02.17,187,1299T
2014.02.10,188,0
2014.02.03,196,0
2014.01.27,193,0
2014.01.13,193,0
2014.01.06,193,0
2013.12.30,204,0
2013.12.23,204,0
2013.12.16,204,0
2013.12.09,203,0
2013.12.02,203,0
2013.11.25,203,0
2013.11.18,192,0
2013.11.11,188,0
2013.11.04,187,0
2013.10.28,184,0
2013.10.21,206,0
2013.10.14,206,0
2013.10.07,218,0
2013.09.30,211,0
2013.09.23,210,0
2013.09.16,202,0
2013.09.09,202,0
2013.08.26,214,0
2013.08.19,217,0
2013.08.12,218,0
2013.08.05,218,0
2013.07.29,217,0
2013.07.22,247,0
2013.07.15,248,0
2013.07.08,247,0
2013.06.24,252,1187T
2013.06.17,267,1183T
2013.06.10,261,1172T
2013.05.27,324,1169T
2013.05.20,310,1162T
2013.05.13,336,1161T
2013.05.06,336,1167T
2013.04.29,325,1157T
2013.04.22,323,1167T
2013.04.15,362,1166T
2013.04.08,372,1169T
2013.04.01,401,1165T
2013.03.18,410,1158T
2013.03.04,410,1161T
2013.02.25,409,1164T
2013.02.18,412,1172T
2013.02.11,410,1178T
2013.02.04,405,1176T
2013.01.28,409,1178T
2013.01.14,432,1176T
2013.01.07,431,1176T
2012.12.31,431,1174T
2012.12.24,431,1174T
2012.12.17,431,1174T
2012.12.10,429,1168T
2012.12.03,427,1166
2012.11.26,428,1161
2012.11.19,494,1169
2012.11.12,559,1163T
2012.11.05,558,1168T
2012.10.29,563,1170T
2012.10.22,559,1163T
2012.10.15,558,1162T
2012.10.08,559,1164T
2012.10.01,621,1166T
2012.09.24,624,1166T
2012.09.17,641,1174T
2012.09.10,641,1175T
2012.08.27,705,1187T
2012.08.20,699,1189T
2012.08.13,703,1196T
2012.08.06,705,1195T
2012.07.30,702,1196T
2012.07.23,697,1198T
2012.07.16,696,1183T
2012.07.09,795,1170T
2012.06.25,799,0
2012.06.18,793,0
2012.06.11,797,0
2012.05.28,838,0
2012.05.21,1160T,0
2012.05.14,1162T,0
2012.05.07,1158T,0
2012.04.30,1530T,0
2012.04.23,1524T,0
2012.04.16,1522T,0
2012.04.09,1521T,0
2012.04.02,1512T,0
2012.03.19,1507T,0
2012.03.05,1606T,0
2012.02.27,1602T,0
2012.02.20,1600T,0
2012.02.13,1606T,0
2012.02.06,1606T,0
2012.01.30,1609T,0
2012.01.16,1621T,0
2012.01.09,1621T,0
2012.01.02,1620T,0
2011.12.26,1618T,0
2011.12.19,1620T,0
2011.12.12,1625T,0
2011.12.05,1627T,0
2011.11.28,1625T,0
2011.11.21,1630T,0
2011.11.14,1625T,0
2011.11.07,1629T,0
2011.10.31,1634T,0
2011.10.24,1642T,0
2011.10.17,1651T,0
2011.10.10,1636T,0
2011.10.03,0,0
2011.09.26,0,0
2011.09.19,0,0
2011.09.12,0,0
2011.08.29,0,0
2011.08.22,0,0
2011.08.15,0,0
2011.08.08,0,0
2011.08.01,0,0
2011.07.25,0,0
2011.07.18,0,0
2011.07.11,0,0
2011.07.04,0,0
2011.06.20,0,0
2011.06.13,0,0
2011.06.06,0,0
2011.05.23,0,0
2011.05.16,0,0
2011.05.09,0,0
2011.05.02,0,0
2011.04.25,0,0
2011.04.18,0,0
2011.04.11,0,0
2011.04.04,0,0
2011.03.21,0,0
2011.03.07,0,0
2011.02.28,0,0
2011.02.21,0,0
2011.02.14,0,0
2011.02.07,0,0
2011.01.31,0,0
2011.01.17,0,0
2011.01.10,0,0
2011.01.03,0,0
2010.12.27,0,0
2010.12.20,0,0
2010.12.13,0,0
2010.12.06,0,0
2010.11.29,0,0
2010.11.22,0,0
2010.11.15,0,0
2010.11.08,0,0
2010.11.01,0,0
2010.10.25,0,0
2010.10.18,0,0
2010.10.11,0,0
2010.10.04,0,0
2010.09.27,0,0
2010.09.20,0,0
2010.09.13,0,0
2010.09.06,0,0
2010.08.30,0,0
2010.08.23,0,0
2010.08.16,0,0
2010.08.09,0,0
2010.08.02,0,0
2010.07.26,0,0
2010.07.19,0,0
2010.07.12,0,0
2010.07.05,0,0
2010.06.28,0,0
2010.06.21,0,0
2010.06.14,0,0
2010.06.07,0,0
2010.05.31,0,0
2010.05.24,0,0
2010.05.17,0,0
2010.05.10,0,0
2010.05.03,0,0
2010.04.26,0,0
2010.04.19,0,0
2010.04.12,0,0
2010.04.05,0,0
