Date,Singles,Doubles
2020.11.30,22,285
2020.11.23,22,283
2020.11.16,22,279
2020.11.09,22,278
2020.11.02,22,278
2020.10.26,22,276
2020.10.19,21,276
2020.10.12,20,275
2020.09.28,19,271
2020.09.21,22,268
2020.09.14,21,266
2020.08.31,19,263
2020.08.24,18,262
2020.03.16,18,261
2020.03.09,18,259
2020.03.02,18,256
2020.02.24,18,253
2020.02.17,25,252
2020.02.10,26,249
2020.02.03,31,252
2020.01.20,36,256
2020.01.13,36,299
2020.01.06,33,344
2019.12.30,33,345
2019.12.23,33,346
2019.12.16,33,346
2019.12.09,33,344
2019.12.02,33,344
2019.11.25,33,344
2019.11.18,33,344
2019.11.11,34,341
2019.11.04,34,339
2019.10.28,42,341
2019.10.21,38,339
2019.10.14,38,338
2019.10.07,32,341
2019.09.30,33,322
2019.09.23,33,319
2019.09.16,34,320
2019.09.09,34,315
2019.08.26,32,318
2019.08.19,32,318
2019.08.12,32,596
2019.08.05,36,598
2019.07.29,37,421
2019.07.22,37,423
2019.07.15,37,420
2019.07.01,34,422
2019.06.24,35,421
2019.06.17,32,415
2019.06.10,32,416
2019.05.27,37,407T
2019.05.20,37,407
2019.05.13,35,405
2019.05.06,33,404
2019.04.29,47,626T
2019.04.22,48,631T
2019.04.15,47,632T
2019.04.08,73,630T
2019.04.01,73,628T
2019.03.18,70,502
2019.03.11,72,501
2019.03.04,72,501
2019.02.25,92,500
2019.02.18,91,498
2019.02.11,93,497
2019.02.04,95,495
2019.01.28,95,496
2019.01.14,89,497
2019.01.07,86,500
2018.12.31,84,501
2018.12.24,84,501
2018.12.17,85,911T
2018.12.10,85,915T
2018.12.03,85,921T
2018.11.26,85,921T
2018.11.19,85,920T
2018.11.12,85,917T
2018.11.05,87,915T
2018.10.29,89,915T
2018.10.22,102,923T
2018.10.15,103,919T
2018.10.08,121,924T
2018.10.01,141,1134T
2018.09.24,143,1134T
2018.09.17,143,1136T
2018.09.10,137,1141T
2018.08.27,158,1135T
2018.08.20,158,1131T
2018.08.13,158,1124T
2018.08.06,159,1124T
2018.07.30,159,879
2018.07.23,159,758
2018.07.16,164,761
2018.07.02,167,769
2018.06.25,169,780
2018.06.18,173,785
2018.06.11,179,589
2018.05.28,174,582
2018.05.21,173,585
2018.05.14,211,583
2018.05.07,212,579
2018.04.30,214,571
2018.04.23,220,567
2018.04.16,216,569
2018.04.09,215,568
2018.04.02,217,573
2018.03.19,235,660
2018.03.05,232,598
2018.02.26,242,594
2018.02.19,296,594
2018.02.12,297,596
2018.02.05,298,598
2018.01.29,298,598
2018.01.15,373,596
2018.01.08,328,599
2018.01.01,312,521
2017.12.25,311,521
2017.12.18,310,524
2017.12.11,304,523
2017.12.04,303,525
2017.11.27,305,522
2017.11.20,299,523
2017.11.13,265,412
2017.11.06,264,410
2017.10.30,260,415
2017.10.23,193,421
2017.10.16,197,350
2017.10.09,202,357
2017.10.02,209,356
2017.09.25,207,357
2017.09.18,206,361
2017.09.11,214,366
2017.08.28,214,346
2017.08.21,215,352
2017.08.14,211,353
2017.08.07,211,349
2017.07.31,213,298
