Date,Singles,Doubles
2020.11.30,1,155
2020.11.23,1,155
2020.11.16,1,155
2020.11.09,1,154
2020.11.02,1,151
2020.10.26,1,149
2020.10.19,1,149
2020.10.12,1,148
2020.09.28,1,146
2020.09.21,1,145
2020.09.14,1,144
2020.08.31,1,143
2020.08.24,1,140
2020.03.16,1,140
2020.03.09,1,139
2020.03.02,1,138
2020.02.24,1,139
2020.02.17,1,138
2020.02.10,1,138
2020.02.03,1,140
2020.01.20,2,137
2020.01.13,2,138
2020.01.06,2,157
2019.12.30,2,139
2019.12.23,2,139
2019.12.16,2,139
2019.12.09,2,139
2019.12.02,2,139
2019.11.25,2,139
2019.11.18,2,139
2019.11.11,2,142
2019.11.04,2,141
2019.10.28,1,139
2019.10.21,1,140
2019.10.14,1,138
2019.10.07,1,159
2019.09.30,1,154
2019.09.23,1,153
2019.09.16,1,155
2019.09.09,1,155
2019.08.26,1,155
2019.08.19,1,155
2019.08.12,1,159
2019.08.05,1,122
2019.07.29,1,122
2019.07.22,1,125
2019.07.15,1,125
2019.07.01,1,128
2019.06.24,1,129
2019.06.17,1,129
2019.06.10,1,129
2019.05.27,1,125
2019.05.20,1,123
2019.05.13,1,122
2019.05.06,1,122
2019.04.29,1,122
2019.04.22,1,123
2019.04.15,1,124
2019.04.08,1,127
2019.04.01,1,126
2019.03.18,1,126
2019.03.11,1,221
2019.03.04,1,221
2019.02.25,1,222
2019.02.18,1,222
2019.02.11,1,220
2019.02.04,1,219
2019.01.28,1,219
2019.01.14,1,219
2019.01.07,1,218
2018.12.31,1,268
2018.12.24,1,268
2018.12.17,1,319
2018.12.10,1,319
2018.12.03,1,316
2018.11.26,1,318
2018.11.19,1,326
2018.11.12,1,329
2018.11.05,1,329
2018.10.29,2,326
2018.10.22,2,323
2018.10.15,2,325
2018.10.08,3,319
2018.10.01,3,324
2018.09.24,3,329
2018.09.17,3,333
2018.09.10,3,329
2018.08.27,6,331
2018.08.20,6,331
2018.08.13,10,331
2018.08.06,10,0
2018.07.30,10,0
2018.07.23,10,0
2018.07.16,10,0
2018.07.02,21,0
2018.06.25,17,0
2018.06.18,22,0
2018.06.11,21,0
2018.05.28,22,0
2018.05.21,22,0
2018.05.14,18,0
2018.05.07,12,0
2018.04.30,12,0
2018.04.23,12,0
2018.04.16,13,539
2018.04.09,13,537
2018.04.02,13,543
2018.03.19,12,536T
2018.03.05,13,230
2018.02.26,13,226
2018.02.19,14,224
2018.02.12,14,223
2018.02.05,13,228
2018.01.29,13,227
2018.01.15,14,228
2018.01.08,14,230
2018.01.01,12,234
2017.12.25,12,234
2017.12.18,12,233
2017.12.11,12,233
2017.12.04,12,232
2017.11.27,12,233
2017.11.20,12,231
2017.11.13,12,226
2017.11.06,12,233
2017.10.30,7,236
2017.10.23,7,229
2017.10.16,7,233
2017.10.09,6,235
2017.10.02,6,230
2017.09.25,6,231
2017.09.18,6,234
2017.09.11,6,236
2017.08.28,5,233
2017.08.21,5,237
2017.08.14,5,236
2017.08.07,5,234
2017.07.31,5,234
2017.07.24,4,236
2017.07.17,4,239
2017.07.10,4,247
2017.07.03,4,247
2017.06.26,4,247
2017.06.19,4,246
2017.06.12,4,246
2017.05.29,2,250
2017.05.22,2,248
2017.05.15,2,247
2017.05.08,2,246
2017.05.01,2,246
2017.04.24,2,251
2017.04.17,2,340
2017.04.10,2,340
2017.04.03,2,344
2017.03.20,2,345
2017.03.06,2,0
2017.02.27,2,0
2017.02.20,2,0
2017.02.13,2,0
2017.02.06,2,0
2017.01.30,2,0
2017.01.16,2,0
2017.01.09,2,0
2017.01.02,2,0
2016.12.26,2,0
2016.12.19,2,0
2016.12.12,2,0
2016.12.05,2,0
2016.11.28,2,0
2016.11.21,2,0
2016.11.14,2,0
2016.11.07,2,0
2016.10.31,1,0
2016.10.24,1,0
2016.10.17,1,0
2016.10.10,1,0
2016.10.03,1,579T
2016.09.26,1,581T
2016.09.19,1,582T
2016.09.12,1,575T
2016.08.29,1,583T
2016.08.22,1,589T
2016.08.15,1,592T
2016.08.08,1,162
2016.08.01,1,165
2016.07.25,1,163
2016.07.18,1,159
2016.07.11,1,159
2016.06.27,1,155
2016.06.20,1,153
2016.06.13,1,153
2016.06.06,1,154
2016.05.23,1,155
2016.05.16,1,154
2016.05.09,1,155
2016.05.02,1,155
2016.04.25,1,154
2016.04.18,1,156
2016.04.11,1,155
2016.04.04,1,159
2016.03.21,1,159
2016.03.07,1,160
2016.02.29,1,148
2016.02.22,1,146
2016.02.15,1,146
2016.02.08,1,145
2016.02.01,1,149
2016.01.18,1,150
2016.01.11,1,149
2016.01.04,1,125
2015.12.28,1,125
2015.12.21,1,125
2015.12.14,1,125
2015.12.07,1,125
2015.11.30,1,125
2015.11.23,1,123
2015.11.16,1,121
2015.11.09,1,119
2015.11.02,1,117
2015.10.26,1,120
